,ROC_daily_60
2000-01-31,0
2000-02-29,0
2000-03-31,0
2000-04-28,0
2000-05-31,0
2000-06-30,0
2000-07-31,0
2000-08-31,0
2000-09-29,-0.4349
2000-10-31,-9.6875
2000-11-30,-34.4052
2000-12-29,-6.7581
2001-01-31,-5.6220
2001-02-28,-1.8224
2001-03-30,-36.2185
2001-04-30,-31.4422
2001-05-31,1.4546
2001-06-29,40.1721
2001-07-31,-10.3643
2001-08-31,-15.8556
2001-09-28,-39.9440
2001-10-31,-34.3607
2001-11-30,-16.4733
2001-12-31,31.9352
2002-01-31,21.8720
2002-02-28,-3.8022
2002-03-29,0
2002-04-30,-18.2236
2002-05-31,-13.8412
2002-06-28,-24.6377
2002-07-31,-33.4781
2002-08-30,-32.7167
2002-09-30,-32.2504
2002-10-31,-4.7967
2002-11-29,-0.1357
2002-12-31,29.7915
2003-01-31,-3.9364
2003-02-28,-20.6040
2003-03-31,-14.4895
2003-04-30,8.5938
2003-05-30,37.1252
2003-06-30,37.9310
2003-07-31,22.9074
2003-08-29,1.2186
2003-09-30,-20.4486
2003-10-31,-20.1130
2003-11-28,-10.8333
2003-12-31,9.8394
2004-01-30,17.0970
2004-02-27,20.1404
2004-03-31,-4.6010
2004-04-30,-5.6487
2004-05-31,0
2004-06-30,0.0607
2004-07-30,-14.6127
2004-08-31,-15.0150
2004-09-30,-12.4151
2004-10-29,13.5517
2004-11-30,16.5493
2004-12-31,22.2545
2005-01-31,-3.4505
2005-02-28,-15.9880
2005-03-31,-14.9390
2005-04-29,-11.0274
2005-05-31,2.4000
2005-06-30,7.5823
2005-07-29,9.9154
2005-08-31,-6.4324
2005-09-30,-5.3759
2005-10-31,24.7335
2005-11-30,29.7023
2005-12-30,30.2797
2006-01-31,15.3506
2006-02-28,14.3975
2006-03-31,20.7400
2006-04-28,-7.4215
2006-05-31,-15.2304
2006-06-30,-25.1993
2006-07-31,-14.1605
2006-08-31,-1.3866
2006-09-29,12.6214
2006-10-31,24.3344
2006-11-30,11.6869
2006-12-29,8.2206
2007-01-31,4.4365
2007-02-28,5.0990
2007-03-30,-3.5072
2007-04-30,19.8850
2007-05-31,36.4288
2007-06-29,28.3729
2007-07-31,15.7922
2007-08-31,-0.5610
2007-09-28,-5.1961
2007-10-31,13.6693
2007-11-30,23.8288
2007-12-31,7.8464
2008-01-31,-19.6726
2008-02-29,-27.6583
2008-03-31,-26.3141
2008-04-30,2.8970
2008-05-30,23.8911
2008-06-30,5.0598
2008-07-31,-1.8988
2008-08-29,-11.2245
2008-09-30,1.0404
2008-10-31,-54.8635
2008-11-28,-68.7739
2008-12-31,-52.7647
2009-01-30,-54.9743
2009-02-27,-27.4671
2009-03-31,-25.6983
2009-04-30,83.6996
2009-05-29,116.7078
2009-06-30,51.4668
2009-07-31,22.6182
2009-08-31,7.7966
2009-09-30,36.2152
2009-10-30,-6.7520
2009-11-30,5.6497
2009-12-31,-3.0281
2010-01-29,-6.1491
2010-02-26,-4.5073
2010-03-31,3.3261
2010-04-30,16.1716
2010-05-31,0
2010-06-30,-41.7846
2010-07-30,-20.3651
2010-08-31,-6.1983
2010-09-30,15.3846
2010-10-29,-3.2081
2010-11-30,3.1621
2010-12-31,13.1763
2011-01-31,15.0624
2011-02-28,24.8141
2011-03-31,-6.3110
2011-04-29,-3.7772
2011-05-31,-20.7587
2011-06-30,-23.6180
2011-07-29,-26.8703
2011-08-31,-20.8669
2011-09-30,-40.3577
2011-10-31,-10.1311
