,ROC_daily_60
2000-01-31,0
2000-02-29,0
2000-03-31,0
2000-04-28,0
2000-05-31,0
2000-06-30,0
2000-07-31,0
2000-08-31,0
2000-09-29,0
2000-10-31,0
2000-11-30,0
2000-12-29,0
2001-01-31,0
2001-02-28,0
2001-03-30,0
2001-04-30,0
2001-05-31,0
2001-06-29,0
2001-07-31,0
2001-08-31,8.9199
2001-09-28,-10.0000
2001-10-31,8.0495
2001-11-30,-13.6490
2001-12-31,11.8509
2002-01-31,-1.4045
2002-02-28,-9.0323
2002-03-29,0
2002-04-30,-7.5775
2002-05-31,-3.4615
2002-06-28,11.8710
2002-07-31,-4.7020
2002-08-30,-15.8236
2002-09-30,-48.7970
2002-10-31,-30.8077
2002-11-29,7.5269
2002-12-31,41.2798
2003-01-31,9.0462
2003-02-28,-13.6441
2003-03-31,-8.6076
2003-04-30,11.7117
2003-05-30,34.8170
2003-06-30,23.2797
2003-07-31,21.9136
2003-08-29,21.5920
2003-09-30,7.0517
2003-10-31,26.3780
2003-11-28,23.7478
2003-12-31,50.4959
2004-01-30,36.2355
2004-02-27,30.3970
2004-03-31,6.1233
2004-04-30,2.0869
2004-05-31,0
2004-06-30,2.4229
2004-07-30,8.3314
2004-08-31,10.7548
2004-09-30,13.4403
2004-10-29,15.2100
2004-11-30,33.9308
2004-12-31,20.4076
2005-01-31,18.3440
2005-02-28,37.0246
2005-03-31,24.8024
2005-04-29,18.3127
2005-05-31,-3.8668
2005-06-30,-2.5770
2005-07-29,19.6712
2005-08-31,38.2006
2005-09-30,48.1048
2005-10-31,14.7706
2005-11-30,7.5955
2005-12-30,23.6996
2006-01-31,77.4012
2006-02-28,46.4172
2006-03-31,36.8386
2006-04-28,18.6064
2006-05-31,-3.8877
2006-06-30,-19.9278
2006-07-31,-42.4747
2006-08-31,-13.0244
2006-09-29,-26.4296
2006-10-31,-0.8043
2006-11-30,1.8325
2006-12-29,31.8842
2007-01-31,24.8475
2007-02-28,0.6178
2007-03-30,-5.5558
2007-04-30,7.8876
2007-05-31,35.5109
2007-06-29,34.1303
2007-07-31,-4.9829
2007-08-31,-22.0272
2007-09-28,-14.3694
2007-10-31,18.3199
2007-11-30,26.8591
2007-12-31,29.0955
2008-01-31,10.5567
2008-02-29,16.7048
2008-03-31,1.2669
2008-04-30,14.4885
2008-05-30,28.0091
2008-06-30,9.9056
2008-07-31,-8.5101
2008-08-29,-19.4375
2008-09-30,-37.4722
2008-10-31,-56.7263
2008-11-28,-54.0993
2008-12-31,-38.0021
2009-01-30,-25.3369
2009-02-27,-11.5912
2009-03-31,-14.0312
2009-04-30,23.5932
2009-05-29,96.4103
2009-06-30,49.4923
2009-07-31,18.6414
2009-08-31,-4.3810
2009-09-30,52.7855
2009-10-30,23.5583
2009-11-30,45.2523
2009-12-31,6.8300
2010-01-29,-11.3089
2010-02-26,-4.8278
2010-03-31,1.4505
2010-04-30,19.2349
2010-05-31,0
2010-06-30,-17.2586
2010-07-30,10.3113
2010-08-31,15.8024
2010-09-30,34.9752
2010-10-29,17.2263
2010-11-30,21.1813
2010-12-31,21.7854
2011-01-31,23.3393
2011-02-28,22.9946
2011-03-31,11.9075
2011-04-29,12.0138
2011-05-31,-7.2042
2011-06-30,-5.3520
2011-07-29,-0.6214
2011-08-31,-6.5016
2011-09-30,-36.8003
2011-10-31,9.8327
2011-11-30,14.2428
2011-12-30,13.2083
2012-01-31,4.1062
2012-02-29,-4.7431
2012-03-30,-5.7741
