,ROC_daily_60
2000-01-31,-3.3392
2000-02-29,-24.1181
2000-03-31,11.5422
2000-04-28,7.4040
2000-05-31,6.7110
2000-06-30,-7.4040
2000-07-31,0.6632
2000-08-31,-1.9158
2000-09-29,4.6105
2000-10-31,5.6166
2000-11-30,-5.6200
2000-12-29,15.6064
2001-01-31,8.0000
2001-02-28,33.9267
2001-03-30,10.0796
2001-04-30,27.3504
2001-05-31,18.0714
2001-06-29,5.8824
2001-07-31,-24.6947
2001-08-31,-15.5039
2001-09-28,-3.1733
2001-10-31,17.4067
2001-11-30,-3.4483
2001-12-31,8.7967
2002-01-31,3.4586
2002-02-28,-7.1429
2002-03-29,0
2002-04-30,-19.8582
2002-05-31,-45.8109
2002-06-28,-43.0147
2002-07-31,-53.5556
2002-08-30,-40.4605
2002-09-30,-56.9231
2002-10-31,3.8217
2002-11-29,42.3841
2002-12-31,144.3243
2003-01-31,20.5882
2003-02-28,28.6058
2003-03-31,70.1149
2003-04-30,79.0323
2003-05-30,28.8603
2003-06-30,-13.5678
2003-07-31,-7.5798
2003-08-29,29.3777
2003-09-30,18.9873
2003-10-31,67.1554
2003-11-28,41.2027
2003-12-31,62.2494
2004-01-30,30.0257
2004-02-27,37.8399
2004-03-31,22.0130
2004-04-30,41.4345
2004-05-31,0
2004-06-30,52.2339
2004-07-30,36.0225
2004-08-31,3.3610
2004-09-30,2.8561
2004-10-29,33.6865
2004-11-30,36.5773
2004-12-31,-4.9806
2005-01-31,4.1203
2005-02-28,16.3516
2005-03-31,24.0201
2005-04-29,12.2817
2005-05-31,16.7410
2005-06-30,12.7124
2005-07-29,24.0038
2005-08-31,30.1224
2005-09-30,39.5129
2005-10-31,14.5526
2005-11-30,-11.0879
2005-12-30,0.7051
2006-01-31,17.7641
2006-02-28,9.8751
2006-03-31,4.6173
2006-04-28,0.0338
2006-05-31,13.4992
2006-06-30,6.3589
2006-07-31,3.1010
2006-08-31,0.5916
2006-09-29,-21.4205
2006-10-31,-10.2836
2006-11-30,15.0134
2006-12-29,15.6500
2007-01-31,29.3198
2007-02-28,28.5714
2007-03-30,50.8979
2007-04-30,45.9076
2007-05-31,34.8589
2007-06-29,7.8467
