,MOM_daily_200
2000-01-31,0
2000-02-29,0
2000-03-31,0
2000-04-28,0
2000-05-31,0
2000-06-30,0
2000-07-31,0
2000-08-31,0.0600
2000-09-29,-3.2500
2000-10-31,-2.9400
2000-11-30,1.0600
2000-12-29,6.3200
2001-01-31,9.4400
2001-02-28,5.5100
2001-03-30,6.5200
2001-04-30,8.3500
2001-05-31,5.1500
2001-06-29,10.6400
2001-07-31,24.6900
2001-08-31,23.2200
2001-09-28,11.7500
2001-10-31,13.2000
2001-11-30,16.4500
2001-12-31,24.0500
2002-01-31,24.8500
2002-02-28,32.0100
2002-03-29,0
2002-04-30,30.5900
2002-05-31,21.3200
2002-06-28,18.5800
2002-07-31,5.9100
2002-08-30,-1.6500
2002-09-30,-2.9700
2002-10-31,0.7800
2002-11-29,2.2500
2002-12-31,-7.2900
2003-01-31,-11.1400
2003-02-28,-16.7700
2003-03-31,-15.8100
2003-04-30,0.2700
2003-05-30,13.1500
2003-06-30,4.2600
2003-07-31,19.2900
2003-08-29,19.1100
2003-09-30,11.6800
2003-10-31,17.8900
2003-11-28,24.5300
2003-12-31,24.5300
2004-01-30,16.3100
2004-02-27,25.2500
2004-03-31,21.2900
2004-04-30,19.3900
2004-05-31,0
2004-06-30,1.8800
2004-07-30,-1.4100
2004-08-31,2.8700
2004-09-30,10.6400
2004-10-29,13.6400
2004-11-30,5.2600
2004-12-31,8.4800
2005-01-31,9.2700
2005-02-28,17.7600
2005-03-31,14.1000
2005-04-29,5.9600
2005-05-31,11.4700
2005-06-30,4.1000
2005-07-29,12.5000
2005-08-31,-3.6500
2005-09-30,-11.3200
2005-10-31,-11.4000
2005-11-30,-4.3800
2005-12-30,-2.3300
2006-01-31,6.0200
2006-02-28,6.0300
2006-03-31,-7.6500
2006-04-28,-9.9000
2006-05-31,-11.3500
2006-06-30,-11.9400
2006-07-31,-8.6700
2006-08-31,-11.4500
2006-09-29,-13.2700
2006-10-31,-13.6200
2006-11-30,-5.0100
2006-12-29,-12.2000
2007-01-31,3.5400
2007-02-28,9.9200
2007-03-30,12.3200
2007-04-30,22.0700
2007-05-31,35.2900
2007-06-29,25.7600
2007-07-31,11.5000
2007-08-31,14.6800
2007-09-28,4.0500
2007-10-31,8.2600
2007-11-30,-4.1900
2007-12-31,-8.7200
2008-01-31,-6.8800
2008-02-29,-22.2100
2008-03-31,-28.4200
2008-04-30,-24.8800
2008-05-30,-10.6300
2008-06-30,-19.4300
2008-07-31,-22.5100
2008-08-29,-12.1100
2008-09-30,-9.2400
2008-10-31,-17.7700
2008-11-28,-42.9600
2008-12-31,-29.1400
2009-01-30,-43.1700
2009-02-27,-53.8400
2009-03-31,-40.2900
2009-04-30,-12.5000
2009-05-29,-30.0200
2009-06-30,-34.2200
2009-07-31,1.1400
2009-08-31,17.3600
2009-09-30,11.9600
2009-10-30,5.5300
2009-11-30,7.8100
2009-12-31,23.4800
2010-01-29,8.2400
2010-02-26,9.2700
2010-03-31,15.9500
2010-04-30,26.7500
2010-05-31,0
2010-06-30,-3.6900
2010-07-30,0.5000
2010-08-31,-0.6600
2010-09-30,6.2200
2010-10-29,9.5400
2010-11-30,6.8400
2010-12-31,2.5700
2011-01-31,-1.6500
2011-02-28,-4.0900
2011-03-31,7.8800
2011-04-29,13.7300
2011-05-31,21.2600
2011-06-30,11.5000
2011-07-29,-3.8200
2011-08-31,-3.5800
2011-09-30,-16.4000
2011-10-31,-5.7200
2011-11-30,-2.7000
