,MOM_daily_200
2000-01-31,0
2000-02-29,0
2000-03-31,0
2000-04-28,0
2000-05-31,0
2000-06-30,0
2000-07-31,0
2000-08-31,1.0706
2000-09-29,1.0156
2000-10-31,0.2462
2000-11-30,1.7737
2000-12-29,4.1750
2001-01-31,3.5650
2001-02-28,2.7306
2001-03-30,1.9175
2001-04-30,1.4000
2001-05-31,1.7800
2001-06-29,2.2500
2001-07-31,2.7350
2001-08-31,2.2369
2001-09-28,1.7938
2001-10-31,-0.5025
2001-11-30,-1.0031
2001-12-31,1.0287
2002-01-31,0.2394
2002-02-28,1.0769
2002-03-29,0
2002-04-30,1.5500
2002-05-31,-0.2313
2002-06-28,-0.1863
2002-07-31,-0.3388
2002-08-30,1.0738
2002-09-30,1.4650
2002-10-31,1.0000
2002-11-29,-0.2275
2002-12-31,-0.4800
2003-01-31,0.0912
2003-02-28,-0.0600
2003-03-31,0.3538
2003-04-30,1.8650
2003-05-30,2.7850
2003-06-30,2.0237
2003-07-31,1.2500
2003-08-29,1.6375
2003-09-30,1.4450
2003-10-31,0.2088
2003-11-28,2.1575
2003-12-31,1.3113
2004-01-30,1.6213
2004-02-27,1.0850
2004-03-31,0.1136
2004-04-30,0.6519
2004-05-31,0
2004-06-30,2.3063
2004-07-30,0.9250
2004-08-31,0.6288
2004-09-30,0.1700
2004-10-29,-0.2105
2004-11-30,0.1725
2004-12-31,0.1687
2005-01-31,-0.2275
2005-02-28,0.0788
2005-03-31,1.4087
2005-04-29,1.8025
2005-05-31,3.9700
2005-06-30,4.6362
2005-07-29,4.9525
2005-08-31,5.0838
2005-09-30,5.8750
2005-10-31,9.1862
2005-11-30,11.5537
2005-12-30,10.6850
2006-01-31,12.1638
2006-02-28,10.1437
2006-03-31,9.4625
2006-04-28,7.2300
2006-05-31,4.6325
2006-06-30,2.8600
2006-07-31,4.2925
2006-08-31,1.7000
2006-09-29,-3.3950
2006-10-31,-6.0000
2006-11-30,-6.1600
2006-12-29,-4.7775
2007-01-31,-3.9975
2007-02-28,0.6775
2007-03-30,3.8200
2007-04-30,5.7325
2007-05-31,4.6800
2007-06-29,3.9275
2007-07-31,7.5150
2007-08-31,10.8850
2007-09-28,10.5625
2007-10-31,14.8575
2007-11-30,14.4150
2007-12-31,15.8800
2008-01-31,11.4900
2008-02-29,5.3150
2008-03-31,7.3625
2008-04-30,8.0700
2008-05-30,11.6600
2008-06-30,4.2350
2008-07-31,6.7500
2008-08-29,4.3700
2008-09-30,1.3450
2008-10-31,-5.1700
2008-11-28,-3.5150
2008-12-31,-2.6550
2009-01-30,-6.6750
2009-02-27,-11.0950
2009-03-31,-11.0800
2009-04-30,0.2250
2009-05-29,-4.4800
2009-06-30,-3.4450
2009-07-31,4.3100
2009-08-31,7.0100
2009-09-30,10.0500
2009-10-30,14.0300
2009-11-30,13.9600
2009-12-31,19.1350
2010-01-29,12.2800
2010-02-26,17.3850
2010-03-31,20.2900
2010-04-30,16.9900
2010-05-31,0
2010-06-30,7.5050
2010-07-30,4.6600
2010-08-31,0.3250
2010-09-30,4.6900
2010-10-29,3.0450
2010-11-30,8.4400
2010-12-31,4.2300
2011-01-31,5.9400
2011-02-28,4.3900
2011-03-31,2.4600
2011-04-29,8.9800
2011-05-31,13.6300
2011-06-30,7.1900
2011-07-29,6.2100
2011-08-31,-4.7300
2011-09-30,-17.1600
2011-10-31,-11.8200
2011-11-30,-11.9100
2011-12-30,-8.0500
2012-01-31,-3.9400
