,MOM_daily_200
2000-01-31,0
2000-02-29,0
2000-03-31,0
2000-04-28,0
2000-05-31,0
2000-06-30,0
2000-07-31,0
2000-08-31,-1.6597
2000-09-29,-1.1379
2000-10-31,-1.0878
2000-11-30,2.6928
2000-12-29,3.2113
2001-01-31,3.1520
2001-02-28,0.3463
2001-03-30,-2.0295
2001-04-30,-3.0988
2001-05-31,-4.1676
2001-06-29,-1.9344
2001-07-31,-3.3521
2001-08-31,-3.1315
2001-09-28,-3.7244
2001-10-31,-2.9545
2001-11-30,-3.4392
2001-12-31,-0.6168
2002-01-31,0.1658
2002-02-28,0.3766
2002-03-29,0
2002-04-30,3.0396
2002-05-31,2.9758
2002-06-28,2.0429
2002-07-31,1.5972
2002-08-30,0.5435
2002-09-30,0.7129
2002-10-31,0.8060
2002-11-29,-0.1695
2002-12-31,-1.2089
2003-01-31,-3.6468
2003-02-28,-4.4827
2003-03-31,-3.7939
2003-04-30,-3.1113
2003-05-30,-1.1406
2003-06-30,-0.6921
2003-07-31,-1.9560
2003-08-29,-0.0386
2003-09-30,-0.6385
2003-10-31,0.4125
2003-11-28,2.1239
2003-12-31,3.0087
2004-01-30,2.1238
2004-02-27,1.8406
2004-03-31,0.8197
2004-04-30,2.4196
2004-05-31,0
2004-06-30,2.0919
2004-07-30,0.1072
2004-08-31,-0.4932
2004-09-30,-2.5201
2004-10-29,-2.4651
2004-11-30,-3.1793
2004-12-31,-1.9052
2005-01-31,-2.6268
2005-02-28,-1.8644
2005-03-31,-2.5733
2005-04-29,-1.9301
2005-05-31,0.3229
2005-06-30,0.4134
2005-07-29,1.5399
2005-08-31,1.2611
2005-09-30,0.7612
2005-10-31,0.7856
2005-11-30,0.3437
2005-12-30,-0.2705
2006-01-31,0.2676
2006-02-28,-0.4132
2006-03-31,-0.2760
2006-04-28,-0.0349
2006-05-31,0.4048
2006-06-30,0.1243
2006-07-31,1.1265
2006-08-31,0.9620
2006-09-29,1.4274
2006-10-31,2.0410
2006-11-30,2.0776
2006-12-29,2.0164
2007-01-31,2.3392
2007-02-28,1.3128
2007-03-30,1.8841
2007-04-30,3.0021
2007-05-31,3.1959
2007-06-29,2.8711
2007-07-31,2.8210
2007-08-31,2.6388
2007-09-28,3.0741
2007-10-31,4.5108
2007-11-30,4.9615
2007-12-31,4.8206
2008-01-31,2.6835
2008-02-29,2.2292
2008-03-31,3.3688
2008-04-30,1.9312
2008-05-30,1.3186
2008-06-30,-0.9344
2008-07-31,-1.6562
2008-08-29,-2.5572
2008-09-30,-3.2579
2008-10-31,-5.4903
2008-11-28,-3.3193
2008-12-31,-4.2470
2009-01-30,-5.6524
2009-02-27,-4.7670
2009-03-31,-3.3618
2009-04-30,-2.4808
2009-05-29,-1.4169
2009-06-30,-1.7025
2009-07-31,2.4506
2009-08-31,2.0575
2009-09-30,3.4968
2009-10-30,3.7643
2009-11-30,5.0620
2009-12-31,5.5782
2010-01-29,3.5093
2010-02-26,3.1966
2010-03-31,2.7559
2010-04-30,1.4067
2010-05-31,0
2010-06-30,-0.2826
2010-07-30,0.5558
2010-08-31,0.4374
2010-09-30,0.3125
2010-10-29,1.9462
2010-11-30,3.5375
2010-12-31,4.6005
2011-01-31,3.2191
2011-02-28,4.1066
2011-03-31,5.3516
2011-04-29,5.5930
2011-05-31,4.3610
2011-06-30,3.9652
2011-07-29,3.3402
2011-08-31,3.1555
2011-09-30,1.5050
2011-10-31,2.3466
2011-11-30,2.1048
