,MOM_daily_200
2000-01-31,0
2000-02-29,0
2000-03-31,0
2000-04-28,0
2000-05-31,0
2000-06-30,0
2000-07-31,0
2000-08-31,-249.3600
2000-09-29,-260.2200
2000-10-31,-320.6400
2000-11-30,-302.6400
2000-12-29,-519.7800
2001-01-31,-335.3400
2001-02-28,-282.0000
2001-03-30,-243.9600
2001-04-30,-201.5400
2001-05-31,-114.9600
2001-06-29,-113.3400
2001-07-31,22.0800
2001-08-31,14.5800
2001-09-28,12.0600
2001-10-31,16.5000
2001-11-30,8.7000
2001-12-31,21.6000
2002-01-31,19.8000
2002-02-28,-7.1400
2002-03-29,0
2002-04-30,-16.5600
2002-05-31,-26.6400
2002-06-28,-12.9600
2002-07-31,-12.1200
2002-08-30,-12.4800
2002-09-30,-25.6200
2002-10-31,-20.5200
2002-11-29,-13.2600
2002-12-31,-21.6000
2003-01-31,-20.5200
2003-02-28,-18.3600
2003-03-31,-14.7000
2003-04-30,-1.1400
2003-05-30,11.7000
2003-06-30,8.5200
2003-07-31,23.8400
2003-08-29,30.4900
2003-09-30,19.3800
2003-10-31,19.5400
2003-11-28,12.0900
2003-12-31,9.0800
2004-01-30,8.4500
2004-02-27,3.1600
2004-03-31,1.7400
2004-04-30,-1.1700
2004-05-31,0
2004-06-30,-9.6400
2004-07-30,-9.3800
2004-08-31,1.8600
2004-09-30,4.8400
2004-10-29,1.5400
2004-11-30,-0.1100
2004-12-31,-0.2100
2005-01-31,-3.0700
2005-02-28,-1.0100
2005-03-31,-2.4700
2005-04-29,1.1300
2005-05-31,5.3900
2005-06-30,3.2200
2005-07-29,3.5000
2005-08-31,-2.9400
2005-09-30,-4.5900
2005-10-31,-4.9200
2005-11-30,1.7700
2005-12-30,-0.4700
2006-01-31,-2.6600
2006-02-28,1.0200
2006-03-31,1.6700
2006-04-28,1.3600
2006-05-31,8.5000
2006-06-30,9.4100
2006-07-31,8.1100
2006-08-31,9.7900
2006-09-29,12.9700
2006-10-31,17.8900
2006-11-30,16.4600
2006-12-29,19.8600
2007-01-31,18.3900
2007-02-28,23.5300
2007-03-30,23.6600
2007-04-30,27.3200
2007-05-31,30.9199
2007-06-29,37.3000
2007-07-31,24.5300
2007-08-31,41.6300
2007-09-28,47.4800
2007-10-31,49.0700
2007-11-30,62.9800
2007-12-31,63.1500
2008-01-31,51.7800
2008-02-29,59.4100
2008-03-31,59.1700
2008-04-30,59.6700
2008-05-30,61.0000
2008-06-30,29.2900
2008-07-31,21.8400
2008-08-29,-15.7200
2008-09-30,-47.3500
2008-10-31,-36.7300
2008-11-28,-33.2300
2008-12-31,-49.4100
2009-01-30,-53.8700
2009-02-27,-54.8000
2009-03-31,-48.1200
2009-04-30,-6.6100
2009-05-29,9.2900
2009-06-30,25.3100
2009-07-31,63.6900
2009-08-31,103.5500
2009-09-30,101.1300
2009-10-30,86.8900
2009-11-30,141.4600
2009-12-31,138.8600
2010-01-29,106.8300
2010-02-26,118.4800
2010-03-31,143.9500
2010-04-30,146.5400
2010-05-31,0
2010-06-30,13.4200
2010-07-30,54.4000
2010-08-31,94.3300
2010-09-30,126.8800
2010-10-29,168.0400
2010-11-30,182.8400
2010-12-31,156.7400
2011-01-31,173.6600
2011-02-28,240.9900
2011-03-31,310.0300
2011-04-29,324.4000
2011-05-31,218.0000
2011-06-30,179.8700
2011-07-29,196.6100
2011-08-31,129.8300
2011-09-30,50.5800
2011-10-31,69.7300
2011-11-30,28.6900
2011-12-30,15.5200
