,MOM_daily_200
2000-01-31,0
2000-02-29,0
2000-03-31,0
2000-04-28,0
2000-05-31,0
2000-06-30,0
2000-07-31,0
2000-08-31,-1.5200
2000-09-29,-1.7800
2000-10-31,-3.6550
2000-11-30,-3.0600
2000-12-29,-5.5300
2001-01-31,-2.4950
2001-02-28,-3.7850
2001-03-30,-2.2550
2001-04-30,-5.0000
2001-05-31,0.4400
2001-06-29,-0.8750
2001-07-31,1.7550
2001-08-31,2.0500
2001-09-28,4.1250
2001-10-31,3.9000
2001-11-30,5.3500
2001-12-31,3.0850
2002-01-31,3.2350
2002-02-28,3.4150
2002-03-29,0
2002-04-30,3.7050
2002-05-31,4.7850
2002-06-28,4.9600
2002-07-31,3.9150
2002-08-30,3.0100
2002-09-30,3.1950
2002-10-31,8.1250
2002-11-29,8.6250
2002-12-31,9.0900
2003-01-31,7.7800
2003-02-28,9.5200
2003-03-31,6.9500
2003-04-30,8.2250
2003-05-30,12.2250
2003-06-30,15.3500
2003-07-31,13.5750
2003-08-29,10.4250
2003-09-30,10.8000
2003-10-31,11.2750
2003-11-28,15.9000
2003-12-31,13.7750
2004-01-30,19.2350
2004-02-27,16.8500
2004-03-31,10.7450
2004-04-30,12.3400
2004-05-31,0
2004-06-30,12.1000
2004-07-30,7.1750
2004-08-31,1.3100
2004-09-30,5.0400
2004-10-29,-2.1000
2004-11-30,-7.7900
2004-12-31,-5.4600
2005-01-31,-9.5100
2005-02-28,-6.6700
2005-03-31,-12.6900
2005-04-29,-10.9100
2005-05-31,-5.2800
2005-06-30,-11.7400
2005-07-29,-8.6400
2005-08-31,-7.7200
2005-09-30,-13.1200
2005-10-31,-8.0200
2005-11-30,-6.5200
2005-12-30,-5.7700
2006-01-31,-8.0600
2006-02-28,-5.9400
2006-03-31,-5.8600
2006-04-28,-4.2400
2006-05-31,-7.6300
2006-06-30,-8.1400
2006-07-31,-6.4700
2006-08-31,-7.5800
2006-09-29,-10.8100
2006-10-31,-7.9900
2006-11-30,-6.7600
2006-12-29,-5.3200
2007-01-31,-3.1000
2007-02-28,-4.9600
2007-03-30,-4.5600
2007-04-30,-0.6700
2007-05-31,-0.6300
2007-06-29,-1.4300
2007-07-31,-1.9700
2007-08-31,-3.0300
2007-09-28,-2.6900
2007-10-31,-4.3300
2007-11-30,-4.4300
2007-12-31,-3.2000
2008-01-31,-3.9500
2008-02-29,-3.0000
2008-03-31,-3.2700
2008-04-30,-2.1700
2008-05-30,0.2600
2008-06-30,-0.8800
2008-07-31,-3.1400
2008-08-29,-0.3800
2008-09-30,0.0500
2008-10-31,-3.3200
2008-11-28,-6.4000
2008-12-31,-4.8600
2009-01-30,-3.7100
2009-02-27,-5.9900
2009-03-31,-5.3400
2009-04-30,-4.4400
2009-05-29,-3.8300
2009-06-30,-3.3700
2009-07-31,1.4400
2009-08-31,4.7400
2009-09-30,3.4200
2009-10-30,0.5200
2009-11-30,-0.2900
2009-12-31,0.8100
2010-01-29,-0.4500
2010-02-26,-1.2700
2010-03-31,-1.7800
2010-04-30,-3.3000
2010-05-31,0
2010-06-30,-5.5500
2010-07-30,-4.3400
2010-08-31,-3.0000
2010-09-30,-2.8000
2010-10-29,-3.1200
2010-11-30,-0.9900
2010-12-31,0.5000
2011-01-31,-0.3600
2011-02-28,0.3100
2011-03-31,1.0900
2011-04-29,0.9000
2011-05-31,1.7000
2011-06-30,1.5200
2011-07-29,0.9500
2011-08-31,0.0900
2011-09-30,-1.0600
