,MOM_daily_200
2000-01-31,0
2000-02-29,0
2000-03-31,0
2000-04-28,0
2000-05-31,0
2000-06-30,0
2000-07-31,0
2000-08-31,0.9375
2000-09-29,1.1875
2000-10-31,0.8440
2000-11-30,1.2500
2000-12-29,0.8440
2001-01-31,1.1750
2001-02-28,1.2935
2001-03-30,2.0825
2001-04-30,3.3935
2001-05-31,5.1485
2001-06-29,5.6360
2001-07-31,5.8485
2001-08-31,5.1585
2001-09-28,3.6250
2001-10-31,6.9310
2001-11-30,7.4500
2001-12-31,8.6700
2002-01-31,6.7350
2002-02-28,7.1300
2002-03-29,0
2002-04-30,6.6000
2002-05-31,4.9100
2002-06-28,3.8500
2002-07-31,0.8550
2002-08-30,-1.4250
2002-09-30,-2.9700
2002-10-31,-2.1050
2002-11-29,-2.7000
2002-12-31,-5.7600
2003-01-31,-6.3450
2003-02-28,-7.6850
2003-03-31,-4.2750
2003-04-30,1.5150
2003-05-30,4.2650
2003-06-30,5.6750
2003-07-31,10.3800
2003-08-29,11.2200
2003-09-30,6.7500
2003-10-31,6.2900
2003-11-28,9.3900
2003-12-31,8.3350
2004-01-30,7.6950
2004-02-27,5.5500
2004-03-31,-1.2000
2004-04-30,-4.5150
2004-05-31,0
2004-06-30,-6.3500
2004-07-30,-8.8850
2004-08-31,-6.7550
2004-09-30,-3.8000
2004-10-29,-1.5850
2004-11-30,-3.1800
2004-12-31,1.1350
2005-01-31,-0.2000
2005-02-28,5.6500
2005-03-31,4.5900
2005-04-29,4.2200
2005-05-31,3.3850
2005-06-30,2.8750
2005-07-29,3.0500
2005-08-31,2.2950
2005-09-30,1.9450
2005-10-31,-1.7150
2005-11-30,-2.5600
2005-12-30,-2.6500
2006-01-31,0.7850
2006-02-28,2.0900
2006-03-31,3.9200
2006-04-28,3.9200
2006-05-31,0.7000
2006-06-30,2.1350
2006-07-31,4.0000
2006-08-31,5.0400
2006-09-29,7.5150
2006-10-31,7.6350
2006-11-30,8.1700
2006-12-29,9.5100
2007-01-31,11.9800
2007-02-28,9.7050
2007-03-30,9.6250
2007-04-30,8.0800
2007-05-31,6.5200
2007-06-29,5.2750
2007-07-31,2.2350
2007-08-31,-0.8550
2007-09-28,-4.3700
2007-10-31,-7.7900
2007-11-30,-5.3450
2007-12-31,-5.7500
2008-01-31,-2.8000
2008-02-29,-6.2400
2008-03-31,-3.9400
2008-04-30,-5.4800
2008-05-30,-2.2800
2008-06-30,-9.6200
2008-07-31,-8.1300
2008-08-29,-6.5400
2008-09-30,-8.0000
2008-10-31,-6.0500
2008-11-28,-11.2400
2008-12-31,-12.6200
2009-01-30,-12.0400
2009-02-27,-11.4700
2009-03-31,-5.4400
2009-04-30,1.0000
2009-05-29,-3.8200
2009-06-30,-0.9600
2009-07-31,5.7000
2009-08-31,9.0400
2009-09-30,12.5900
2009-10-30,11.9400
2009-11-30,11.0000
2009-12-31,12.0700
2010-01-29,9.5400
2010-02-26,8.5000
2010-03-31,12.0600
2010-04-30,9.3000
2010-05-31,0
2010-06-30,1.9100
2010-07-30,0.3900
2010-08-31,-0.8700
2010-09-30,6.3700
2010-10-29,8.0800
2010-11-30,11.7200
2010-12-31,8.0000
2011-01-31,7.4600
2011-02-28,11.3000
2011-03-31,10.5000
2011-04-29,15.0900
2011-05-31,8.8400
2011-06-30,9.2900
2011-07-29,2.5100
2011-08-31,-4.7500
2011-09-30,-10.8900
2011-10-31,-2.4100
2011-11-30,-6.9000
2011-12-30,-2.3600
