,MOM_daily_200
2000-01-31,0
2000-02-29,0
2000-03-31,0
2000-04-28,0
2000-05-31,0
2000-06-30,0
2000-07-31,0
2000-08-31,-0.0771
2000-09-29,1.3664
2000-10-31,0.8146
2000-11-30,3.8219
2000-12-29,6.7042
2001-01-31,4.0164
2001-02-28,5.2274
2001-03-30,7.1188
2001-04-30,7.1519
2001-05-31,8.3521
2001-06-29,4.7334
2001-07-31,4.2820
2001-08-31,3.6808
2001-09-28,2.2727
2001-10-31,-0.7620
2001-11-30,0.7247
2001-12-31,-2.2279
2002-01-31,-2.2478
2002-02-28,-0.6985
2002-03-29,0
2002-04-30,3.0228
2002-05-31,2.4127
2002-06-28,1.9355
2002-07-31,0.7587
2002-08-30,4.8928
2002-09-30,4.0336
2002-10-31,2.7825
2002-11-29,2.5547
2002-12-31,0.7715
2003-01-31,0.3028
2003-02-28,-2.7450
2003-03-31,-2.0514
2003-04-30,1.6781
2003-05-30,1.6844
2003-06-30,1.5791
2003-07-31,4.8426
2003-08-29,3.6831
2003-09-30,1.3743
2003-10-31,2.9717
2003-11-28,4.8941
2003-12-31,5.3130
2004-01-30,6.0389
2004-02-27,2.6734
2004-03-31,-0.0698
2004-04-30,0.6715
2004-05-31,0
2004-06-30,2.5871
2004-07-30,0.9889
2004-08-31,2.3519
2004-09-30,0.6744
2004-10-29,-0.4097
2004-11-30,1.5053
2004-12-31,1.9857
2005-01-31,3.5279
2005-02-28,3.0939
2005-03-31,1.8860
2005-04-29,-0.1145
2005-05-31,2.6252
2005-06-30,0.0299
2005-07-29,3.9022
2005-08-31,2.0395
2005-09-30,1.7096
2005-10-31,2.5816
2005-11-30,1.8434
2005-12-30,0.9293
2006-01-31,3.0815
2006-02-28,2.8162
2006-03-31,3.5863
2006-04-28,5.4904
2006-05-31,3.7688
2006-06-30,4.9783
2006-07-31,3.6519
2006-08-31,3.8682
2006-09-29,5.0374
2006-10-31,5.3328
2006-11-30,5.4773
2006-12-29,6.2260
2007-01-31,4.8974
2007-02-28,5.9533
2007-03-30,6.7417
2007-04-30,6.2104
2007-05-31,7.2781
2007-06-29,5.8457
2007-07-31,7.2541
2007-08-31,6.2359
2007-09-28,9.3003
2007-10-31,12.2388
2007-11-30,11.7130
2007-12-31,13.7479
2008-01-31,7.6625
2008-02-29,11.9899
2008-03-31,16.4239
2008-04-30,12.4412
2008-05-30,12.3724
2008-06-30,8.6906
2008-07-31,10.1689
2008-08-29,4.8509
2008-09-30,-1.3134
2008-10-31,-7.3070
2008-11-28,-8.5914
2008-12-31,-13.7935
2009-01-30,-23.4788
2009-02-27,-20.9960
2009-03-31,-18.7185
2009-04-30,-11.4106
2009-05-29,-11.6038
2009-06-30,-3.0947
2009-07-31,3.9928
2009-08-31,11.9472
2009-09-30,13.9351
2009-10-30,13.3665
2009-11-30,14.5414
2009-12-31,14.0906
2010-01-29,7.0914
2010-02-26,2.9584
2010-03-31,4.9264
2010-04-30,9.9459
2010-05-31,0
2010-06-30,-1.2474
2010-07-30,2.3813
2010-08-31,-0.8869
2010-09-30,7.6492
2010-10-29,11.4031
2010-11-30,14.4950
2010-12-31,11.6032
2011-01-31,8.1626
2011-02-28,8.0173
2011-03-31,10.2212
2011-04-29,15.8400
2011-05-31,16.3531
2011-06-30,14.8217
2011-07-29,6.0990
2011-08-31,1.4520
2011-09-30,-3.8944
2011-10-31,1.5379
2011-11-30,2.5661
2011-12-30,1.6097
2012-01-31,4.7753
2012-02-29,3.5501
