,MOM_daily_200
2000-01-31,0
2000-02-29,0
2000-03-31,0
2000-04-28,0
2000-05-31,0
2000-06-30,0
2000-07-31,0
2000-08-31,-3.5000
2000-09-29,-3.9350
2000-10-31,1.9350
2000-11-30,2.5650
2000-12-29,5.9350
2001-01-31,4.7800
2001-02-28,2.5950
2001-03-30,3.2200
2001-04-30,4.5750
2001-05-31,4.5750
2001-06-29,7.0700
2001-07-31,10.2300
2001-08-31,6.6600
2001-09-28,5.5750
2001-10-31,1.5050
2001-11-30,6.7500
2001-12-31,9.0150
2002-01-31,6.2450
2002-02-28,5.1050
2002-03-29,0
2002-04-30,2.1250
2002-05-31,-0.0200
2002-06-28,-1.8350
2002-07-31,-0.6850
2002-08-30,-0.6350
2002-09-30,-2.9700
2002-10-31,-1.5050
2002-11-29,-3.6100
2002-12-31,-3.2800
2003-01-31,-1.7150
2003-02-28,-3.2900
2003-03-31,-1.8900
2003-04-30,1.2600
2003-05-30,1.6150
2003-06-30,1.2650
2003-07-31,5.0000
2003-08-29,6.3250
2003-09-30,5.2500
2003-10-31,8.9850
2003-11-28,9.9850
2003-12-31,5.5300
2004-01-30,5.1350
2004-02-27,4.9450
2004-03-31,2.4545
2004-04-30,4.0300
2004-05-31,0
2004-06-30,3.9250
2004-07-30,0.4950
2004-08-31,-1.9000
2004-09-30,-1.0500
2004-10-29,2.4400
2004-11-30,2.1000
2004-12-31,2.5250
2005-01-31,2.9400
2005-02-28,4.3000
2005-03-31,2.3050
2005-04-29,5.0600
2005-05-31,9.2500
2005-06-30,9.6100
2005-07-29,13.2400
2005-08-31,5.1200
2005-09-30,6.4550
2005-10-31,5.1550
2005-11-30,6.9400
2005-12-30,7.1850
2006-01-31,9.3950
2006-02-28,5.9350
2006-03-31,7.0650
2006-04-28,4.1300
2006-05-31,1.8300
2006-06-30,2.1700
2006-07-31,2.0300
2006-08-31,-0.9100
2006-09-29,1.1200
2006-10-31,0.7100
2006-11-30,-2.4000
2006-12-29,-3.6800
2007-01-31,-0.3800
2007-02-28,0.7300
2007-03-30,2.2600
2007-04-30,6.6300
2007-05-31,9.5000
2007-06-29,5.1900
2007-07-31,-0.3700
2007-08-31,2.8100
2007-09-28,1.2400
2007-10-31,0.4000
2007-11-30,-1.8500
2007-12-31,0.5300
2008-01-31,-4.3100
2008-02-29,-8.2200
2008-03-31,-8.1500
2008-04-30,-6.2400
2008-05-30,-7.2600
2008-06-30,-11.4800
2008-07-31,-8.3900
2008-08-29,-3.1200
2008-09-30,-4.5600
2008-10-31,2.1400
2008-11-28,-2.6300
2008-12-31,2.3500
2009-01-30,1.4000
2009-02-27,4.7500
2009-03-31,9.3900
2009-04-30,16.3400
2009-05-29,7.1700
2009-06-30,9.4100
2009-07-31,17.5200
2009-08-31,15.3000
2009-09-30,7.5900
2009-10-30,8.9800
2009-11-30,10.1700
2009-12-31,3.1200
2010-01-29,1.1400
2010-02-26,3.2100
2010-03-31,6.0400
2010-04-30,7.9900
2010-05-31,0
2010-06-30,10.8800
2010-07-30,14.7000
2010-08-31,7.9600
2010-09-30,15.2800
2010-10-29,19.7100
2010-11-30,20.3300
2010-12-31,18.5100
2011-01-31,13.2500
2011-02-28,7.5100
2011-03-31,6.8400
2011-04-29,10.7400
2011-05-31,13.2700
2011-06-30,13.9900
2011-07-29,6.6600
2011-08-31,5.5600
2011-09-30,4.6200
2011-10-31,18.7400
2011-11-30,19.5400
2011-12-30,24.4900
2012-01-31,25.6700
