,MOM_daily_200
2000-01-31,0
2000-02-29,0
2000-03-31,0
2000-04-28,0
2000-05-31,0
2000-06-30,0
2000-07-31,0
2000-08-31,12.9469
2000-09-29,12.2223
2000-10-31,11.4328
2000-11-30,5.0335
2000-12-29,10.1990
2001-01-31,11.9609
2001-02-28,8.0013
2001-03-30,1.0320
2001-04-30,1.7458
2001-05-31,-0.5393
2001-06-29,-2.6424
2001-07-31,-3.8345
2001-08-31,-9.7134
2001-09-28,-8.3904
2001-10-31,-11.0984
2001-11-30,-7.0695
2001-12-31,-2.1305
2002-01-31,-1.5765
2002-02-28,-6.2915
2002-03-29,0
2002-04-30,-5.0161
2002-05-31,-6.5798
2002-06-28,-5.5404
2002-07-31,-4.9997
2002-08-30,-7.6092
2002-09-30,-10.4230
2002-10-31,-9.3256
2002-11-29,-5.7830
2002-12-31,-8.3576
2003-01-31,-8.0078
2003-02-28,-7.1345
2003-03-31,-4.6770
2003-04-30,-0.9422
2003-05-30,0.4236
2003-06-30,1.2491
2003-07-31,3.4931
2003-08-29,2.0603
2003-09-30,0.8685
2003-10-31,1.6042
2003-11-28,2.7057
2003-12-31,2.8408
2004-01-30,2.4689
2004-02-27,2.9648
2004-03-31,0.0976
2004-04-30,-0.6804
2004-05-31,0
2004-06-30,-1.5469
2004-07-30,-3.7494
2004-08-31,-1.9616
2004-09-30,-1.0112
2004-10-29,-3.0712
2004-11-30,-1.7181
2004-12-31,-1.5971
2005-01-31,-0.7848
2005-02-28,0.4238
2005-03-31,-0.3517
2005-04-29,-0.1457
2005-05-31,1.3550
2005-06-30,0.6707
2005-07-29,2.1799
2005-08-31,0.8284
2005-09-30,0.6837
2005-10-31,0.3047
2005-11-30,0.0670
2005-12-30,1.2233
2006-01-31,3.9418
2006-02-28,4.6291
2006-03-31,4.0509
2006-04-28,4.3178
2006-05-31,3.7648
2006-06-30,3.0628
2006-07-31,4.4392
2006-08-31,4.4768
2006-09-29,4.3099
2006-10-31,3.7677
2006-11-30,2.0921
2006-12-29,3.0893
2007-01-31,3.3361
2007-02-28,1.0838
2007-03-30,3.3919
2007-04-30,3.7862
2007-05-31,3.2120
2007-06-29,3.3646
2007-07-31,1.1607
2007-08-31,1.1095
2007-09-28,3.3093
2007-10-31,3.8376
2007-11-30,1.1779
2007-12-31,5.3901
2008-01-31,2.1932
2008-02-29,0.7605
2008-03-31,0.6616
2008-04-30,-0.6528
2008-05-30,2.9038
2008-06-30,0.1298
2008-07-31,-3.4232
2008-08-29,-1.2004
2008-09-30,-3.7053
2008-10-31,-6.2374
2008-11-28,-7.3634
2008-12-31,-5.0621
2009-01-30,-7.1518
2009-02-27,-10.3342
2009-03-31,-8.3620
2009-04-30,-3.4424
2009-05-29,-5.0854
2009-06-30,-4.1279
2009-07-31,2.0432
2009-08-31,6.1379
2009-09-30,7.2701
2009-10-30,5.8087
2009-11-30,6.0054
2009-12-31,6.7837
2010-01-29,2.0374
2010-02-26,3.0310
2010-03-31,2.8868
2010-04-30,3.5258
2010-05-31,0
2010-06-30,-3.5778
2010-07-30,-1.8481
2010-08-31,-3.2742
2010-09-30,-0.3003
2010-10-29,0.2571
2010-11-30,2.0002
2010-12-31,2.1498
2011-01-31,2.1899
2011-02-28,3.6390
2011-03-31,4.2429
2011-04-29,3.9610
2011-05-31,4.3613
2011-06-30,1.8918
2011-07-29,-0.2476
2011-08-31,-2.2932
2011-09-30,-4.5508
2011-10-31,-3.0437
2011-11-30,-3.8310
