,MOM_daily_200
2000-01-31,0
2000-02-29,0
2000-03-31,0
2000-04-28,0
2000-05-31,0
2000-06-30,0
2000-07-31,0
2000-08-31,5.6200
2000-09-29,5.7500
2000-10-31,2.5000
2000-11-30,-1.2500
2000-12-29,-0.9400
2001-01-31,2.9100
2001-02-28,3.1700
2001-03-30,-3.3600
2001-04-30,0.6400
2001-05-31,2.5100
2001-06-29,5.0100
2001-07-31,1.8300
2001-08-31,5.3700
2001-09-28,0.8400
2001-10-31,3.0600
2001-11-30,4.4300
2001-12-31,4.0300
2002-01-31,3.5600
2002-02-28,2.9300
2002-03-29,0
2002-04-30,1.2500
2002-05-31,0.2000
2002-06-28,-0.8500
2002-07-31,-3.9300
2002-08-30,-5.0500
2002-09-30,-15.2100
2002-10-31,-14.2600
2002-11-29,-13.1700
2002-12-31,-19.7800
2003-01-31,-17.3400
2003-02-28,-16.6200
2003-03-31,-12.5300
2003-04-30,-6.3200
2003-05-30,-0.0500
2003-06-30,-0.2200
2003-07-31,7.2000
2003-08-29,9.1500
2003-09-30,7.0900
2003-10-31,6.1600
2003-11-28,9.3000
2003-12-31,9.3400
2004-01-30,11.8500
2004-02-27,7.0900
2004-03-31,3.2600
2004-04-30,2.0000
2004-05-31,0
2004-06-30,-0.0200
2004-07-30,2.6900
2004-08-31,-3.5700
2004-09-30,-3.1700
2004-10-29,-5.3300
2004-11-30,-3.6100
2004-12-31,1.5100
2005-01-31,0.0300
2005-02-28,2.2100
2005-03-31,3.3300
2005-04-29,0.3900
2005-05-31,1.3800
2005-06-30,4.6100
2005-07-29,3.0200
2005-08-31,1.1800
2005-09-30,1.2800
2005-10-31,2.2700
2005-11-30,3.5400
2005-12-30,2.3100
2006-01-31,11.0100
2006-02-28,14.6000
2006-03-31,13.3500
2006-04-28,15.4600
2006-05-31,14.0100
2006-06-30,12.4100
2006-07-31,10.2300
2006-08-31,1.2900
2006-09-29,-0.7500
2006-10-31,-1.2600
2006-11-30,-5.9800
2006-12-29,-8.6800
2007-01-31,-8.6000
2007-02-28,-7.3200
2007-03-30,1.1200
2007-04-30,3.8700
2007-05-31,13.2500
2007-06-29,9.7300
2007-07-31,7.1700
2007-08-31,8.8400
2007-09-28,5.9500
2007-10-31,9.0900
2007-11-30,-6.2900
2007-12-31,-8.7100
2008-01-31,-14.1800
2008-02-29,-14.0500
2008-03-31,-14.5600
2008-04-30,-15.3400
2008-05-30,-9.9100
2008-06-30,-11.6000
2008-07-31,-17.6400
2008-08-29,-17.8200
2008-09-30,-5.9200
2008-10-31,-5.7800
2008-11-28,-10.7400
2008-12-31,-8.4900
2009-01-30,-12.7700
2009-02-27,-16.0400
2009-03-31,-17.5900
2009-04-30,-13.0600
2009-05-29,-11.6200
2009-06-30,-9.7100
2009-07-31,-4.1400
2009-08-31,2.6500
2009-09-30,3.3200
2009-10-30,2.9000
2009-11-30,3.9600
2009-12-31,5.8700
2010-01-29,3.0300
2010-02-26,1.9300
2010-03-31,3.0700
2010-04-30,8.3600
2010-05-31,0
2010-06-30,-1.4900
2010-07-30,2.9500
2010-08-31,2.5600
2010-09-30,4.8700
2010-10-29,9.8100
2010-11-30,12.4800
2010-12-31,14.6100
2011-01-31,16.0200
2011-02-28,16.7800
2011-03-31,20.6500
2011-04-29,18.8500
2011-05-31,15.3100
2011-06-30,11.4500
2011-07-29,6.5700
2011-08-31,-3.1000
2011-09-30,-5.1100
2011-10-31,-3.0800
2011-11-30,-4.0300
