,MOM_daily_200
2000-01-31,0
2000-02-29,0
2000-03-31,0
2000-04-28,0
2000-05-31,0
2000-06-30,0
2000-07-31,0
2000-08-31,-1.2236
2000-09-29,-0.4079
2000-10-31,3.8747
2000-11-30,9.8947
2000-12-29,2.2922
2001-01-31,8.1490
2001-02-28,9.6581
2001-03-30,10.6451
2001-04-30,11.6158
2001-05-31,15.5068
2001-06-29,11.7382
2001-07-31,11.2977
2001-08-31,1.5988
2001-09-28,-7.1946
2001-10-31,-7.5128
2001-11-30,-4.1112
2001-12-31,-4.5925
2002-01-31,-4.5517
2002-02-28,-6.3545
2002-03-29,0
2002-04-30,1.3867
2002-05-31,5.4898
2002-06-28,5.6856
2002-07-31,6.8439
2002-08-30,6.5584
2002-09-30,-1.6396
2002-10-31,1.9904
2002-11-29,0.9789
2002-12-31,-0.4486
2003-01-31,-4.9922
2003-02-28,-9.1116
2003-03-31,-9.0300
2003-04-30,-4.0215
2003-05-30,-4.1194
2003-06-30,-5.6121
2003-07-31,-0.9625
2003-08-29,-3.1785
2003-09-30,-5.5951
2003-10-31,-0.3971
2003-11-28,5.4437
2003-12-31,5.5364
2004-01-30,5.4338
2004-02-27,7.6253
2004-03-31,5.1633
2004-04-30,3.9342
2004-05-31,0
2004-06-30,6.8482
2004-07-30,3.6713
2004-08-31,1.2017
2004-09-30,2.2107
2004-10-29,-0.1861
2004-11-30,-0.3817
2004-12-31,0.1526
2005-01-31,-3.1690
2005-02-28,-3.5328
2005-03-31,-3.8991
2005-04-29,-6.3912
2005-05-31,-2.5021
2005-06-30,-3.4086
2005-07-29,-2.2479
2005-08-31,-5.6437
2005-09-30,-6.1791
2005-10-31,-7.4151
2005-11-30,-3.7985
2005-12-30,-0.9358
2006-01-31,-0.0583
2006-02-28,-1.7504
2006-03-31,3.4126
2006-04-28,1.7641
2006-05-31,3.1379
2006-06-30,3.4600
2006-07-31,2.5005
2006-08-31,2.1983
2006-09-29,1.9955
2006-10-31,2.2032
2006-11-30,2.9281
2006-12-29,2.0610
2007-01-31,-0.2002
2007-02-28,-0.8584
2007-03-30,-0.9318
2007-04-30,2.1483
2007-05-31,0.2544
2007-06-29,-3.1745
2007-07-31,-6.3017
2007-08-31,-11.9237
2007-09-28,-9.9238
2007-10-31,-10.3856
2007-11-30,-12.5736
2007-12-31,-13.3554
2008-01-31,-14.5112
2008-02-29,-11.4913
2008-03-31,-13.2625
2008-04-30,-9.7816
2008-05-30,-1.3813
2008-06-30,-5.8727
2008-07-31,-2.3264
2008-08-29,-0.4303
2008-09-30,1.3960
2008-10-31,-1.5335
2008-11-28,-8.7774
2008-12-31,-6.3550
2009-01-30,-8.7338
2009-02-27,-12.5407
2009-03-31,-9.6561
2009-04-30,-3.0124
2009-05-29,-7.4628
2009-06-30,-7.5359
2009-07-31,0.7913
2009-08-31,8.4117
2009-09-30,11.8708
2009-10-30,12.7531
2009-11-30,12.7967
2009-12-31,11.2031
2010-01-29,8.1024
2010-02-26,7.6482
2010-03-31,7.1656
2010-04-30,10.9721
2010-05-31,0
2010-06-30,-1.6260
2010-07-30,-1.2393
2010-08-31,-2.6069
2010-09-30,2.7450
2010-10-29,-1.7682
2010-11-30,-2.7078
2010-12-31,-3.0678
2011-01-31,-8.0964
2011-02-28,-7.4299
2011-03-31,-5.7722
2011-04-29,-1.7110
2011-05-31,-4.0580
2011-06-30,-7.2662
2011-07-29,-7.1020
2011-08-31,-1.6228
2011-09-30,-5.8568
