,MOM_daily_200
2000-01-31,0
2000-02-29,0
2000-03-31,0
2000-04-28,0
2000-05-31,0
2000-06-30,0
2000-07-31,0
2000-08-31,-0.5615
2000-09-29,0.7325
2000-10-31,0.3143
2000-11-30,-0.1833
2000-12-29,4.2298
2001-01-31,3.9266
2001-02-28,2.9785
2001-03-30,3.8104
2001-04-30,6.9013
2001-05-31,7.7792
2001-06-29,7.8743
2001-07-31,12.4526
2001-08-31,6.4055
2001-09-28,5.2942
2001-10-31,-1.9527
2001-11-30,-2.2914
2001-12-31,-1.5480
2002-01-31,0.3663
2002-02-28,-3.2636
2002-03-29,0
2002-04-30,-4.3252
2002-05-31,-6.8215
2002-06-28,-2.7274
2002-07-31,-4.6260
2002-08-30,-2.4675
2002-09-30,-4.3757
2002-10-31,-5.7456
2002-11-29,-6.0058
2002-12-31,-10.3022
2003-01-31,-3.5373
2003-02-28,-4.4892
2003-03-31,-2.6824
2003-04-30,0.2449
2003-05-30,3.2757
2003-06-30,4.4744
2003-07-31,7.0186
2003-08-29,8.3938
2003-09-30,8.7577
2003-10-31,8.5541
2003-11-28,9.9898
2003-12-31,10.7659
2004-01-30,3.9231
2004-02-27,1.4205
2004-03-31,-1.2467
2004-04-30,-0.5002
2004-05-31,0
2004-06-30,-2.8423
2004-07-30,-4.2034
2004-08-31,-4.3859
2004-09-30,-3.2103
2004-10-29,-4.4919
2004-11-30,2.4544
2004-12-31,2.8789
2005-01-31,1.1618
2005-02-28,1.6272
2005-03-31,1.8189
2005-04-29,2.4036
2005-05-31,2.2546
2005-06-30,-0.4740
2005-07-29,-0.2968
2005-08-31,-1.2120
2005-09-30,-1.2800
2005-10-31,-0.9376
2005-11-30,-2.1462
2005-12-30,-3.5029
2006-01-31,-2.8473
2006-02-28,-2.8001
2006-03-31,-2.9675
2006-04-28,-2.5539
2006-05-31,-3.7729
2006-06-30,-2.7048
2006-07-31,-0.7542
2006-08-31,0.4923
2006-09-29,0.5771
2006-10-31,2.9796
2006-11-30,4.4250
2006-12-29,4.5377
2007-01-31,7.9337
2007-02-28,8.4692
2007-03-30,9.5968
2007-04-30,8.7070
2007-05-31,8.1485
2007-06-29,4.7751
2007-07-31,3.6048
2007-08-31,2.0321
2007-09-28,1.4532
2007-10-31,0.1934
2007-11-30,-2.4823
2007-12-31,2.9166
2008-01-31,-2.4636
2008-02-29,-2.3069
2008-03-31,-0.7406
2008-04-30,0.0745
2008-05-30,2.2031
2008-06-30,0.0132
2008-07-31,-2.7353
2008-08-29,-3.0038
2008-09-30,-7.8593
2008-10-31,-5.8061
2008-11-28,-6.7673
2008-12-31,-7.3116
2009-01-30,-10.3355
2009-02-27,-10.5179
2009-03-31,-9.0651
2009-04-30,-8.0075
2009-05-29,-6.1277
2009-06-30,-4.4308
2009-07-31,0.2959
2009-08-31,3.4215
2009-09-30,2.3907
2009-10-30,2.0922
2009-11-30,3.7987
2009-12-31,3.6662
2010-01-29,0.1987
2010-02-26,1.1306
2010-03-31,1.9075
2010-04-30,3.0256
2010-05-31,0
2010-06-30,-1.4912
2010-07-30,-1.1460
2010-08-31,-2.3894
2010-09-30,-1.7064
2010-10-29,-1.0235
2010-11-30,0.8342
2010-12-31,0.3396
2011-01-31,1.2975
2011-02-28,2.1891
2011-03-31,3.1542
2011-04-29,3.9386
2011-05-31,4.0436
2011-06-30,3.7679
2011-07-29,2.8997
2011-08-31,2.7316
2011-09-30,1.7015
2011-10-31,3.3787
2011-11-30,2.3351
