,MOM_daily_200
2000-01-31,0
2000-02-29,0
2000-03-31,0
2000-04-28,0
2000-05-31,0
2000-06-30,0
2000-07-31,0
2000-08-31,0.9400
2000-09-29,-3.1800
2000-10-31,-6.7500
2000-11-30,-5.3800
2000-12-29,-7.6600
2001-01-31,-4.9000
2001-02-28,-3.6300
2001-03-30,-5.3900
2001-04-30,-5.3100
2001-05-31,-5.0300
2001-06-29,-2.3100
2001-07-31,0.2200
2001-08-31,-0.0500
2001-09-28,1.1000
2001-10-31,1.6000
2001-11-30,1.7700
2001-12-31,4.6900
2002-01-31,5.5600
2002-02-28,3.8500
2002-03-29,0
2002-04-30,1.5500
2002-05-31,1.5300
2002-06-28,0.5500
2002-07-31,-1.3000
2002-08-30,0.5100
2002-09-30,-3.0900
2002-10-31,-3.6700
2002-11-29,-1.4300
2002-12-31,-3.7300
2003-01-31,-4.4400
2003-02-28,-4.5800
2003-03-31,-3.4500
2003-04-30,-0.5600
2003-05-30,-0.7200
2003-06-30,-1.7800
2003-07-31,1.8200
2003-08-29,2.3300
2003-09-30,1.6200
2003-10-31,3.4200
2003-11-28,5.4400
2003-12-31,4.1600
2004-01-30,3.7200
2004-02-27,3.8000
2004-03-31,3.4700
2004-04-30,3.3200
2004-05-31,0
2004-06-30,1.9200
2004-07-30,0.0300
2004-08-31,-1.0900
2004-09-30,-0.2800
2004-10-29,0.5000
2004-11-30,0.2900
2004-12-31,1.0800
2005-01-31,-1.0800
2005-02-28,-2.2400
2005-03-31,-2.4200
2005-04-29,-4.3400
2005-05-31,-2.1000
2005-06-30,-1.0900
2005-07-29,-1.6000
2005-08-31,-0.5900
2005-09-30,-0.7400
2005-10-31,0.6400
2005-11-30,4.1700
2005-12-30,3.3800
2006-01-31,4.8600
2006-02-28,4.7600
2006-03-31,3.3600
2006-04-28,2.9100
2006-05-31,5.1000
2006-06-30,3.1800
2006-07-31,2.9400
2006-08-31,2.6400
2006-09-29,3.6800
2006-10-31,5.2700
2006-11-30,5.4900
2006-12-29,5.5700
2007-01-31,8.7900
2007-02-28,6.0500
2007-03-30,9.9700
2007-04-30,11.8300
2007-05-31,12.6100
2007-06-29,8.6500
2007-07-31,2.2200
2007-08-31,2.4100
2007-09-28,3.8300
2007-10-31,0.7800
2007-11-30,-2.9600
2007-12-31,-5.0000
2008-01-31,-10.9300
2008-02-29,-7.4100
2008-03-31,-7.1400
2008-04-30,-1.2200
2008-05-30,-0.8400
2008-06-30,-1.8400
2008-07-31,-0.9200
2008-08-29,6.8000
2008-09-30,5.1800
2008-10-31,3.0000
2008-11-28,-2.5600
2008-12-31,-2.1100
2009-01-30,-8.1500
2009-02-27,-13.8900
2009-03-31,-10.5000
2009-04-30,-6.9200
2009-05-29,-11.6400
2009-06-30,-8.5200
2009-07-31,-2.1300
2009-08-31,2.0700
2009-09-30,2.1600
2009-10-30,3.3000
2009-11-30,7.4100
2009-12-31,8.1200
2010-01-29,9.5000
2010-02-26,9.7000
2010-03-31,7.1900
2010-04-30,8.3100
2010-05-31,0
2010-06-30,5.7500
2010-07-30,5.7800
2010-08-31,9.4700
2010-09-30,11.8900
2010-10-29,9.6400
2010-11-30,8.6400
2010-12-31,9.7200
2011-01-31,12.2200
2011-02-28,13.0200
2011-03-31,15.6300
2011-04-29,18.5400
2011-05-31,11.5300
2011-06-30,12.4900
2011-07-29,5.6400
2011-08-31,3.9000
2011-09-30,2.2700
2011-10-31,3.9200
2011-11-30,0.6100
