,MOM_daily_200
2000-01-31,0
2000-02-29,0
2000-03-31,0
2000-04-28,0
2000-05-31,0
2000-06-30,0
2000-07-31,0
2000-08-31,0
2000-09-29,0
2000-10-31,0
2000-11-30,0
2000-12-29,0
2001-01-31,0
2001-02-28,0
2001-03-30,0
2001-04-30,-1.4500
2001-05-31,3.7600
2001-06-29,8.0000
2001-07-31,6.3000
2001-08-31,11.7000
2001-09-28,12.3700
2001-10-31,9.6000
2001-11-30,7.8500
2001-12-31,15.4800
2002-01-31,6.5400
2002-02-28,1.3600
2002-03-29,0
2002-04-30,-1.2100
2002-05-31,4.6000
2002-06-28,1.6900
2002-07-31,1.3500
2002-08-30,7.6000
2002-09-30,8.0000
2002-10-31,6.9500
2002-11-29,5.6000
2002-12-31,8.4200
2003-01-31,-0.6900
2003-02-28,-6.3900
2003-03-31,-10.4900
2003-04-30,-5.0000
2003-05-30,-5.9300
2003-06-30,-4.7000
2003-07-31,-2.4000
2003-08-29,-1.7000
2003-09-30,-8.8100
2003-10-31,1.4900
2003-11-28,3.3500
2003-12-31,7.5800
2004-01-30,14.9500
2004-02-27,14.9200
2004-03-31,9.6500
2004-04-30,12.8200
2004-05-31,0
2004-06-30,17.0700
2004-07-30,12.9900
2004-08-31,12.0500
2004-09-30,12.7000
2004-10-29,11.2800
2004-11-30,3.6800
2004-12-31,3.4200
2005-01-31,1.5400
2005-02-28,2.1000
2005-03-31,1.6400
2005-04-29,2.9500
2005-05-31,6.3300
2005-06-30,3.0900
2005-07-29,2.4500
2005-08-31,5.9100
2005-09-30,-0.6900
2005-10-31,-1.5200
2005-11-30,-5.4400
2005-12-30,-5.1300
2006-01-31,-1.1800
2006-02-28,1.4200
2006-03-31,1.7700
2006-04-28,-2.5800
2006-05-31,-11.3100
2006-06-30,-8.8300
2006-07-31,-6.2600
2006-08-31,-3.2500
2006-09-29,-1.6100
2006-10-31,-1.1800
2006-11-30,-6.1000
2006-12-29,-6.7600
2007-01-31,-3.0000
2007-02-28,6.2700
2007-03-30,9.0200
2007-04-30,12.3900
2007-05-31,15.1400
2007-06-29,9.5000
2007-07-31,8.1100
2007-08-31,8.4900
2007-09-28,13.1300
2007-10-31,13.3400
2007-11-30,16.2300
2007-12-31,22.0300
2008-01-31,14.0500
2008-02-29,6.9600
2008-03-31,6.1600
2008-04-30,6.1500
2008-05-30,12.3100
2008-06-30,8.7500
2008-07-31,9.2600
2008-08-29,4.4500
2008-09-30,-9.7900
2008-10-31,-30.4300
2008-11-28,-36.1500
2008-12-31,-30.1900
2009-01-30,-31.4800
2009-02-27,-37.4500
2009-03-31,-36.5400
2009-04-30,-36.9200
2009-05-29,-35.3200
2009-06-30,-30.9100
2009-07-31,-14.0300
2009-08-31,9.7300
2009-09-30,12.9200
2009-10-30,10.0000
2009-11-30,4.3000
2009-12-31,5.7900
2010-01-29,7.3800
2010-02-26,9.6700
2010-03-31,8.6600
2010-04-30,1.7700
2010-05-31,0
2010-06-30,-2.9300
2010-07-30,-7.3200
2010-08-31,-4.3100
2010-09-30,0.7200
2010-10-29,-4.6700
2010-11-30,-4.3100
2010-12-31,-2.6100
2011-01-31,-2.1700
2011-02-28,3.5400
2011-03-31,2.8300
2011-04-29,7.2400
2011-05-31,8.8300
2011-06-30,9.8500
2011-07-29,6.9100
2011-08-31,0.5500
2011-09-30,-6.2800
2011-10-31,-5.2100
2011-11-30,-9.0600
2011-12-30,-11.0300
2012-01-31,-8.2000
2012-02-29,-4.3700
