,MOM_daily_200
2000-01-31,0
2000-02-29,0
2000-03-31,0
2000-04-28,0
2000-05-31,0
2000-06-30,0
2000-07-31,0
2000-08-31,-3.2870
2000-09-29,-2.9628
2000-10-31,-3.0423
2000-11-30,3.8686
2000-12-29,3.1057
2001-01-31,2.3162
2001-02-28,0.2984
2001-03-30,-0.7840
2001-04-30,-2.4726
2001-05-31,2.3039
2001-06-29,5.6995
2001-07-31,7.9379
2001-08-31,5.9776
2001-09-28,1.7473
2001-10-31,5.5851
2001-11-30,8.0925
2001-12-31,9.5393
2002-01-31,2.4479
2002-02-28,4.8922
2002-03-29,0
2002-04-30,-0.7780
2002-05-31,-1.4293
2002-06-28,1.3408
2002-07-31,0.5441
2002-08-30,-2.9667
2002-09-30,-2.1134
2002-10-31,2.1288
2002-11-29,1.4679
2002-12-31,0.6241
2003-01-31,-0.3552
2003-02-28,3.0313
2003-03-31,4.0113
2003-04-30,6.9575
2003-05-30,6.9321
2003-06-30,7.5930
2003-07-31,6.8531
2003-08-29,4.6933
2003-09-30,6.4976
2003-10-31,10.9144
2003-11-28,9.4979
2003-12-31,9.4332
2004-01-30,15.0403
2004-02-27,13.7211
2004-03-31,11.7198
2004-04-30,17.6147
2004-05-31,0
2004-06-30,20.2954
2004-07-30,17.5100
2004-08-31,16.1926
2004-09-30,16.0418
2004-10-29,13.2695
2004-11-30,11.7235
2004-12-31,15.0083
2005-01-31,17.3221
2005-02-28,12.1317
2005-03-31,10.2082
2005-04-29,14.9132
2005-05-31,15.5734
2005-06-30,9.4896
2005-07-29,12.7527
2005-08-31,4.6531
2005-09-30,5.6687
2005-10-31,-2.5256
2005-11-30,-2.8786
2005-12-30,-1.6258
2006-01-31,-4.5301
2006-02-28,-4.3145
2006-03-31,-1.2700
2006-04-28,7.3843
2006-05-31,8.2380
2006-06-30,7.1663
2006-07-31,7.0024
2006-08-31,12.3182
2006-09-29,6.3218
2006-10-31,15.7483
2006-11-30,16.5719
2006-12-29,13.5254
2007-01-31,12.3296
2007-02-28,4.0843
2007-03-30,8.2399
2007-04-30,9.2848
2007-05-31,12.8535
2007-06-29,7.0284
2007-07-31,2.4398
2007-08-31,3.5980
2007-09-28,3.4817
2007-10-31,1.3005
2007-11-30,2.9729
2007-12-31,14.9564
2008-01-31,13.8436
2008-02-29,11.7698
2008-03-31,11.1714
2008-04-30,10.5938
2008-05-30,10.0079
2008-06-30,3.0622
2008-07-31,6.3312
2008-08-29,7.4748
2008-09-30,10.8593
2008-10-31,-8.2768
2008-11-28,-14.1373
2008-12-31,-11.9331
2009-01-30,-9.0441
2009-02-27,-10.0235
2009-03-31,-10.0733
2009-04-30,-16.0569
2009-05-29,-20.6545
2009-06-30,-19.9981
2009-07-31,-7.3470
2009-08-31,-0.9033
2009-09-30,-1.8102
2009-10-30,-9.2399
2009-11-30,-3.9788
2009-12-31,1.5251
2010-01-29,5.8192
2010-02-26,8.8876
2010-03-31,15.3289
2010-04-30,13.2652
2010-05-31,0
2010-06-30,-3.1422
2010-07-30,1.4851
2010-08-31,-2.6982
2010-09-30,-1.5870
2010-10-29,0.2638
2010-11-30,2.3071
2010-12-31,7.7202
2011-01-31,8.8820
2011-02-28,14.0682
2011-03-31,17.9422
2011-04-29,27.4737
2011-05-31,31.0849
2011-06-30,29.2190
2011-07-29,15.1443
2011-08-31,10.2522
2011-09-30,-3.1949
2011-10-31,-4.4565
2011-11-30,-9.7369
2011-12-30,-8.5362
2012-01-31,-7.6842
