,MOM_daily_200
2000-01-31,0
2000-02-29,0
2000-03-31,0
2000-04-28,0
2000-05-31,0
2000-06-30,0
2000-07-31,0
2000-08-31,1.6203
2000-09-29,-1.5379
2000-10-31,-1.7232
2000-11-30,-2.7314
2000-12-29,-5.7674
2001-01-31,0.3174
2001-02-28,0.7577
2001-03-30,-0.8937
2001-04-30,2.8006
2001-05-31,1.4541
2001-06-29,2.0769
2001-07-31,4.1246
2001-08-31,4.0921
2001-09-28,0.7921
2001-10-31,-0.4953
2001-11-30,0.4047
2001-12-31,0.5730
2002-01-31,2.7569
2002-02-28,1.9937
2002-03-29,0
2002-04-30,0.5118
2002-05-31,-2.1936
2002-06-28,-1.9176
2002-07-31,-2.4095
2002-08-30,-2.2736
2002-09-30,-3.6284
2002-10-31,-4.0426
2002-11-29,-2.7470
2002-12-31,-4.2457
2003-01-31,-1.9943
2003-02-28,-0.5208
2003-03-31,1.0454
2003-04-30,1.3940
2003-05-30,2.0377
2003-06-30,1.4599
2003-07-31,0.9023
2003-08-29,2.4969
2003-09-30,1.2443
2003-10-31,1.9383
2003-11-28,4.7262
2003-12-31,4.5815
2004-01-30,5.2397
2004-02-27,5.9365
2004-03-31,7.3420
2004-04-30,8.6422
2004-05-31,0
2004-06-30,12.5265
2004-07-30,10.6855
2004-08-31,11.7667
2004-09-30,12.0221
2004-10-29,13.8460
2004-11-30,18.8843
2004-12-31,23.7457
2005-01-31,12.8219
2005-02-28,12.2538
2005-03-31,10.5931
2005-04-29,12.3651
2005-05-31,21.4231
2005-06-30,10.7515
2005-07-29,10.6165
2005-08-31,13.0575
2005-09-30,11.6667
2005-10-31,13.4564
2005-11-30,12.6951
2005-12-30,13.2954
2006-01-31,8.9300
2006-02-28,2.1200
2006-03-31,1.7100
2006-04-28,6.7650
2006-05-31,-0.4400
2006-06-30,-8.6200
2006-07-31,-8.8700
2006-08-31,-11.7400
2006-09-29,-9.1100
2006-10-31,-5.8200
2006-11-30,4.2300
2006-12-29,1.5100
2007-01-31,1.7100
2007-02-28,3.0500
2007-03-30,2.5900
2007-04-30,9.6700
2007-05-31,13.1200
2007-06-29,12.7800
2007-07-31,7.6200
2007-08-31,10.9800
2007-09-28,8.8100
2007-10-31,4.4100
2007-11-30,4.4800
2007-12-31,12.3600
2008-01-31,1.3400
2008-02-29,-11.9900
2008-03-31,-15.5600
2008-04-30,-9.0300
2008-05-30,-2.7100
2008-06-30,-13.4300
2008-07-31,-17.9600
2008-08-29,-12.4600
2008-09-30,-16.7800
2008-10-31,-19.5800
2008-11-28,-22.1100
2008-12-31,-13.4000
2009-01-30,-16.0400
2009-02-27,-27.3900
2009-03-31,-21.7300
2009-04-30,-14.1600
2009-05-29,-12.9300
2009-06-30,-15.4600
2009-07-31,-4.0400
2009-08-31,4.4000
2009-09-30,5.4000
2009-10-30,9.4500
2009-11-30,5.8900
2009-12-31,11.4100
2010-01-29,5.4000
2010-02-26,8.4800
2010-03-31,8.0700
2010-04-30,15.5300
2010-05-31,0
2010-06-30,0.4400
2010-07-30,4.4500
2010-08-31,0.7500
2010-09-30,7.4100
2010-10-29,9.5975
2010-11-30,10.0500
2010-12-31,8.7800
2011-01-31,9.1300
2011-02-28,9.6900
2011-03-31,15.6100
2011-04-29,18.5100
2011-05-31,14.8600
2011-06-30,6.1100
2011-07-29,0.9400
2011-08-31,-6.9200
2011-09-30,-10.5200
2011-10-31,-6.8400
2011-11-30,-8.6400
2011-12-30,-8.2300
