,MOM_daily_200
2000-01-31,0
2000-02-29,0
2000-03-31,0
2000-04-28,0
2000-05-31,0
2000-06-30,0
2000-07-31,0
2000-08-31,-0.2528
2000-09-29,3.1025
2000-10-31,2.0835
2000-11-30,1.5208
2000-12-29,1.2655
2001-01-31,3.8242
2001-02-28,3.8877
2001-03-30,5.8747
2001-04-30,5.1069
2001-05-31,9.2803
2001-06-29,5.1098
2001-07-31,10.8264
2001-08-31,9.5265
2001-09-28,4.1127
2001-10-31,6.9698
2001-11-30,4.9010
2001-12-31,2.9955
2002-01-31,7.1572
2002-02-28,6.0265
2002-03-29,0
2002-04-30,6.6632
2002-05-31,6.0779
2002-06-28,6.5228
2002-07-31,1.3240
2002-08-30,-1.8713
2002-09-30,-0.8701
2002-10-31,0.9785
2002-11-29,-2.9910
2002-12-31,-0.7450
2003-01-31,-3.4867
2003-02-28,-7.0119
2003-03-31,-3.4557
2003-04-30,1.3404
2003-05-30,8.5635
2003-06-30,8.7322
2003-07-31,7.5630
2003-08-29,8.1611
2003-09-30,9.6166
2003-10-31,10.1129
2003-11-28,8.8417
2003-12-31,5.3104
2004-01-30,0.5348
2004-02-27,2.4346
2004-03-31,-2.2698
2004-04-30,-4.8559
2004-05-31,0
2004-06-30,-8.5092
2004-07-30,-11.8844
2004-08-31,-12.7497
2004-09-30,-6.1211
2004-10-29,-3.7054
2004-11-30,-7.5456
2004-12-31,-2.5661
2005-01-31,1.0699
2005-02-28,4.8125
2005-03-31,-2.0859
2005-04-29,-1.5365
2005-05-31,0.2554
2005-06-30,-1.1218
2005-07-29,-0.3522
2005-08-31,-10.2366
2005-09-30,-8.1899
2005-10-31,-8.5168
2005-11-30,-9.0663
2005-12-30,-4.5464
2006-01-31,-3.0702
2006-02-28,1.6866
2006-03-31,1.5806
2006-04-28,0.0974
2006-05-31,2.9765
2006-06-30,3.0265
2006-07-31,2.0606
2006-08-31,1.9374
2006-09-29,6.3467
2006-10-31,4.8794
2006-11-30,2.5633
2006-12-29,3.4098
2007-01-31,6.0022
2007-02-28,1.9650
2007-03-30,5.5380
2007-04-30,8.3585
2007-05-31,9.4835
2007-06-29,5.4843
2007-07-31,0.8317
2007-08-31,1.7124
2007-09-28,-1.7444
2007-10-31,-4.3963
2007-11-30,-6.4781
2007-12-31,-8.3328
2008-01-31,-9.2018
2008-02-29,-11.8516
2008-03-31,-12.9460
2008-04-30,-11.6795
2008-05-30,-3.1431
2008-06-30,-7.1586
2008-07-31,-2.6532
2008-08-29,0.6865
2008-09-30,4.3566
2008-10-31,9.1593
2008-11-28,7.4928
2008-12-31,6.5606
2009-01-30,7.6372
2009-02-27,5.0873
2009-03-31,11.0896
2009-04-30,10.5264
2009-05-29,5.7841
2009-06-30,1.3054
2009-07-31,5.9811
2009-08-31,3.0216
2009-09-30,2.0640
2009-10-30,-0.0314
2009-11-30,3.9530
2009-12-31,-3.2295
2010-01-29,-1.7301
2010-02-26,2.4180
2010-03-31,7.6604
2010-04-30,8.4365
2010-05-31,0
2010-06-30,10.3849
2010-07-30,12.7737
2010-08-31,12.7451
2010-09-30,15.3992
2010-10-29,15.2542
2010-11-30,17.2356
2010-12-31,13.1906
2011-01-31,4.2353
2011-02-28,9.5854
2011-03-31,11.7521
2011-04-29,15.6476
2011-05-31,12.5741
2011-06-30,9.2279
2011-07-29,7.1511
2011-08-31,5.3826
2011-09-30,2.0746
2011-10-31,15.1467
2011-11-30,15.2018
2011-12-30,6.8165
