,Monthly Return ($)
2000-01-01,-0.015453639082751658
2000-02-01,0.18025316455696205
2000-03-01,0.1716001716001716
2000-04-01,0.03441962651043573
2000-05-01,0.11504424778761058
2000-06-01,0.11301587301587301
2000-07-01,-0.2529948659440958
2000-08-01,-0.10500190912562046
2000-09-01,0.055887372013651904
2000-10-01,0.176969696969697
2000-11-01,-0.030209406110538906
2000-12-01,0.031150442477876128
2001-01-01,-0.004462753175420442
2001-02-01,-0.06896551724137934
2001-03-01,0.050000000000000044
2001-04-01,0.02821869488536155
2001-05-01,0.027444253859348233
2001-06-01,0.07512520868113537
2001-07-01,-0.06118012422360253
2001-08-01,-0.05888190539199478
2001-09-01,0.040421792618629215
2001-10-01,-0.1182432432432432
2001-11-01,0.12643678160919536
2001-12-01,0.08435374149659869
2002-01-01,0.0034504391468004325
2002-02-01,-0.012816505157861813
2002-03-01,0.024382520582647338
2002-04-01,-0.008964451313755784
2002-05-01,0.04179663131628186
2002-06-01,0.03502994011976046
2002-07-01,-0.17789991321955445
2002-08-01,0.027445460942997713
2002-09-01,-0.0756849315068493
2002-10-01,-0.007039644312708315
2002-11-01,0.009328358208955168
2002-12-01,-0.06210720887245835
2003-01-01,0.007094994087504913
2003-02-01,-0.009001956947162437
2003-03-01,0.005134281200631863
2003-04-01,0.07229862475442039
2003-05-01,0.02088677171124953
2003-06-01,-0.015793251974156375
2003-07-01,0.04814004376367609
2003-08-01,0.02157272094641627
2003-09-01,-0.05653950953678477
2003-10-01,-0.0018050541516245744
2003-11-01,0.039783001808318286
2003-12-01,0.021217391304347855
2004-01-01,0.05211171662125347
2004-02-01,0.044674651990935565
2004-03-01,-0.026030368763557576
2004-04-01,-0.06458797327394217
2004-05-01,0.012925170068027292
2004-06-01,0.018804566823371394
2004-07-01,-0.07350032959789055
2004-08-01,0.02632515119174683
2004-09-01,-0.014211438474870053
2004-10-01,0.01933895921237694
2004-11-01,0.014832700931355802
2004-12-01,0.03331067301155666
2005-01-01,-0.03355263157894739
2005-02-01,0.005445881552076148
2005-03-01,-0.04163845633039942
2005-04-01,0.004945249028611709
2005-05-01,0.04077328646748679
2005-06-01,0.013508949679162496
2005-07-01,0.06431189603465515
2005-08-01,-0.02755165936130255
2005-09-01,0.06986477784932377
2005-10-01,0.053566054769786486
2005-11-01,0.04370179948586128
2005-12-01,0.013683634373289566
2006-01-01,0.04238660907127434
2006-02-01,0.007252007252007253
2006-03-01,0.0041141681666236884
2006-04-01,-0.10115236875800249
2006-05-01,-0.084900284900285
2006-06-01,-0.019302615193026118
2006-07-01,-0.015555555555555545
2006-08-01,0.07965172524991915
2006-09-01,0.009856630824372825
2006-10-01,0.01419698314108242
2006-11-01,-0.03237095363079612
2006-12-01,0.018083182640144635
2007-01-01,0.04529307282415629
2007-02-01,0.013027470971396227
2007-03-01,0.0265585686329326
2007-04-01,0.039215686274509665
2007-05-01,0.020440251572326984
2007-06-01,-0.01566512583461732
2007-07-01,-0.06052700234803032
2007-08-01,-0.024993057484032133
2007-09-01,0.13073198518940488
2007-10-01,0.08312342569269515
2007-11-01,-0.05139534883720931
2007-12-01,0.009070850698700506
2008-01-01,0.0293974732750244
2008-02-01,-0.04224687278734951
2008-03-01,-0.034992607195662884
2008-04-01,-0.14504596527068436
2008-05-01,0.09946236559139798
2008-06-01,-0.06492800869328985
2008-07-01,-0.045322486926205774
2008-08-01,0.017650639074862973
2008-09-01,-0.13726076555023914
2008-10-01,-0.16117850953206247
2008-11-01,-0.17975206611570238
2008-12-01,-0.14559193954659955
2009-01-01,0.15094339622641506
2009-02-01,-0.03381147540983609
2009-03-01,0.18027571580063628
2009-04-01,0.02785265049415986
2009-05-01,0.09396853146853146
2009-06-01,-0.03755493407910515
2009-07-01,0.07638024076380234
2009-08-01,0.012340917855765632
2009-09-01,0.004571428571428671
2009-10-01,-0.004550625711035261
2009-11-01,-0.017904761904761868
2009-12-01,0.06671838634600458
2010-01-01,-0.0770909090909091
2010-02-01,-0.014578408195429327
2010-03-01,0.05477808876449419
2010-04-01,-0.08567096285064435
2010-05-01,-0.07918739635157546
2010-06-01,-0.06753714542998646
2010-07-01,0.02462578464509879
2010-08-01,-0.017436380772855697
2010-09-01,0.09160671462829728
2010-10-01,0.09446397188049205
2010-11-01,-0.048173424327579206
2010-12-01,0.1037536904259806
2011-01-01,0.0347726404279709
2011-02-01,0.017725258493352936
2011-03-01,-0.029390420899854774
2011-04-01,-0.036261682242990645
2011-05-01,-0.005818463925523765
2011-06-01,-0.06984003121342175
2011-07-01,-0.10360738255033553
2011-08-01,-0.17126813289658405
2011-09-01,-0.010163749294184066
2011-10-01,0.1146605818596691
2011-11-01,-0.18781985670419654
2011-12-01,-0.04536862003780706
2012-01-01,0.12739273927392736
2012-02-01,0.19964871194379397
2012-03-01,0.09370424597364568
2012-04-01,-0.014725568942436484
2012-05-01,-0.09012681159420288
2012-06-01,0.08760577401692382
2012-07-01,-0.07963386727688793
2012-08-01,0.05519641969169564
2012-09-01,-0.02497643732327981
2012-10-01,0.12324794586756882
2012-11-01,-0.1458691910499138
2012-12-01,0.019143576826196496
2013-01-01,0.16955017301038056
2013-02-01,-0.018596787827557137
2013-03-01,0.019379844961240345
2013-04-01,-0.029995775242923517
2013-05-01,0.20513937282229966
2013-06-01,-0.009396458258041251
2013-07-01,0.05910251732944194
2013-08-01,-0.0644161212538753
2013-09-01,0.0
2013-10-01,-0.0014727540500736325
2013-11-01,0.0062684365781711104
2013-12-01,0.05533162330524011
2014-01-01,-0.06631944444444449
