,Monthly Return ($)
2000-01-01,-0.47369838420107724
2000-02-01,0.3293535732560122
2000-03-01,0.08095971259943546
2000-04-01,-0.11121661721068254
2000-05-01,-0.33306623931623935
2000-06-01,0.1726071285542652
2000-07-01,-0.09067622950819676
2000-08-01,0.23248826291079805
2000-09-01,-0.3723906749961907
2000-10-01,-0.17916970138383093
2000-11-01,-0.18663117420881403
2000-12-01,0.225090909090909
2001-01-01,0.3618284357376078
2001-02-01,-0.22079337401918053
2001-03-01,0.10153846153846158
2001-04-01,0.3956323006602336
2001-05-01,-0.060771470160116525
2001-06-01,0.13270050368074404
2001-07-01,-0.06977937403796819
2001-08-01,-0.09652509652509655
2001-09-01,-0.35734635734635734
2001-10-01,0.29385687143761885
2001-11-01,0.22931962799804206
2001-12-01,-0.01333864224566983
2002-01-01,0.15577078288942703
2002-02-01,0.010998603351955127
2002-03-01,0.14833362113624604
2002-04-01,-0.11323308270676691
2002-05-01,-0.11599118195692715
2002-06-01,-0.15614809131018603
2002-07-01,-0.10456922027733584
2002-08-01,-0.1645087585681646
2002-09-01,-0.15101792768155564
2002-10-01,0.27487473156764475
2002-11-01,0.24003368893879862
2002-12-01,-0.1992302467738285
2003-01-01,-0.07718405428329089
2003-02-01,0.09528186274509798
2003-03-01,0.0053146853146852635
2003-04-01,0.14079020589872027
2003-05-01,0.127560975609756
2003-06-01,0.004975124378109541
2003-07-01,0.11175204476969447
2003-08-01,0.1509718887942384
2003-09-01,-0.1320437342304458
2003-10-01,0.10988372093023258
2003-11-01,0.022001047668936513
2003-12-01,0.0001708525542456485
2004-01-01,-0.025965152032798033
2004-02-01,-0.0755875131532796
2004-03-01,-0.04610130904951626
2004-04-01,-0.1706443914081145
2004-05-01,0.1553956834532373
2004-06-01,0.024906600249066102
2004-07-01,-0.165046577561766
2004-08-01,-0.09374484598593258
2004-09-01,0.11013277166538638
2004-10-01,0.09763741562198658
2004-11-01,-0.010322864045684166
2004-12-01,0.033732800710164046
2005-01-01,-0.0070845856590811
2005-02-01,0.06832432432432434
2005-03-01,-0.06881198138028732
2005-04-01,-0.1534449032818952
2005-05-01,0.1658536585365853
2005-06-01,-0.038097335388680875
2005-07-01,0.18360805860805862
2005-08-01,-0.01914893617021285
2005-09-01,-0.03845395385525541
2005-10-01,-0.05045118949958982
2005-11-01,0.10561555075593954
2005-12-01,-0.03633522172299275
2006-01-01,0.05371984593553614
2006-02-01,0.0048095421315890174
2006-03-01,-0.07409534750143587
2006-04-01,-0.0041356492969396585
2006-05-01,-0.1478405315614617
2006-06-01,0.0129142300194931
2006-07-01,0.014914601876353073
2006-08-01,0.04076795449158577
2006-09-01,0.012753359143703014
2006-10-01,0.10568922869350139
2006-11-01,0.0508440105755541
2006-12-01,-0.03715889297464681
2007-01-01,-0.01005025125628145
2007-02-01,0.050558375634517816
2007-03-01,0.030537301894085767
2007-04-01,0.041822955738934686
2007-05-01,-0.01026102610261026
2007-06-01,-0.000545652964714316
2007-07-01,0.03348498635122832
2007-08-01,0.011973939073780526
2007-09-01,-0.02940664694623274
2007-10-01,-0.05611330225887423
2007-11-01,-0.0867996201329535
2007-12-01,0.0016638935108153063
2008-01-01,-0.13247508305647837
2008-02-01,0.005505026328386675
2008-03-01,-0.11687693406331823
2008-04-01,0.1773584905660377
2008-05-01,0.055860805860805884
2008-06-01,-0.1173026886383347
2008-07-01,-0.07663964627855557
2008-08-01,-0.014099494546421898
2008-09-01,-0.14597949271451705
2008-10-01,-0.2654028436018957
2008-11-01,-0.19096774193548394
2008-12-01,0.1584263689526848
2009-01-01,-0.08031206975676919
2009-02-01,-0.1392215568862275
2009-03-01,0.1594202898550725
2009-04-01,0.387
2009-05-01,-0.02667627974044695
2009-06-01,-0.06481481481481477
2009-07-01,0.2625742574257426
2009-08-01,-0.021329987452948562
2009-09-01,0.14935897435897427
2009-10-01,-0.09341885108756276
2009-11-01,-0.03906490310673638
2009-12-01,0.1574903969270165
2010-01-01,-0.22013274336283184
2010-02-01,0.03297872340425534
2010-03-01,0.06162032269138362
2010-04-01,0.1013742926434924
2010-05-01,-0.09659424544920736
2010-06-01,-0.09392265193370164
2010-07-01,0.13593974175035872
2010-08-01,-0.11564572150299968
2010-09-01,0.2578773542801034
2010-10-01,0.013908600624467748
2010-11-01,0.02659574468085113
2010-12-01,0.05372238887373881
2011-01-01,0.14078674948240155
2011-02-01,0.10753176043557167
2011-03-01,-0.030725112658746445
2011-04-01,-0.07227387996618773
2011-05-01,-0.018223234624145768
2011-06-01,-0.06078886310904885
2011-07-01,-0.016304347826086918
2011-08-01,-0.07885484681064792
2011-09-01,0.043620501635768916
2011-10-01,0.23014629049111823
2011-11-01,-0.021023571883627135
2011-12-01,0.04663774403470722
2012-01-01,0.05927461139896373
2012-02-01,-0.05321854822930927
2012-03-01,0.12461252324860506
2012-04-01,-0.04198823961778764
2012-05-01,-0.12093603145679488
2012-06-01,0.07462360898974474
2012-07-01,0.03370558375634514
2012-08-01,0.007857002553525838
2012-09-01,-0.07025920873124158
2012-10-01,-0.024144219683471357
2012-11-01,-0.023268003058865894
2012-12-01,0.050362876621948605
2013-01-01,0.14970686767169172
2013-02-01,-0.002731742851939556
2013-03-01,-0.03688823959094223
2013-04-01,0.02863102009859686
2013-05-01,0.0376036866359446
2013-06-01,-0.009948481080120808
2013-07-01,0.05203660506011132
2013-08-01,-0.05935527886747405
2013-09-01,0.10335448776065292
2013-10-01,0.07806080525883319
2013-11-01,-0.02637195121951219
2013-12-01,0.009237513699702493
2014-01-01,-0.04638535525907528
