,Monthly Return ($)
2000-01-01,0.0
2000-02-01,0.0
2000-03-01,0.0
2000-04-01,0.0
2000-05-01,0.0
2000-06-01,0.0
2000-07-01,0.0
2000-08-01,0.0
2000-09-01,0.9147317073170733
2000-10-01,-0.2993987567512484
2000-11-01,-0.10909090909090913
2000-12-01,-0.020408163265306145
2001-01-01,0.13549999999999995
2001-02-01,0.0
2001-03-01,0.02744752678702489
2001-04-01,0.0
2001-05-01,0.4285714285714286
2001-06-01,-0.11599999999999999
2001-07-01,0.13122171945701355
2001-08-01,0.137
2001-09-01,-0.04573438874230429
2001-10-01,-0.09216589861751157
2001-11-01,-0.03654822335025376
2001-12-01,0.22971548998946245
2002-01-01,-0.21165381319622967
2002-02-01,0.14130434782608714
2002-03-01,-0.03809523809523818
2002-04-01,0.14554455445544567
2002-05-01,-0.05790838375108043
2002-06-01,-0.35779816513761475
2002-07-01,0.1685714285714286
2002-08-01,0.16870415647921777
2002-09-01,-0.10774058577405865
2002-10-01,-0.20515826494724498
2002-11-01,0.25958702064896744
2002-12-01,-0.09847775175644025
2003-01-01,0.20665021431354713
2003-02-01,0.07212055974165787
2003-03-01,0.3544176706827309
2003-04-01,0.22609340252038534
2003-05-01,-0.04050785973397819
2003-06-01,0.055450535601764495
2003-07-01,-0.07164179104477608
2003-08-01,0.08038585209003224
2003-09-01,0.21726190476190466
2003-10-01,-0.20293398533007334
2003-11-01,0.1558282208588957
2003-12-01,0.027600849256900206
2004-01-01,0.11725206611570238
2004-02-01,0.12205270457697637
2004-03-01,0.006180469715698411
2004-04-01,-0.022522522522522515
2004-05-01,-0.05152911604524513
2004-06-01,0.03577738515901063
2004-07-01,-0.18123667377398722
2004-08-01,-0.11666666666666659
2004-09-01,0.08254716981132071
2004-10-01,0.18736383442265803
2004-11-01,-0.06055045871559639
2004-12-01,0.02587890625
2005-01-01,0.0
2005-02-01,0.07234650166587331
2005-03-01,0.0008877052818463405
2005-04-01,-0.11973392461197341
2005-05-01,0.02267002518891692
2005-06-01,0.29458128078817736
2005-07-01,0.08295281582952807
2005-08-01,0.05411103302881237
2005-09-01,-0.11099999999999999
2005-10-01,0.009373828271466156
2005-11-01,0.11144130757800896
2005-12-01,0.011363636363636465
2006-01-01,-0.051553205551883696
2006-02-01,0.09825783972125435
2006-03-01,0.040926395939086424
2006-04-01,-0.041450777202072575
2006-05-01,-0.06709062003179644
2006-06-01,0.12406271301976823
2006-07-01,-0.05791388720436619
2006-08-01,0.06211779851947208
2006-09-01,-0.013636363636363669
2006-10-01,-0.12319508448540706
2006-11-01,-0.05010511562718989
2006-12-01,0.017336776097381046
2007-01-01,0.11385061638868743
2007-02-01,0.01595052083333348
2007-03-01,-0.05799423261775083
2007-04-01,0.05238095238095242
2007-05-01,0.13962508080155134
2007-06-01,-0.029211571185479346
2007-07-01,-0.006427110721589191
2007-08-01,-0.06262863863569534
2007-09-01,-0.027289836888331198
2007-10-01,-0.055143502096098085
2007-11-01,-0.0645051194539249
2007-12-01,-0.026997446187522756
2008-01-01,-0.019872515935508095
2008-02-01,0.004590665646518888
2008-03-01,-0.08834729626808835
2008-04-01,0.037176274018379196
2008-05-01,-0.007652033830044203
2008-06-01,-0.01826298701298701
2008-07-01,-0.04299297230260446
2008-08-01,-0.018574514038876888
2008-09-01,-0.11971830985915488
2008-10-01,-0.07499999999999996
2008-11-01,0.1886486486486485
2008-12-01,0.1768985902683038
2009-01-01,-0.13176197836166925
2009-02-01,-0.15531820204717395
2009-03-01,-0.06849315068493156
2009-04-01,-0.06447963800904977
2009-05-01,-0.03688029020556227
2009-06-01,0.12492153170119291
2009-07-01,0.1724330357142856
2009-08-01,0.07425035697287008
2009-09-01,0.0026583961010189228
2009-10-01,-0.010163499779054397
2009-11-01,-0.01651785714285703
2009-12-01,-0.06854289605083985
2010-01-01,-0.0199805068226121
2010-02-01,0.1312779711586276
2010-03-01,0.04131868131868144
2010-04-01,-0.07555930772477848
2010-05-01,-0.043835616438356095
2010-06-01,0.042024832855778405
2010-07-01,0.10036663611365726
2010-08-01,0.1303623490212411
2010-09-01,0.22476050110537948
2010-10-01,0.1052948255114321
2010-11-01,-0.019869352204681667
2010-12-01,-0.008331019161344044
2011-01-01,-0.0697283674040885
2011-02-01,0.06923540036122833
2011-03-01,0.07432432432432412
2011-04-01,0.026205450733752578
2011-05-01,0.06307456588355476
2011-06-01,-0.0350708623588758
2011-07-01,-0.0726910629823252
2011-08-01,-0.14335570469798653
2011-09-01,-0.12284550297712327
2011-10-01,0.15434083601286197
2011-11-01,0.0594243268337975
2011-12-01,0.008764241893076452
2012-01-01,0.07645525629887051
2012-02-01,-0.002690341673392549
2012-03-01,0.04478014567035338
2012-04-01,-0.09269300284017545
2012-05-01,-0.07455890722822989
2012-06-01,-0.04735547355473557
2012-07-01,-0.040348612007746976
2012-08-01,0.07029936091490074
2012-09-01,-0.003142677561282281
2012-10-01,-0.09646910466582592
2012-11-01,0.0006978367062107083
2012-12-01,-0.0854218967921897
2013-01-01,0.20701026683085466
2013-02-01,-0.020846493998736615
2013-03-01,-0.007741935483870921
2013-04-01,0.19115734720416122
2013-05-01,-0.00927947598253287
2013-06-01,0.013498622589531717
2013-07-01,0.045392769774395214
2013-08-01,0.06838273530941241
2013-09-01,0.10586517400827433
2013-10-01,-0.037632042253521125
2013-11-01,0.5364738166018752
2013-12-01,0.004018455127251075
2014-01-01,-0.023421286688407927
2014-02-01,0.21159684274438373
2014-03-01,-0.13993986469556485
2014-04-01,-0.08310269482884203
2014-05-01,0.12145523870045283
