,Monthly Return ($)
2000-01-01,-0.06818181818181823
2000-02-01,0.25658536585365854
2000-03-01,-0.16537267080745344
2000-04-01,0.005581395348837281
2000-05-01,0.00647548566142464
2000-06-01,0.045955882352941124
2000-07-01,-0.1159929701230229
2000-08-01,0.0497017892644136
2000-09-01,0.13636363636363624
2000-10-01,-0.030833333333333268
2000-11-01,-0.12897678417884784
2000-12-01,0.11056268509378087
2001-01-01,-0.055111111111111
2001-02-01,0.03480714957666975
2001-03-01,0.1481818181818182
2001-04-01,0.04829770387965149
2001-05-01,0.2107250755287009
2001-06-01,0.16781035558328128
2001-07-01,0.011752136752136932
2001-08-01,-0.007391763463569179
2001-09-01,-0.05053191489361697
2001-10-01,0.17591036414565808
2001-11-01,0.19104335397808492
2001-12-01,-0.014000000000000012
2002-01-01,-0.08965517241379295
2002-02-01,0.004901960784313708
2002-03-01,0.2017738359201775
2002-04-01,-0.05904059040590415
2002-05-01,0.050980392156862786
2002-06-01,-0.25
2002-07-01,0.036318407960198806
2002-08-01,-0.006240998559769562
2002-09-01,-0.16763285024154584
2002-10-01,0.13755078351712124
2002-11-01,0.05102040816326525
2002-12-01,-0.019417475728155442
2003-01-01,-0.07475247524752471
2003-02-01,0.2712680577849118
2003-03-01,0.007996632996633002
2003-04-01,0.10480167014613784
2003-05-01,0.08049886621315183
2003-06-01,0.09342427422175592
2003-07-01,0.07930008636959807
2003-08-01,0.047717842323651505
2003-09-01,0.005374823196605316
2003-10-01,0.008722566122678632
2003-11-01,0.07587168758716878
2003-12-01,0.02929738138449589
2004-01-01,-0.04382871536523936
2004-02-01,0.05690200210748153
2004-03-01,-0.009471585244267056
2004-04-01,-0.06844489179667834
2004-05-01,0.1647757968665584
2004-06-01,0.08998144712430434
2004-07-01,0.009361702127659521
2004-08-01,-0.04932546374367619
2004-09-01,0.10266075388026596
2004-10-01,-0.4450030162879549
2004-11-01,0.11195652173913051
2004-12-01,0.044639947865754426
2005-01-01,0.007485963817841279
2005-02-01,0.11331269349845208
2005-03-01,-0.04866518353726368
2005-04-01,-0.11020169541069857
2005-05-01,0.09559789750328518
2005-06-01,0.06866566716641676
2005-07-01,0.02020202020202011
2005-08-01,0.03822882288228824
2005-09-01,0.019602649006622563
2005-10-01,-0.03195635229929861
2005-11-01,0.12775093934514237
2005-12-01,0.015944788196097015
2006-01-01,0.027406886858749147
2006-02-01,0.08116735066119474
2006-03-01,0.14192323913960347
2006-04-01,0.04247460757156052
2006-05-01,-0.10646589902568648
2006-06-01,-0.0519429024583663
2006-07-01,-0.04035968214136343
2006-08-01,0.01852255393331892
2006-09-01,-0.05477107402652981
2006-10-01,0.04119511090991401
2006-11-01,0.021086956521739086
2006-12-01,-0.0740898445816478
2007-01-01,0.14716026672798344
2007-02-01,0.022649829625175366
2007-03-01,-0.004900039200313566
2007-04-01,0.008469568642899272
2007-05-01,0.09687499999999982
2007-06-01,-0.5281339031339032
2007-07-01,-0.017358490566037776
2007-08-01,0.27227342549923206
2007-09-01,0.031391488077271434
2007-10-01,0.13579163008486983
2007-11-01,0.001288327750579743
2007-12-01,0.06690684508492017
2008-01-01,-0.15798359864930067
2008-02-01,0.07046691492409063
2008-03-01,-0.07626438319507611
2008-04-01,0.16541135573580523
2008-05-01,0.17573949788714893
2008-06-01,-0.0038054968287526414
2008-07-01,-0.02631578947368407
2008-08-01,-0.03334786399302536
2008-09-01,-0.14611048478015787
2008-10-01,-0.24399260628465802
2008-11-01,0.008033531260915217
2008-12-01,-0.033610533610533566
2009-01-01,-0.10864108999641453
2009-02-01,-0.1886564762670957
2009-03-01,0.24442240951908767
2009-04-01,0.10039840637450204
2009-05-01,0.07965242577842147
2009-06-01,0.04493628437290398
2009-07-01,0.003209242618742003
2009-08-01,0.12412028150991672
2009-09-01,0.06488332384746731
2009-10-01,0.08444681988241576
2009-11-01,-0.04041399704287829
2009-12-01,0.11607601438109927
2010-01-01,-0.03681546249424761
2010-02-01,0.0477783086478738
2010-03-01,-0.01538987688098492
2010-04-01,0.04110223457218942
2010-05-01,-0.027357651245551673
2010-06-01,-0.07226160530528236
2010-07-01,0.107961547941829
2010-08-01,-0.13726362625139044
2010-09-01,0.08947911294481692
2010-10-01,0.07100591715976323
2010-11-01,0.07182320441988943
2010-12-01,0.07360824742268046
2011-01-01,0.007297868254273032
2011-02-01,0.07378455672068629
2011-03-01,-0.03781960227272729
2011-04-01,0.02029894814541433
2011-05-01,0.037619822752758214
2011-06-01,-0.04706292487362729
2011-07-01,-0.07444668008048294
2011-08-01,0.06679841897233185
2011-09-01,-0.09151537606520932
2011-10-01,0.10848287112561183
2011-11-01,0.13999264164827085
2011-12-01,-0.07568178150718086
2012-01-01,0.0560405027932962
2012-02-01,0.04447016035708384
2012-03-01,0.029123140234251332
2012-04-01,0.03152876038142116
2012-05-01,-0.07745638884747275
2012-06-01,0.019959595959595955
2012-07-01,-0.04991285057835526
2012-08-01,0.16244162775183457
2012-09-01,0.053084648493543884
2012-10-01,-0.042915531335149915
2012-11-01,-0.05580071174377221
2012-12-01,0.015226895823910791
2013-01-01,0.0929610929610929
2013-02-01,0.029891304347826164
2013-03-01,0.07414248021108194
2013-04-01,-0.006877916973716536
2013-05-01,-0.07865446450655456
2013-06-01,-0.01879194630872494
2013-07-01,0.09220246238030105
2013-08-01,0.05185370741482975
2013-09-01,0.030245296499166408
2013-10-01,0.010748959778086098
2013-11-01,-0.020354488279016647
2013-12-01,0.017859227267421618
2014-01-01,-0.09942660550458715
2014-02-01,0.06354259518655292
