,Monthly Return ($)
2000-01-01,-0.17463322290582106
2000-02-01,-0.2115825688073395
2000-03-01,-0.12290909090909086
2000-04-01,-0.20190713101160862
2000-05-01,-0.006441558441558359
2000-06-01,-0.03273031475478416
2000-07-01,-0.027027027027026973
2000-08-01,0.09244444444444455
2000-09-01,-0.10364117168429621
2000-10-01,-0.09928514694201762
2000-11-01,0.015747039556563536
2000-12-01,0.06201165819174004
2001-01-01,0.36634357117832517
2001-02-01,0.20085470085470103
2001-03-01,-0.07117437722419928
2001-04-01,0.08505747126436769
2001-05-01,0.10663841807909602
2001-06-01,-0.29483088704530946
2001-07-01,-0.026244343891402844
2001-08-01,0.15055762081784385
2001-09-01,-0.1122778675282714
2001-10-01,0.010009099181073733
2001-11-01,0.20270270270270263
2001-12-01,0.002996254681647992
2002-01-01,0.16131441374159827
2002-02-01,-0.05787781350482313
2002-03-01,0.2027303754266212
2002-04-01,0.007945516458569779
2002-05-01,0.11204954954954949
2002-06-01,-0.09620253164556958
2002-07-01,-0.14453781512605046
2002-08-01,0.07334643091028159
2002-09-01,-0.17876754118364857
2002-10-01,-0.0936106983655276
2002-11-01,0.2704918032786885
2002-12-01,0.08258064516129049
2003-01-01,0.11859356376638841
2003-02-01,-0.09323388385721898
2003-03-01,0.001762632197414904
2003-04-01,0.015249266862169986
2003-05-01,0.2680531484690931
2003-06-01,0.11617312072892938
2003-07-01,0.09346938775510205
2003-08-01,0.11982082866741317
2003-09-01,0.10333333333333328
2003-10-01,0.17069486404833834
2003-11-01,0.12335483870967745
2003-12-01,-0.03216172754422231
2004-01-01,-0.12508901020650376
2004-02-01,0.15708084644601183
2004-03-01,-0.0834701055099647
2004-04-01,-0.21974929649526742
2004-05-01,0.10262295081967232
2004-06-01,-0.014272970561998388
2004-07-01,0.05128205128205132
2004-08-01,0.07977044476327122
2004-09-01,0.07626893436088222
2004-10-01,-0.105679012345679
2004-11-01,0.08034235229155184
2004-12-01,-0.023000255558395244
2005-01-01,-0.03714360449908438
2005-02-01,0.13610431947840262
2005-03-01,-0.05284552845528456
2005-04-01,-0.12496844231254745
2005-05-01,0.018465089440276916
2005-06-01,0.060623229461756356
2005-07-01,0.07585470085470103
2005-08-01,0.04692154915590874
2005-09-01,0.15224092957078494
2005-10-01,0.01708170405433207
2005-11-01,0.05443140428976112
2005-12-01,0.032431395125695595
2006-01-01,0.19423791821561354
2006-02-01,-0.21198443579766535
2006-03-01,0.18052538020936204
2006-04-01,0.08047515475991296
2006-05-01,-0.13301331681635176
2006-06-01,-0.010358992677263923
2006-07-01,-0.015340191301209116
2006-08-01,0.06689882697947214
2006-09-01,-0.08503693523449585
2006-10-01,0.13556139692076608
2006-11-01,0.03951719576719581
2006-12-01,-0.11356767933831713
2007-01-01,0.031939709312758024
2007-02-01,-0.0017388280299078795
2007-03-01,0.15293502874063747
2007-04-01,0.014654781689076968
2007-05-01,0.17182846932698048
2007-06-01,0.05235069885641663
2007-07-01,0.13475006037189097
2007-08-01,-0.06980208555011702
2007-09-01,0.19983985358041645
2007-10-01,0.1219372676136905
2007-11-01,-0.1593303874915024
2007-12-01,0.035479632063074806
2008-01-01,-0.13295587661069896
2008-02-01,0.13555505516775512
2008-03-01,-0.046004362482649275
2008-04-01,0.18218665558096037
2008-05-01,0.01723076923076916
2008-06-01,0.012790597182611663
2008-07-01,-0.17441761242426823
2008-08-01,-0.07679586563307506
2008-09-01,-0.3635244066278548
2008-10-01,-0.48883025505716804
2008-11-01,-0.17446662078458364
2008-12-01,0.01875781575656532
2009-01-01,0.02864157119476274
2009-02-01,0.21002386634844883
2009-03-01,0.2527942143326758
2009-04-01,0.11912883757543957
2009-05-01,0.2762016412661197
2009-06-01,-0.07936799559066687
2009-07-01,0.2033526242267012
2009-08-01,0.04444444444444451
2009-09-01,0.08939345824071143
2009-10-01,0.06923189039498623
2009-11-01,0.1286804798255179
2009-12-01,-0.030314009661835617
2010-01-01,-0.16938597583758885
2010-02-01,0.12700554805817954
2010-03-01,0.11149547631719003
2010-04-01,-0.09588221211395742
2010-05-01,-0.07255395207202442
2010-06-01,-0.15588865096359739
2010-07-01,0.2098765432098766
2010-08-01,0.006290187307799622
2010-09-01,0.18613696346714836
2010-10-01,0.11014170277550073
2010-11-01,0.06883274434305608
2010-12-01,0.1852546387682592
2011-01-01,-0.09442917811641272
2011-02-01,-0.5131034482758621
2011-03-01,0.04910292728989596
2011-04-01,-0.009540954095409448
2011-05-01,-0.061432206470374506
2011-06-01,0.024399690162664633
2011-07-01,0.0011342155009452792
2011-08-01,-0.11046072507552873
2011-09-01,-0.35364041604754826
2011-10-01,0.32216748768472914
2011-11-01,-0.016393442622950727
2011-12-01,-0.070959595959596
2012-01-01,0.2560478390867085
2012-02-01,-0.07898723220082227
2012-03-01,-0.10620300751879708
2012-04-01,0.006834910620399537
2012-05-01,-0.16344647519582245
2012-06-01,0.06335830212234717
2012-07-01,-0.011740534194305763
2012-08-01,0.07246807246807241
2012-09-01,0.09609526446967598
2012-10-01,-0.017685699848408176
2012-11-01,0.003343621399176877
2012-12-01,-0.12330171750833108
2013-01-01,0.030701754385964897
2013-02-01,-0.09446808510638294
2013-03-01,0.03696741854636598
2013-04-01,-0.08066465256797584
2013-05-01,0.02037463029904707
2013-06-01,-0.1107890499194848
2013-07-01,0.02426657008330313
2013-08-01,0.06859971711456847
2013-09-01,0.09463931171409667
2013-10-01,0.11124546553808945
2013-11-01,-0.05631120783460286
2013-12-01,0.08792159123666776
2014-01-01,-0.14122946475887665
