,Monthly Return ($)
2000-01-01,0.4404005862237421
2000-02-01,-0.0344242835340004
2000-03-01,-0.07139093782929395
2000-04-01,-0.15839243498817968
2000-05-01,-0.14258426966292137
2000-06-01,0.15319093172585507
2000-07-01,-0.2222727272727273
2000-08-01,0.2745470485096435
2000-09-01,-0.1159004929496733
2000-10-01,-0.3816130705394192
2000-11-01,-0.436359823862445
2000-12-01,0.22061011904761907
2001-01-01,0.24017067967083183
2001-02-01,-0.37797984762840997
2001-03-01,-0.31331489529830103
2001-04-01,-0.18124280782508628
2001-05-01,-0.21293042867182022
2001-06-01,-0.5098214285714285
2001-07-01,-0.18579234972677605
2001-08-01,-0.145413870246085
2001-09-01,-0.010471204188481686
2001-10-01,-0.08994708994708989
2001-11-01,0.622093023255814
2001-12-01,-0.10394265232974909
2002-01-01,-0.4
2002-02-01,0.006666666666666599
2002-03-01,0.17880794701986757
2002-04-01,0.146067415730337
2002-05-01,0.10294117647058831
2002-06-01,-0.34444444444444444
2002-07-01,1.3932203389830504
2002-08-01,-0.2662889518413598
2002-09-01,-0.24903474903474898
2002-10-01,0.22339331619537273
2002-11-01,0.28178188695104
2002-12-01,-0.19672131147540972
2003-01-01,0.030612244897959107
2003-02-01,-0.02178217821782169
2003-03-01,0.04453441295546545
2003-04-01,0.10465116279069764
2003-05-01,0.2192982456140351
2003-06-01,-0.03597122302158273
2003-07-01,-0.31940298507462694
2003-08-01,0.09210526315789491
2003-09-01,0.08835341365461846
2003-10-01,-0.005535055350553542
2003-11-01,0.016697588126159735
2003-12-01,0.04014598540145986
2004-01-01,0.05263157894736836
2004-02-01,-0.2833333333333333
2004-03-01,-0.06976744186046513
2004-04-01,-0.2825
2004-05-01,0.33797909407665494
2004-06-01,-0.0859375
2004-07-01,-0.1367521367521367
2004-08-01,-0.13531353135313517
2004-09-01,-0.011450381679389388
2004-10-01,0.29729729729729737
2004-11-01,0.026785714285714413
2004-12-01,-0.017391304347826098
2005-01-01,-0.19174041297935096
2005-02-01,-0.14963503649635046
2005-03-01,-0.11587982832618027
2005-04-01,-0.12135922330097082
2005-05-01,0.149171270718232
2005-06-01,-0.024038461538461675
2005-07-01,0.009852216748768461
2005-08-01,-0.03902439024390236
2005-09-01,0.17766497461928932
2005-10-01,0.24137931034482762
2005-11-01,0.18055555555555558
2005-12-01,-0.15588235294117647
2006-01-01,0.3066202090592334
2006-02-01,-0.09333333333333338
2006-03-01,0.5235294117647058
2006-04-01,0.04247104247104261
2006-05-01,-0.07962962962962972
2006-06-01,-0.10663983903420515
2006-07-01,-0.11711711711711725
2006-08-01,0.13010204081632648
2006-09-01,0.21670428893905203
2006-10-01,-0.01855287569573283
2006-11-01,0.009451795841209698
2006-12-01,0.04868913857677892
2007-01-01,0.1071428571428572
2007-02-01,0.059677419354838834
2007-03-01,-0.07153729071537296
2007-04-01,-0.08852459016393444
2007-05-01,0.044982014388489366
2007-06-01,0.006867351680693856
2007-07-01,-0.10598290598290583
2007-08-01,0.0
2007-09-01,-0.11089866156787764
2007-10-01,-0.34838709677419366
2007-11-01,0.10891089108910901
2007-12-01,-0.09523809523809523
2008-01-01,0.13157894736842102
2008-02-01,-0.3517441860465116
2008-03-01,-0.049327354260089606
2008-04-01,0.40094339622641506
2008-05-01,0.15488215488215484
2008-06-01,-0.13994169096209907
2008-07-01,0.15254237288135575
2008-08-01,0.008823529411764675
2008-09-01,-0.2128279883381924
2008-10-01,-0.6111111111111112
2008-11-01,-0.1044761904761905
2008-12-01,-0.2555567372115283
2009-01-01,0.4285714285714286
2009-02-01,-0.19999999999999996
2009-03-01,0.1499999999999999
2009-04-01,0.21739130434782616
2009-05-01,-0.044642857142857206
2009-06-01,0.41121495327102786
2009-07-01,-0.185430463576159
2009-08-01,-0.024390243902439046
2009-09-01,0.15833333333333321
2009-10-01,-0.15107913669064743
2009-11-01,0.05932203389830515
2009-12-01,0.22399999999999998
2010-01-01,-0.09150326797385633
2010-02-01,0.14388489208633115
2010-03-01,0.018867924528301883
2010-04-01,-0.04938271604938271
2010-05-01,-0.1298701298701298
2010-06-01,-0.18656716417910446
2010-07-01,0.0366972477064218
2010-08-01,-0.08849557522123885
2010-09-01,-0.08999999999999997
2010-10-01,0.03243358583164402
2010-11-01,0.03854500361682334
2010-12-01,-0.02487562189054715
2011-01-01,0.2551020408163265
2011-02-01,0.1382113821138211
2011-03-01,0.050000000000000044
2011-04-01,0.061224489795918435
2011-05-01,0.46794871794871784
2011-06-01,0.06550218340611358
2011-07-01,-0.10655737704918022
2011-08-01,-0.17431192660550465
2011-09-01,-0.17222222222222228
2011-10-01,16.91275167785235
2011-11-01,-0.22780067440989138
2011-12-01,-0.17564289180009707
2012-01-01,0.09181871689228971
2012-02-01,0.3105121293800537
2012-03-01,0.05841217605923488
2012-04-01,-0.10376991838321037
2012-05-01,-0.07935819601040761
2012-06-01,0.04333490343853019
2012-07-01,-0.13002257336343115
2012-08-01,0.11831862999481069
2012-09-01,0.06589327146171686
2012-10-01,-0.10753156290814103
2012-11-01,-0.08000000000000007
2012-12-01,0.2253446447507954
2013-01-01,0.030722630895716252
2013-02-01,-0.1612090680100755
2013-03-01,0.015515515515515554
2013-04-01,-0.007885657959585957
2013-05-01,0.06458022851465484
2013-06-01,-0.0163322445170323
2013-07-01,0.046015180265654765
2013-08-01,0.014058956916099818
2013-09-01,0.19364937388193204
2013-10-01,0.14462345447733238
2013-11-01,-0.004255319148936176
2013-12-01,0.09040105193951353
2014-01-01,-0.032258064516129004
2014-02-01,0.14704049844236766
