,SMA_daily_200
2000-01-31,0
2000-02-29,0
2000-03-31,0
2000-04-28,0
2000-05-31,0
2000-06-30,0
2000-07-31,0
2000-08-31,36.2794
2000-09-29,39.0171
2000-10-31,41.0094
2000-11-30,42.0974
2000-12-29,41.7821
2001-01-31,41.5153
2001-02-28,41.2966
2001-03-30,39.5874
2001-04-30,36.8942
2001-05-31,34.8187
2001-06-29,32.4849
2001-07-31,30.7427
2001-08-31,27.6389
2001-09-28,25.7720
2001-10-31,22.8517
2001-11-30,19.3843
2001-12-31,17.1457
2002-01-31,16.3406
2002-02-28,14.0641
2002-03-29,0
2002-04-30,9.9427
2002-05-31,8.0492
2002-06-28,6.8075
2002-07-31,5.5124
2002-08-30,4.6870
2002-09-30,3.6907
2002-10-31,2.3482
2002-11-29,1.7503
2002-12-31,1.4291
2003-01-31,1.1680
2003-02-28,0.9809
2003-03-31,0.9053
2003-04-30,0.8983
2003-05-30,0.9804
2003-06-30,1.1289
2003-07-31,1.4150
2003-08-29,1.7334
2003-09-30,2.0125
2003-10-31,2.3886
2003-11-28,2.6693
2003-12-31,2.9743
2004-01-30,3.3105
2004-02-27,3.5390
2004-03-31,3.6697
2004-04-30,3.7594
2004-05-31,0
2004-06-30,3.8409
2004-07-30,3.9468
2004-08-31,4.0699
2004-09-30,4.3380
2004-10-29,4.7192
2004-11-30,5.1919
2004-12-31,5.7795
2005-01-31,6.2603
2005-02-28,6.7176
2005-03-31,7.3059
2005-04-29,7.7738
2005-05-31,8.3591
2005-06-30,9.0782
2005-07-29,9.8776
2005-08-31,10.5656
2005-09-30,11.1455
2005-10-31,11.7588
2005-11-30,12.6044
2005-12-30,13.5376
2006-01-31,14.5462
2006-02-28,15.6836
2006-03-31,16.9975
2006-04-28,17.9299
2006-05-31,18.9217
2006-06-30,19.7897
2006-07-31,20.6383
2006-08-31,21.6447
2006-09-29,22.2913
2006-10-31,23.1601
2006-11-30,23.9175
2006-12-29,24.5191
2007-01-31,25.0353
2007-02-28,25.4015
2007-03-30,25.9535
2007-04-30,26.5813
2007-05-31,27.3705
2007-06-29,28.1828
2007-07-31,29.2108
2007-08-31,29.7975
2007-09-28,30.3169
2007-10-31,31.1329
2007-11-30,31.7387
2007-12-31,32.3893
2008-01-31,32.2787
2008-02-29,32.3421
2008-03-31,32.1151
2008-04-30,31.8145
2008-05-30,31.9474
2008-06-30,32.3640
2008-07-31,32.3990
2008-08-29,32.3312
2008-09-30,31.7839
2008-10-31,30.2707
2008-11-28,29.0409
2008-12-31,27.4883
2009-01-30,26.3602
2009-02-27,25.1252
2009-03-31,23.6567
2009-04-30,22.6508
2009-05-29,21.5171
2009-06-30,20.4698
2009-07-31,20.6546
2009-08-31,21.3724
2009-09-30,22.5828
2009-10-30,23.8961
2009-11-30,24.9956
2009-12-31,26.3945
2010-01-29,27.4036
2010-02-26,28.2333
2010-03-31,29.5593
2010-04-30,30.7984
2010-05-31,0
2010-06-30,32.5394
2010-07-30,33.3299
2010-08-31,34.0033
2010-09-30,34.6483
2010-10-29,35.1524
2010-11-30,35.5867
2010-12-31,36.0731
2011-01-31,36.5043
2011-02-28,37.2907
2011-03-31,38.0699
2011-04-29,38.5244
2011-05-31,38.8316
2011-06-30,38.9089
2011-07-29,38.7721
2011-08-31,38.3856
2011-09-30,38.1458
2011-10-31,37.7984
2011-11-30,37.5106
2011-12-30,37.4457
2012-01-31,38.0048
2012-02-29,38.6961
2012-03-30,39.9113
2012-04-30,41.2133
