,SMA_daily_200
2000-01-31,0
2000-02-29,0
2000-03-31,0
2000-04-28,0
2000-05-31,0
2000-06-30,0
2000-07-31,0
2000-08-31,217.4420
2000-09-29,203.6282
2000-10-31,189.0765
2000-11-30,178.4907
2000-12-29,163.0792
2001-01-31,147.9048
2001-02-28,140.0166
2001-03-30,129.6748
2001-04-30,120.9281
2001-05-31,113.1907
2001-06-29,102.1715
2001-07-31,91.5984
2001-08-31,82.8684
2001-09-28,79.4993
2001-10-31,77.6221
2001-11-30,72.5617
2001-12-31,72.2708
2002-01-31,76.4211
2002-02-28,76.1132
2002-03-29,0
2002-04-30,79.2734
2002-05-31,79.5023
2002-06-28,78.8240
2002-07-31,77.4030
2002-08-30,73.7133
2002-09-30,69.5625
2002-10-31,62.1749
2002-11-29,57.8900
2002-12-31,53.7382
2003-01-31,49.3751
2003-02-28,46.5761
2003-03-31,44.4621
2003-04-30,44.0488
2003-05-30,46.7527
2003-06-30,50.8523
2003-07-31,56.3826
2003-08-29,60.6661
2003-09-30,65.2990
2003-10-31,71.3036
2003-11-28,76.9921
2003-12-31,85.0936
2004-01-30,94.4536
2004-02-27,102.6063
2004-03-31,108.8881
2004-04-30,112.2352
2004-05-31,0
2004-06-30,116.1615
2004-07-30,116.7617
2004-08-31,117.5445
2004-09-30,118.6327
2004-10-29,117.9036
2004-11-30,117.3346
2004-12-31,118.4780
2005-01-31,119.0601
2005-02-28,120.4309
2005-03-31,122.1398
2005-04-29,122.8205
2005-05-31,124.1723
2005-06-30,125.6440
2005-07-29,129.1360
2005-08-31,132.9755
2005-09-30,135.3295
2005-10-31,138.4311
2005-11-30,144.3592
2005-12-30,152.0600
2006-01-31,162.2364
2006-02-28,173.8309
2006-03-31,188.4572
2006-04-28,199.8614
2006-05-31,209.6094
2006-06-30,215.5208
2006-07-31,220.7237
2006-08-31,226.4004
2006-09-29,230.4912
2006-10-31,232.4543
2006-11-30,233.5152
2006-12-29,231.5267
2007-01-31,229.2605
2007-02-28,227.5252
2007-03-30,226.0793
2007-04-30,226.0046
2007-05-31,226.4936
2007-06-29,227.0094
2007-07-31,224.6178
2007-08-31,216.1996
2007-09-28,206.9636
2007-10-31,194.6171
2007-11-30,176.3035
2007-12-31,157.6284
2008-01-31,138.5956
2008-02-29,121.5562
2008-03-31,102.2067
2008-04-30,81.6801
2008-05-30,66.4648
2008-06-30,55.0362
2008-07-31,44.0351
2008-08-29,37.0511
2008-09-30,35.6935
2008-10-31,34.6010
2008-11-28,31.8843
2008-12-31,28.5812
2009-01-30,25.9422
2009-02-27,23.2880
2009-03-31,20.0918
2009-04-30,18.6943
2009-05-29,17.1005
2009-06-30,15.3023
2009-07-31,13.5558
2009-08-31,13.0415
2009-09-30,13.5737
2009-10-30,14.0432
2009-11-30,14.4267
2009-12-31,15.3641
2010-01-29,15.6881
2010-02-26,15.2269
2010-03-31,15.3550
2010-04-30,15.8372
2010-05-31,0
2010-06-30,15.8089
2010-07-30,15.3445
2010-08-31,15.1548
2010-09-30,14.9371
2010-10-29,14.6270
2010-11-30,14.5255
2010-12-31,14.4721
2011-01-31,14.4445
2011-02-28,14.4559
2011-03-31,14.5852
2011-04-29,14.9080
2011-05-31,15.0724
2011-06-30,15.1026
2011-07-29,15.0721
2011-08-31,14.7553
2011-09-30,14.2793
2011-10-31,13.6240
2011-11-30,12.8373
2011-12-30,12.0531
2012-01-31,11.3823
2012-02-29,10.7103
2012-03-30,10.2424
2012-04-30,9.9259
