,ROC_daily_20
2000-01-31,-13.0213
2000-02-29,-5.9241
2000-03-31,21.2956
2000-04-28,4.6890
2000-05-31,18.3340
2000-06-30,-7.2122
2000-07-31,0.9089
2000-08-31,16.3001
2000-09-29,1.4387
2000-10-31,-2.4159
2000-11-30,-9.0616
2000-12-29,0.6726
2001-01-31,2.7515
2001-02-28,-6.8857
2001-03-30,0.1638
2001-04-30,8.8789
2001-05-31,14.3210
2001-06-29,-11.6005
2001-07-31,1.6547
2001-08-31,1.4825
2001-09-28,-9.1460
2001-10-31,2.1647
2001-11-30,0.0360
2001-12-31,8.3228
2002-01-31,-2.7445
2002-02-28,1.7750
2002-03-29,0
2002-04-30,-5.5121
2002-05-31,-5.2207
2002-06-28,2.3110
2002-07-31,-10.0626
2002-08-30,8.8519
2002-09-30,-12.0578
2002-10-31,0.5759
2002-11-29,-1.4227
2002-12-31,1.0441
2003-01-31,-2.3110
2003-02-28,7.7168
2003-03-31,3.5749
2003-04-30,-6.1507
2003-05-30,7.2323
2003-06-30,-0.4360
2003-07-31,-4.1907
2003-08-29,7.3227
2003-09-30,-3.6770
2003-10-31,2.9525
2003-11-28,0.3537
2003-12-31,11.7036
2004-01-30,0.4728
2004-02-27,4.0293
2004-03-31,0.1147
2004-04-30,3.7997
2004-05-31,0
2004-06-30,1.4360
2004-07-30,3.6804
2004-08-31,-5.8206
2004-09-30,9.3729
2004-10-29,0.8759
2004-11-30,8.3730
2004-12-31,1.0239
2005-01-31,6.8640
2005-02-28,22.4858
2005-03-31,-1.5160
2005-04-29,-4.9238
2005-05-31,1.6930
2005-06-30,4.6605
2005-07-29,9.4132
2005-08-31,3.1925
2005-09-30,1.3188
2005-10-31,-4.7088
2005-11-30,-8.5122
2005-12-30,-7.6068
2006-01-31,11.2066
2006-02-28,-6.0132
2006-03-31,1.0723
2006-04-28,3.7531
2006-05-31,-7.9866
2006-06-30,1.5812
2006-07-31,5.3004
2006-08-31,-7.7784
2006-09-29,-6.1485
2006-10-31,8.1464
2006-11-30,12.7303
2006-12-29,6.9094
2007-01-31,-7.6998
2007-02-28,0.1139
2007-03-30,5.2672
2007-04-30,1.4631
2007-05-31,12.1628
2007-06-29,-0.4565
2007-07-31,1.5565
2007-08-31,5.5420
2007-09-28,7.9715
2007-10-31,1.5603
2007-11-30,-3.8096
2007-12-31,10.3198
2008-01-31,-8.8520
2008-02-29,3.8535
2008-03-31,-7.8588
2008-04-30,9.3690
2008-05-30,8.0051
2008-06-30,1.5492
2008-07-31,-9.5340
2008-08-29,1.6759
2008-09-30,-7.2785
2008-10-31,-20.6268
2008-11-28,1.3117
2008-12-31,4.6042
2009-01-30,-8.2432
2009-02-27,-19.9108
2009-03-31,11.0292
2009-04-30,3.0151
