,ROC_daily_20
2000-01-31,0
2000-02-29,0
2000-03-31,0
2000-04-28,0
2000-05-31,0
2000-06-30,0
2000-07-31,0
2000-08-31,0
2000-09-29,0
2000-10-31,0
2000-11-30,0
2000-12-29,0
2001-01-31,0
2001-02-28,0
2001-03-30,0
2001-04-30,0
2001-05-31,0
2001-06-29,0
2001-07-31,0
2001-08-31,0
2001-09-28,0
2001-10-31,0
2001-11-30,0
2001-12-31,0
2002-01-31,0
2002-02-28,0
2002-03-29,0
2002-04-30,0
2002-05-31,0
2002-06-28,0
2002-07-31,0
2002-08-30,0
2002-09-30,0
2002-10-31,0
2002-11-29,0
2002-12-31,0
2003-01-31,0
2003-02-28,0
2003-03-31,0
2003-04-30,0
2003-05-30,0
2003-06-30,0
2003-07-31,0
2003-08-29,0
2003-09-30,0
2003-10-31,0
2003-11-28,0
2003-12-31,0
2004-01-30,0
2004-02-27,0
2004-03-31,0
2004-04-30,0
2004-05-31,0
2004-06-30,0
2004-07-30,0
2004-08-31,0
2004-09-30,0
2004-10-29,0
2004-11-30,0
2004-12-31,-21.3956
2005-01-31,-17.8131
2005-02-28,-16.7252
2005-03-31,-6.9167
2005-04-29,-5.1817
2005-05-31,-18.2339
2005-06-30,12.3260
2005-07-29,-3.0973
2005-08-31,3.2288
2005-09-30,23.0769
2005-10-31,-6.0883
2005-11-30,2.0903
2005-12-30,-1.8884
2006-01-31,12.8609
2006-02-28,1.7802
2006-03-31,-6.7442
2006-04-28,-8.2237
2006-05-31,4.4847
2006-06-30,3.8679
2006-07-31,-7.7203
2006-08-31,-1.6701
2006-09-29,11.1465
2006-10-31,11.3861
2006-11-30,27.0962
2006-12-29,-5.7639
2007-01-31,-6.6323
2007-02-28,9.5312
2007-03-30,14.8148
2007-04-30,-2.1505
2007-05-31,10.1621
2007-06-29,0.6715
2007-07-31,-8.1305
2007-08-31,2.5898
2007-09-28,-13.7435
2007-10-31,-2.4891
2007-11-30,-6.5104
2007-12-31,-10.6546
2008-01-31,-23.0456
2008-02-29,-0.8466
2008-03-31,6.0832
2008-04-30,-13.9079
2008-05-30,-15.0923
2008-06-30,0.9346
2008-07-31,42.7729
2008-08-29,3.3951
2008-09-30,-19.8610
2008-10-31,-19.6629
2008-11-28,13.6767
2008-12-31,40.6897
2009-01-30,-5.3922
2009-02-27,-4.3636
2009-03-31,16.2861
2009-04-30,23.9018
2009-05-29,10.0104
2009-06-30,-13.9115
2009-07-31,9.4142
2009-08-31,0.6352
2009-09-30,12.8518
2009-10-30,2.8571
2009-11-30,5.3882
2009-12-31,7.0878
2010-01-29,-1.5173
2010-02-26,10.1328
2010-03-31,4.7968
2010-04-30,1.2845
2010-05-31,0
2010-06-30,-2.1292
2010-07-30,2.5234
2010-08-31,3.6422
2010-09-30,7.3325
2010-10-29,7.3243
2010-11-30,0.2685
2010-12-31,10.3393
2011-01-31,-3.2677
2011-02-28,5.5473
2011-03-31,9.5066
2011-04-29,0.6614
2011-05-31,6.1225
2011-06-30,9.8160
2011-07-29,4.2698
2011-08-31,9.2567
2011-09-30,-11.3458
2011-10-31,18.9662
2011-11-30,0.4765
2011-12-30,4.9129
2012-01-31,3.1607
2012-02-29,6.9900
2012-03-30,8.7172
2012-04-30,-7.9914
2012-05-31,-3.8304
2012-06-29,-13.0548
2012-07-31,12.4256
2012-08-31,0.3049
2012-09-28,-2.4684
2012-10-31,-0.3827
2012-11-30,-1.7459
2012-12-31,19.0014
2013-01-31,4.3610
