,ROC_daily_20
2000-01-31,-1.8298
2000-02-29,10.9040
2000-03-31,7.1429
2000-04-28,7.3903
2000-05-31,-15.1079
2000-06-30,14.8358
2000-07-31,10.4757
2000-08-31,17.0149
2000-09-29,1.2755
2000-10-31,-5.2553
2000-11-30,-18.2637
2000-12-29,-10.5942
2001-01-31,39.9190
2001-02-28,-48.4569
2001-03-30,-23.4375
2001-04-30,34.6939
2001-05-31,-28.1818
2001-06-29,-6.9952
2001-07-31,-35.5556
2001-08-31,-24.5117
2001-09-28,-31.6860
2001-10-31,3.4425
2001-11-30,28.8565
2001-12-31,-19.9524
2002-01-31,10.8108
2002-02-28,-33.8182
2002-03-29,0
2002-04-30,-22.6734
2002-05-31,-13.1737
2002-06-28,4.1379
2002-07-31,10.1322
2002-08-30,2.8919
2002-09-30,-32.3964
2002-10-31,1.9960
2002-11-29,43.4442
2002-12-31,-15.3103
2003-01-31,21.2598
2003-02-28,-1.7287
2003-03-31,-2.2973
2003-04-30,23.0041
2003-05-30,16.3441
2003-06-30,0.3835
2003-07-31,-2.2957
2003-08-29,19.1589
2003-09-30,-3.5878
2003-10-31,3.2066
2003-11-28,0.0728
2003-12-31,-4.5790
2004-01-30,8.6687
2004-02-27,-0.8997
2004-03-31,-2.6466
2004-04-30,-17.3333
2004-05-31,0
2004-06-30,2.7027
2004-07-30,-1.5260
2004-08-31,1.0319
2004-09-30,8.0524
2004-10-29,7.0715
2004-11-30,5.1724
2004-12-31,2.9778
2005-01-31,-11.9032
2005-02-28,-2.3901
2005-03-31,-5.3036
2005-04-29,6.1489
2005-05-31,9.5016
2005-06-30,-4.1259
2005-07-29,-0.1459
2005-08-31,-7.4820
2005-09-30,-1.0703
2005-10-31,3.6377
2005-11-30,1.6047
2005-12-30,-3.1983
2006-01-31,-1.6153
2006-02-28,2.6354
2006-03-31,-6.0000
2006-04-28,0.0741
2006-05-31,-4.2633
2006-06-30,-14.8953
2006-07-31,-7.4749
2006-08-31,19.4872
2006-09-29,2.8326
2006-10-31,3.0278
2006-11-30,7.3710
2006-12-29,0.6865
2007-01-31,5.9848
2007-02-28,0.0000
2007-03-30,2.1386
2007-04-30,9.6029
2007-05-31,11.1916
2007-06-29,7.5460
2007-07-31,-0.2156
2007-08-31,5.2463
2007-09-28,6.2308
2007-10-31,20.1609
2007-11-30,-22.2670
2007-12-31,-3.8402
2008-01-31,-12.1532
2008-02-29,-1.8320
2008-03-31,-7.7220
2008-04-30,3.7037
2008-05-30,8.3903
2008-06-30,-15.0867
2008-07-31,0.2003
2008-08-29,1.5957
2008-09-30,-18.9153
2008-10-31,1.7271
2008-11-28,-7.7661
2008-12-31,0.6731
2009-01-30,5.4441
2009-02-27,-8.1365
2009-03-31,12.3153
2009-04-30,7.3693
2009-05-29,-6.2251
2009-06-30,1.9455
2009-07-31,17.7482
2009-08-31,3.8537
2009-09-30,9.6525
2009-10-30,-1.7303
2009-11-30,2.1858
2009-12-31,4.3608
2010-01-29,-5.6593
2010-02-26,2.6408
2010-03-31,2.7920
2010-04-30,4.5655
2010-05-31,0
2010-06-30,-2.0867
2010-07-30,8.8559
2010-08-31,-10.8940
2010-09-30,6.0574
2010-10-29,3.3432
2010-11-30,0.9394
2010-12-31,3.9964
2011-01-31,8.6900
2011-02-28,11.1520
2011-03-31,-2.8885
2011-04-29,6.7018
2011-05-31,1.2807
2011-06-30,-2.8561
2011-07-29,-5.3358
2011-08-31,-9.7843
2011-09-30,-5.0656
2011-10-31,20.3240
2011-11-30,-3.2380
2011-12-30,-7.0350
2012-01-31,19.5915
2012-02-29,7.4922
2012-03-30,4.5486
2012-04-30,-5.5890
2012-05-31,-16.3451
2012-06-29,10.5695
2012-07-31,3.8843
2012-08-31,-1.9030
2012-09-28,3.8066
2012-10-31,-10.4182
2012-11-30,-1.5470
2012-12-31,1.9339
2013-01-31,-0.9259
2013-02-28,-6.4634
2013-03-29,0
2013-04-30,-5.9144
2013-05-31,8.2168
2013-06-28,-4.1995
2013-07-31,9.9664
2013-08-30,-2.0517
2013-09-30,-0.4731
2013-10-31,-4.3283
2013-11-29,-0.9181
2013-12-31,6.0287
2014-01-31,-2.9218
2014-02-28,7.1080
2014-03-31,5.1596
2014-04-30,-7.1608
2014-05-30,3.6690
2014-06-30,-0.5840
2014-07-31,9.7378
2014-08-29,-0.1353
2014-09-30,-0.1811
2014-10-31,0.3142
