,ROC_daily_20
2000-01-31,0
2000-02-29,0
2000-03-31,0
2000-04-28,0
2000-05-31,0
2000-06-30,0
2000-07-31,0
2000-08-31,0
2000-09-29,0
2000-10-31,0
2000-11-30,0
2000-12-29,0
2001-01-31,0
2001-02-28,0
2001-03-30,0
2001-04-30,0
2001-05-31,0
2001-06-29,0
2001-07-31,0
2001-08-31,0
2001-09-28,0
2001-10-31,0
2001-11-30,0
2001-12-31,0
2002-01-31,0
2002-02-28,0
2002-03-29,0
2002-04-30,0
2002-05-31,0
2002-06-28,0
2002-07-31,0
2002-08-30,0
2002-09-30,0
2002-10-31,0
2002-11-29,0
2002-12-31,0
2003-01-31,0
2003-02-28,0
2003-03-31,0
2003-04-30,0
2003-05-30,0
2003-06-30,0
2003-07-31,0
2003-08-29,0
2003-09-30,0
2003-10-31,0
2003-11-28,0
2003-12-31,0
2004-01-30,0
2004-02-27,0
2004-03-31,0
2004-04-30,0
2004-05-31,0
2004-06-30,0
2004-07-30,0
2004-08-31,0
2004-09-30,0
2004-10-29,0
2004-11-30,6.3333
2004-12-31,5.2398
2005-01-31,2.4499
2005-02-28,3.8406
2005-03-31,0.8314
2005-04-29,-0.2795
2005-05-31,4.2391
2005-06-30,16.4294
2005-07-29,8.9758
2005-08-31,-2.5115
2005-09-30,-4.1159
2005-10-31,5.5006
2005-11-30,16.8399
2005-12-30,0.2413
2006-01-31,14.4057
2006-02-28,7.8516
2006-03-31,4.3408
2006-04-28,1.2204
2006-05-31,-8.7273
2006-06-30,0.9457
2006-07-31,10.6926
2006-08-31,6.4413
2006-09-29,5.6125
2006-10-31,6.9849
2006-11-30,9.8583
2006-12-29,-5.2842
2007-01-31,4.9956
2007-02-28,10.5718
2007-03-30,4.4216
2007-04-30,1.3784
2007-05-31,-2.7079
2007-06-29,-6.5936
2007-07-31,-15.3473
2007-08-31,14.1686
2007-09-28,6.1616
2007-10-31,10.1126
2007-11-30,-8.2913
2007-12-31,1.3496
2008-01-31,-7.1169
2008-02-29,0.3915
2008-03-31,-0.2057
2008-04-30,4.0548
2008-05-30,7.9082
2008-06-30,0.3876
2008-07-31,4.4547
2008-08-29,6.8235
2008-09-30,3.8247
2008-10-31,-17.4963
2008-11-28,-16.8642
2008-12-31,26.5768
2009-01-30,-2.8919
2009-02-27,-11.0946
2009-03-31,20.1282
2009-04-30,8.3333
2009-05-29,-0.6665
2009-06-30,-2.1303
2009-07-31,15.2316
2009-08-31,5.3930
2009-09-30,10.8629
2009-10-30,3.6280
2009-11-30,7.8218
2009-12-31,4.0587
2010-01-29,-3.6145
2010-02-26,7.5031
2010-03-31,3.7976
2010-04-30,7.8846
2010-05-31,0
2010-06-30,-1.3367
2010-07-30,9.2071
2010-08-31,-5.6961
2010-09-30,2.9158
2010-10-29,-1.9856
2010-11-30,-11.9826
2010-12-31,-3.2239
2011-01-31,5.5491
2011-02-28,9.4122
2011-03-31,1.3175
2011-04-29,3.7840
2011-05-31,2.4979
2011-06-30,1.5610
2011-07-29,-0.9226
2011-08-31,2.4696
2011-09-30,-5.7389
2011-10-31,16.3524
2011-11-30,3.2185
2011-12-30,7.2980
2012-01-31,6.2847
2012-02-29,2.3144
2012-03-30,3.0997
2012-04-30,1.5141
2012-05-31,-6.4508
2012-06-29,8.9859
2012-07-31,2.9540
2012-08-31,-3.1709
2012-09-28,-5.6882
2012-10-31,-10.9839
2012-11-30,7.0315
2012-12-31,6.3427
2013-01-31,-1.2362
