,ROCR_daily_200
2000-01-31,0
2000-02-29,0
2000-03-31,0
2000-04-28,0
2000-05-31,0
2000-06-30,0
2000-07-31,0
2000-08-31,0.6630
2000-09-29,0.6826
2000-10-31,0.7226
2000-11-30,1.0325
2000-12-29,1.1968
2001-01-31,1.1330
2001-02-28,1.0868
2001-03-30,1.2134
2001-04-30,1.4473
2001-05-31,1.4239
2001-06-29,1.3284
2001-07-31,1.7867
2001-08-31,1.4172
2001-09-28,1.1018
2001-10-31,1.0220
2001-11-30,1.1265
2001-12-31,1.1871
2002-01-31,1.1318
2002-02-28,1.0935
2002-03-29,0
2002-04-30,1.1140
2002-05-31,1.0117
2002-06-28,0.9776
2002-07-31,0.9479
2002-08-30,0.9108
2002-09-30,0.7457
2002-10-31,0.8768
2002-11-29,1.0107
2002-12-31,0.7915
2003-01-31,0.8126
2003-02-28,0.8877
2003-03-31,1.0234
2003-04-30,1.2006
2003-05-30,1.2071
2003-06-30,1.3433
2003-07-31,1.9436
2003-08-29,1.7200
2003-09-30,1.5560
2003-10-31,1.5775
2003-11-28,1.8370
2003-12-31,1.6961
2004-01-30,1.5150
2004-02-27,1.4460
2004-03-31,1.3864
2004-04-30,1.3513
2004-05-31,0
2004-06-30,1.1841
2004-07-30,0.9740
2004-08-31,1.0010
2004-09-30,1.0458
2004-10-29,0.9811
2004-11-30,1.2003
2004-12-31,1.2818
2005-01-31,1.1243
2005-02-28,1.2889
2005-03-31,1.2312
2005-04-29,1.1308
2005-05-31,1.3305
2005-06-30,1.2951
2005-07-29,1.3894
2005-08-31,1.2544
2005-09-30,1.2555
2005-10-31,1.1434
2005-11-30,1.2806
2005-12-30,1.2100
2006-01-31,1.6565
2006-02-28,1.6665
2006-03-31,1.4764
2006-04-28,1.5425
2006-05-31,1.3470
2006-06-30,1.2927
2006-07-31,1.3152
2006-08-31,1.2109
2006-09-29,1.1287
2006-10-31,0.9797
2006-11-30,0.8767
2006-12-29,0.8286
2007-01-31,0.8469
2007-02-28,0.8203
2007-03-30,1.0244
2007-04-30,1.0369
2007-05-31,1.1885
2007-06-29,1.2184
2007-07-31,1.1742
2007-08-31,1.2904
2007-09-28,1.2605
2007-10-31,1.2746
2007-11-30,1.0774
2007-12-31,1.1640
2008-01-31,1.0692
2008-02-29,0.9655
2008-03-31,0.9938
2008-04-30,0.9716
2008-05-30,1.0927
2008-06-30,1.0266
2008-07-31,0.9003
2008-08-29,1.0114
2008-09-30,0.8161
2008-10-31,0.6240
2008-11-28,0.5938
2008-12-31,0.5930
2009-01-30,0.4026
2009-02-27,0.3005
2009-03-31,0.3522
2009-04-30,0.5519
2009-05-29,0.5105
2009-06-30,0.5218
2009-07-31,0.9709
2009-08-31,1.3384
2009-09-30,1.2640
2009-10-30,1.4434
2009-11-30,1.9488
2009-12-31,2.1423
2010-01-29,1.6451
2010-02-26,1.5389
2010-03-31,1.7864
2010-04-30,2.1047
2010-05-31,0
2010-06-30,1.2569
2010-07-30,1.3589
2010-08-31,1.1350
2010-09-30,1.3769
2010-10-29,1.3010
2010-11-30,1.5089
2010-12-31,1.5965
2011-01-31,1.4845
2011-02-28,1.5647
2011-03-31,1.7589
2011-04-29,1.7721
2011-05-31,1.5779
2011-06-30,1.4970
2011-07-29,1.2533
2011-08-31,1.1266
2011-09-30,0.8032
2011-10-31,1.0234
2011-11-30,0.9635
2011-12-30,0.8908
2012-01-31,1.0329
2012-02-29,1.0894
2012-03-30,1.1295
2012-04-30,0.9730
