,ROCR_daily_200
2000-01-31,0
2000-02-29,0
2000-03-31,0
2000-04-28,0
2000-05-31,0
2000-06-30,0
2000-07-31,0
2000-08-31,1.0873
2000-09-29,1.2591
2000-10-31,1.2266
2000-11-30,1.2188
2000-12-29,1.2745
2001-01-31,1.2508
2001-02-28,1.1723
2001-03-30,1.2199
2001-04-30,1.3729
2001-05-31,1.3334
2001-06-29,1.2505
2001-07-31,1.1926
2001-08-31,1.2473
2001-09-28,1.2253
2001-10-31,1.1847
2001-11-30,1.1164
2001-12-31,1.1425
2002-01-31,0.9781
2002-02-28,1.0293
2002-03-29,0
2002-04-30,1.0156
2002-05-31,1.1478
2002-06-28,1.0696
2002-07-31,0.9754
2002-08-30,1.0614
2002-09-30,1.0491
2002-10-31,1.1140
2002-11-29,1.1068
2002-12-31,1.1180
2003-01-31,0.9536
2003-02-28,0.9468
2003-03-31,0.8852
2003-04-30,1.0374
2003-05-30,1.0874
2003-06-30,0.9910
2003-07-31,0.8809
2003-08-29,0.8346
2003-09-30,0.8656
2003-10-31,0.8425
2003-11-28,0.9703
2003-12-31,0.9909
2004-01-30,1.0328
2004-02-27,1.0617
2004-03-31,1.0615
2004-04-30,1.1094
2004-05-31,0
2004-06-30,1.1489
2004-07-30,1.1651
2004-08-31,1.1981
2004-09-30,1.1445
2004-10-29,1.1383
2004-11-30,1.1626
2004-12-31,1.0803
2005-01-31,1.1693
2005-02-28,1.1969
2005-03-31,1.1932
2005-04-29,1.1675
2005-05-31,1.2448
2005-06-30,1.2028
2005-07-29,1.1618
2005-08-31,1.0619
2005-09-30,1.0720
2005-10-31,1.0324
2005-11-30,1.0106
2005-12-30,0.9785
2006-01-31,0.9716
2006-02-28,0.9678
2006-03-31,0.8827
2006-04-28,0.8831
2006-05-31,0.9193
2006-06-30,0.9200
2006-07-31,1.0190
2006-08-31,1.0088
2006-09-29,0.9971
2006-10-31,1.0695
2006-11-30,1.1641
2006-12-29,1.1746
2007-01-31,1.2116
2007-02-28,1.1894
2007-03-30,1.2147
2007-04-30,1.2651
2007-05-31,1.3265
2007-06-29,1.2251
2007-07-31,1.1186
2007-08-31,1.0720
2007-09-28,1.0577
2007-10-31,1.1051
2007-11-30,1.0540
2007-12-31,0.9803
2008-01-31,0.8940
2008-02-29,0.7811
2008-03-31,0.7945
2008-04-30,0.8297
2008-05-30,0.9645
2008-06-30,0.9199
2008-07-31,0.8556
2008-08-29,0.9072
2008-09-30,0.8580
2008-10-31,0.8506
2008-11-28,0.9329
2008-12-31,0.9394
2009-01-30,0.8473
2009-02-27,0.6490
2009-03-31,0.6590
2009-04-30,0.7213
2009-05-29,0.7701
2009-06-30,0.7730
2009-07-31,1.0526
2009-08-31,1.0460
2009-09-30,1.0751
2009-10-30,1.1360
2009-11-30,1.2953
2009-12-31,1.6920
2010-01-29,1.5253
2010-02-26,1.4598
2010-03-31,1.4844
2010-04-30,1.5373
2010-05-31,0
2010-06-30,1.3418
2010-07-30,1.3398
2010-08-31,1.2298
2010-09-30,1.0898
2010-10-29,1.0928
2010-11-30,1.0707
2010-12-31,1.0398
2011-01-31,1.0498
2011-02-28,1.0203
2011-03-31,1.0636
2011-04-29,1.0858
2011-05-31,1.1580
2011-06-30,1.0889
2011-07-29,1.0971
2011-08-31,1.1463
2011-09-30,1.1321
2011-10-31,1.1523
2011-11-30,1.1670
2011-12-30,1.1933
2012-01-31,1.1391
2012-02-29,1.0641
2012-03-30,1.1655
2012-04-30,1.1695
