,ROCR_daily_200
2000-01-31,0
2000-02-29,0
2000-03-31,0
2000-04-28,0
2000-05-31,0
2000-06-30,0
2000-07-31,0
2000-08-31,2.3126
2000-09-29,2.0635
2000-10-31,1.8920
2000-11-30,1.4191
2000-12-29,1.7812
2001-01-31,1.9430
2001-02-28,1.6029
2001-03-30,1.0709
2001-04-30,1.0976
2001-05-31,0.9741
2001-06-29,0.8757
2001-07-31,0.8175
2001-08-31,0.6170
2001-09-28,0.5801
2001-10-31,0.5367
2001-11-30,0.6830
2001-12-31,0.8804
2002-01-31,0.9051
2002-02-28,0.6724
2002-03-29,0
2002-04-30,0.7023
2002-05-31,0.6255
2002-06-28,0.6176
2002-07-31,0.6223
2002-08-30,0.5030
2002-09-30,0.3381
2002-10-31,0.4244
2002-11-29,0.5809
2002-12-31,0.4533
2003-01-31,0.4424
2003-02-28,0.4192
2003-03-31,0.5181
2003-04-30,0.8688
2003-05-30,1.0649
2003-06-30,1.1892
2003-07-31,1.6777
2003-08-29,1.2926
2003-09-30,1.1121
2003-10-31,1.2188
2003-11-28,1.5035
2003-12-31,1.5144
2004-01-30,1.4102
2004-02-27,1.4757
2004-03-31,1.0113
2004-04-30,0.9189
2004-05-31,0
2004-06-30,0.8381
2004-07-30,0.6180
2004-08-31,0.7567
2004-09-30,0.8630
2004-10-29,0.6741
2004-11-30,0.8076
2004-12-31,0.8204
2005-01-31,0.9086
2005-02-28,1.0586
2005-03-31,0.9550
2005-04-29,0.9793
2005-05-31,1.2393
2005-06-30,1.1047
2005-07-29,1.3413
2005-08-31,1.1176
2005-09-30,1.0967
2005-10-31,1.0426
2005-11-30,1.0083
2005-12-30,1.1541
2006-01-31,1.5598
2006-02-28,1.6891
2006-03-31,1.5553
2006-04-28,1.4885
2006-05-31,1.4708
2006-06-30,1.3800
2006-07-31,1.6028
2006-08-31,1.5538
2006-09-29,1.4801
2006-10-31,1.3708
2006-11-30,1.1899
2006-12-29,1.2606
2007-01-31,1.2917
2007-02-28,1.0810
2007-03-30,1.3390
2007-04-30,1.3534
2007-05-31,1.2794
2007-06-29,1.2704
2007-07-31,1.0815
2007-08-31,1.0793
2007-09-28,1.2453
2007-10-31,1.2553
2007-11-30,1.0786
2007-12-31,1.3871
2008-01-31,1.1506
2008-02-29,1.0507
2008-03-31,1.0457
2008-04-30,0.9607
2008-05-30,1.2009
2008-06-30,1.0088
2008-07-31,0.8093
2008-08-29,0.9304
2008-09-30,0.7800
2008-10-31,0.5994
2008-11-28,0.5184
2008-12-31,0.6430
2009-01-30,0.5100
2009-02-27,0.4134
2009-03-31,0.5136
2009-04-30,0.7315
2009-05-29,0.6637
2009-06-30,0.7347
2009-07-31,1.1923
2009-08-31,1.8474
2009-09-30,1.9815
2009-10-30,1.7418
2009-11-30,1.7145
2009-12-31,1.8047
2010-01-29,1.1947
2010-02-26,1.3115
2010-03-31,1.2537
2010-04-30,1.3081
2010-05-31,0
2010-06-30,0.7549
2010-07-30,0.8738
2010-08-31,0.7850
2010-09-30,0.9790
2010-10-29,1.0173
2010-11-30,1.1614
2010-12-31,1.1560
2011-01-31,1.1543
2011-02-28,1.2562
2011-03-31,1.3328
2011-04-29,1.3150
2011-05-31,1.3598
2011-06-30,1.1377
2011-07-29,0.9836
2011-08-31,0.8431
2011-09-30,0.6965
2011-10-31,0.8161
2011-11-30,0.7817
2011-12-30,0.8294
2012-01-31,0.9355
2012-02-29,1.0141
2012-03-30,1.1860
2012-04-30,1.1334
