,ROCR_daily_200
2000-01-31,0
2000-02-29,0
2000-03-31,0
2000-04-28,0
2000-05-31,0
2000-06-30,0
2000-07-31,0
2000-08-31,2.3509
2000-09-29,1.8681
2000-10-31,2.3683
2000-11-30,2.3584
2000-12-29,1.7227
2001-01-31,1.7357
2001-02-28,1.5301
2001-03-30,1.3428
2001-04-30,1.0033
2001-05-31,1.0866
2001-06-29,0.8806
2001-07-31,1.1106
2001-08-31,0.8771
2001-09-28,0.9827
2001-10-31,1.1418
2001-11-30,0.9190
2001-12-31,1.0965
2002-01-31,1.2356
2002-02-28,1.2740
2002-03-29,0
2002-04-30,1.3237
2002-05-31,1.0737
2002-06-28,1.0955
2002-07-31,1.0663
2002-08-30,1.0397
2002-09-30,1.0837
2002-10-31,0.8503
2002-11-29,0.9470
2002-12-31,0.8834
2003-01-31,0.9441
2003-02-28,0.8786
2003-03-31,1.0079
2003-04-30,1.0348
2003-05-30,1.0415
2003-06-30,1.0281
2003-07-31,1.2291
2003-08-29,1.2808
2003-09-30,1.2083
2003-10-31,1.2383
2003-11-28,1.2411
2003-12-31,1.2352
2004-01-30,1.2899
2004-02-27,1.3349
2004-03-31,1.3462
2004-04-30,1.3839
2004-05-31,0
2004-06-30,1.3404
2004-07-30,1.1918
2004-08-31,1.4609
2004-09-30,1.4353
2004-10-29,1.3163
2004-11-30,1.2839
2004-12-31,1.2862
2005-01-31,1.3090
2005-02-28,1.3351
2005-03-31,1.2173
2005-04-29,1.1929
2005-05-31,1.2807
2005-06-30,1.0927
2005-07-29,1.2078
2005-08-31,1.1151
2005-09-30,1.1585
2005-10-31,1.1850
2005-11-30,1.3719
2005-12-30,1.3784
2006-01-31,1.9167
2006-02-28,1.8990
2006-03-31,1.8083
2006-04-28,1.8269
2006-05-31,1.6024
2006-06-30,1.6812
2006-07-31,1.5424
2006-08-31,1.2982
2006-09-29,1.3477
2006-10-31,1.3619
2006-11-30,0.9595
2006-12-29,1.0952
2007-01-31,1.1840
2007-02-28,1.1404
2007-03-30,1.2781
2007-04-30,1.0841
2007-05-31,1.2378
2007-06-29,1.1717
2007-07-31,1.0581
2007-08-31,1.1129
2007-09-28,1.2092
2007-10-31,1.2107
2007-11-30,1.1485
2007-12-31,1.4060
2008-01-31,1.3805
2008-02-29,1.3507
2008-03-31,1.3160
2008-04-30,1.2218
2008-05-30,1.5493
2008-06-30,1.1277
2008-07-31,1.2084
2008-08-29,1.1265
2008-09-30,0.9411
2008-10-31,0.6480
2008-11-28,0.6399
2008-12-31,0.7284
2009-01-30,0.5374
2009-02-27,0.4574
2009-03-31,0.6306
2009-04-30,0.9098
2009-05-29,0.7241
2009-06-30,0.8820
2009-07-31,1.1493
2009-08-31,1.9208
2009-09-30,1.8356
2009-10-30,1.8876
2009-11-30,2.0767
2009-12-31,1.9264
2010-01-29,1.5569
2010-02-26,1.5482
2010-03-31,1.2991
2010-04-30,1.0341
2010-05-31,0
2010-06-30,0.7227
2010-07-30,0.7471
2010-08-31,0.6269
2010-09-30,0.7662
2010-10-29,0.7316
2010-11-30,0.7885
2010-12-31,0.8608
2011-01-31,1.0054
2011-02-28,1.2062
2011-03-31,1.2691
2011-04-29,1.2976
2011-05-31,1.3829
2011-06-30,1.1863
2011-07-29,1.0154
2011-08-31,0.9789
2011-09-30,0.8364
2011-10-31,0.8103
2011-11-30,0.8551
2011-12-30,0.9920
2012-01-31,0.9636
2012-02-29,1.0489
2012-03-30,1.1266
2012-04-30,1.0768
