,ROCR_daily_200
2000-01-31,0
2000-02-29,0
2000-03-31,0
2000-04-28,0
2000-05-31,0
2000-06-30,0
2000-07-31,0
2000-08-31,1.1305
2000-09-29,0.9833
2000-10-31,1.0343
2000-11-30,1.0706
2000-12-29,1.1252
2001-01-31,1.1761
2001-02-28,1.1265
2001-03-30,1.1107
2001-04-30,1.0670
2001-05-31,1.2134
2001-06-29,1.2975
2001-07-31,1.2469
2001-08-31,1.3099
2001-09-28,1.3617
2001-10-31,1.1358
2001-11-30,1.1323
2001-12-31,1.1033
2002-01-31,1.3078
2002-02-28,1.2312
2002-03-29,0
2002-04-30,1.0742
2002-05-31,1.0857
2002-06-28,1.1218
2002-07-31,1.1070
2002-08-30,1.0026
2002-09-30,0.8414
2002-10-31,0.8794
2002-11-29,1.1056
2002-12-31,1.1077
2003-01-31,1.0229
2003-02-28,1.0932
2003-03-31,1.2670
2003-04-30,1.4207
2003-05-30,1.4112
2003-06-30,1.4298
2003-07-31,1.4957
2003-08-29,1.2606
2003-09-30,1.1397
2003-10-31,1.1522
2003-11-28,1.1795
2003-12-31,1.0324
2004-01-30,1.0702
2004-02-27,1.1738
2004-03-31,1.1444
2004-04-30,1.1669
2004-05-31,0
2004-06-30,1.3816
2004-07-30,1.3386
2004-08-31,1.2365
2004-09-30,1.2777
2004-10-29,1.1914
2004-11-30,1.0373
2004-12-31,1.0141
2005-01-31,0.9953
2005-02-28,0.9266
2005-03-31,0.9301
2005-04-29,0.9325
2005-05-31,0.9231
2005-06-30,0.9251
2005-07-29,1.0112
2005-08-31,1.0141
2005-09-30,1.2096
2005-10-31,1.3306
2005-11-30,1.4843
2005-12-30,1.3703
2006-01-31,1.4961
2006-02-28,1.5195
2006-03-31,1.4529
2006-04-28,1.2528
2006-05-31,1.0961
2006-06-30,1.0298
2006-07-31,1.1782
2006-08-31,0.9318
2006-09-29,0.9759
2006-10-31,1.0478
2006-11-30,0.9829
2006-12-29,0.9911
2007-01-31,1.0598
2007-02-28,1.0814
2007-03-30,1.1244
2007-04-30,1.1780
2007-05-31,1.1100
2007-06-29,0.9536
2007-07-31,0.9699
2007-08-31,0.9770
2007-09-28,1.0748
2007-10-31,1.3032
2007-11-30,1.2796
2007-12-31,1.4065
2008-01-31,1.2537
2008-02-29,1.0946
2008-03-31,1.0197
2008-04-30,1.0386
2008-05-30,1.0563
2008-06-30,0.9499
2008-07-31,0.8896
2008-08-29,0.8100
2008-09-30,0.6585
2008-10-31,0.7512
2008-11-28,0.6196
2008-12-31,0.9912
2009-01-30,0.7721
2009-02-27,0.6229
2009-03-31,0.7492
2009-04-30,1.1624
2009-05-29,0.9439
2009-06-30,1.0845
2009-07-31,1.2982
2009-08-31,1.4001
2009-09-30,1.3835
2009-10-30,1.0691
2009-11-30,1.1759
2009-12-31,1.0631
2010-01-29,0.9210
2010-02-26,0.9346
2010-03-31,1.0030
2010-04-30,0.8462
2010-05-31,0
2010-06-30,0.7821
2010-07-30,0.8886
2010-08-31,0.8152
2010-09-30,0.9424
2010-10-29,0.8844
2010-11-30,0.9993
2010-12-31,0.9634
2011-01-31,0.9077
2011-02-28,1.0540
2011-03-31,1.2758
2011-04-29,1.3373
2011-05-31,1.5736
2011-06-30,1.7140
2011-07-29,1.5201
2011-08-31,1.4576
2011-09-30,1.3240
2011-10-31,1.2741
2011-11-30,1.1576
2011-12-30,1.1130
2012-01-31,0.9116
2012-02-29,0.9801
2012-03-30,0.9217
2012-04-30,0.8864
