,ROCR_daily_200
2000-01-31,0
2000-02-29,0
2000-03-31,0
2000-04-28,0
2000-05-31,0
2000-06-30,0
2000-07-31,0
2000-08-31,1.3244
2000-09-29,0.9944
2000-10-31,0.8901
2000-11-30,0.5501
2000-12-29,0.5929
2001-01-31,0.6312
2001-02-28,0.4188
2001-03-30,0.3789
2001-04-30,0.5471
2001-05-31,0.5382
2001-06-29,0.5605
2001-07-31,0.8740
2001-08-31,0.7257
2001-09-28,0.5403
2001-10-31,0.6042
2001-11-30,0.8603
2001-12-31,0.9021
2002-01-31,1.0572
2002-02-28,0.7522
2002-03-29,0
2002-04-30,1.0550
2002-05-31,0.8536
2002-06-28,0.8051
2002-07-31,0.7395
2002-08-30,0.5838
2002-09-30,0.4598
2002-10-31,0.6051
2002-11-29,0.6174
2002-12-31,0.4428
2003-01-31,0.4690
2003-02-28,0.5371
2003-03-31,0.6430
2003-04-30,0.7552
2003-05-30,1.0718
2003-06-30,0.9197
2003-07-31,1.1860
2003-08-29,1.6162
2003-09-30,1.3120
2003-10-31,1.9274
2003-11-28,2.0020
2003-12-31,1.5963
2004-01-30,1.8273
2004-02-27,1.5598
2004-03-31,1.5887
2004-04-30,1.3096
2004-05-31,0
2004-06-30,1.0148
2004-07-30,0.8366
2004-08-31,0.6381
2004-09-30,0.7428
2004-10-29,0.7554
2004-11-30,0.7881
2004-12-31,0.8299
2005-01-31,0.8316
2005-02-28,1.0221
2005-03-31,1.0382
2005-04-29,1.1466
2005-05-31,1.5036
2005-06-30,1.2887
2005-07-29,1.4673
2005-08-31,1.3205
2005-09-30,1.3922
2005-10-31,1.2757
2005-11-30,1.2509
2005-12-30,1.2544
2006-01-31,1.2893
2006-02-28,1.1374
2006-03-31,1.1998
2006-04-28,1.1374
2006-05-31,0.9853
2006-06-30,0.8948
2006-07-31,0.9933
2006-08-31,1.0252
2006-09-29,0.9951
2006-10-31,0.9400
2006-11-30,0.9682
2006-12-29,0.9583
2007-01-31,0.9587
2007-02-28,0.9314
2007-03-30,1.0421
2007-04-30,1.1836
2007-05-31,1.1643
2007-06-29,1.1635
2007-07-31,1.1083
2007-08-31,1.1892
2007-09-28,1.2561
2007-10-31,1.1292
2007-11-30,1.0209
2007-12-31,1.0760
2008-01-31,0.9994
2008-02-29,0.8241
2008-03-31,0.7956
2008-04-30,0.7554
2008-05-30,0.9951
2008-06-30,0.8148
2008-07-31,0.7182
2008-08-29,0.7779
2008-09-30,0.6490
2008-10-31,0.6791
2008-11-28,0.5223
2008-12-31,0.5336
2009-01-30,0.5154
2009-02-27,0.4886
2009-03-31,0.5567
2009-04-30,0.6829
2009-05-29,0.7494
2009-06-30,0.9806
2009-07-31,1.3070
2009-08-31,1.5304
2009-09-30,1.5472
2009-10-30,1.6506
2009-11-30,1.5163
2009-12-31,1.5689
2010-01-29,1.3512
2010-02-26,1.4703
2010-03-31,1.1754
2010-04-30,1.2115
2010-05-31,0
2010-06-30,0.9543
2010-07-30,1.0660
2010-08-31,0.9206
2010-09-30,1.0599
2010-10-29,1.2195
2010-11-30,1.3005
2010-12-31,1.3329
2011-01-31,1.2982
2011-02-28,1.4152
2011-03-31,1.3773
2011-04-29,1.4222
2011-05-31,1.4712
2011-06-30,1.3466
2011-07-29,1.0752
2011-08-31,0.8596
2011-09-30,0.8261
2011-10-31,0.9183
2011-11-30,0.8480
2011-12-30,0.8920
2012-01-31,0.9503
2012-02-29,0.9621
2012-03-30,1.0798
2012-04-30,1.0609
