,ROCR_daily_200
2000-01-31,0
2000-02-29,0
2000-03-31,0
2000-04-28,0
2000-05-31,0
2000-06-30,0
2000-07-31,0
2000-08-31,0.8969
2000-09-29,0.9302
2000-10-31,0.9385
2000-11-30,1.1847
2000-12-29,1.2362
2001-01-31,1.2454
2001-02-28,1.0243
2001-03-30,0.8603
2001-04-30,0.8049
2001-05-31,0.7590
2001-06-29,0.8660
2001-07-31,0.7871
2001-08-31,0.8120
2001-09-28,0.7782
2001-10-31,0.8188
2001-11-30,0.7927
2001-12-31,0.9554
2002-01-31,1.0137
2002-02-28,1.0292
2002-03-29,0
2002-04-30,1.2419
2002-05-31,1.2353
2002-06-28,1.1485
2002-07-31,1.1278
2002-08-30,1.0392
2002-09-30,1.0554
2002-10-31,1.0652
2002-11-29,0.9871
2002-12-31,0.9117
2003-01-31,0.7594
2003-02-28,0.7186
2003-03-31,0.7533
2003-04-30,0.7880
2003-05-30,0.9196
2003-06-30,0.9507
2003-07-31,0.8686
2003-08-29,0.9969
2003-09-30,0.9511
2003-10-31,1.0317
2003-11-28,1.1867
2003-12-31,1.2566
2004-01-30,1.1745
2004-02-27,1.1453
2004-03-31,1.0591
2004-04-30,1.1961
2004-05-31,0
2004-06-30,1.1646
2004-07-30,1.0084
2004-08-31,0.9638
2004-09-30,0.8242
2004-10-29,0.8295
2004-11-30,0.7859
2004-12-31,0.8664
2005-01-31,0.8242
2005-02-28,0.8720
2005-03-31,0.8287
2005-04-29,0.8705
2005-05-31,1.0248
2005-06-30,1.0340
2005-07-29,1.1325
2005-08-31,1.1054
2005-09-30,1.0618
2005-10-31,1.0646
2005-11-30,1.0271
2005-12-30,0.9784
2006-01-31,1.0217
2006-02-28,0.9687
2006-03-31,0.9790
2006-04-28,0.9973
2006-05-31,1.0309
2006-06-30,1.0094
2006-07-31,1.0892
2006-08-31,1.0747
2006-09-29,1.1144
2006-10-31,1.1633
2006-11-30,1.1650
2006-12-29,1.1539
2007-01-31,1.1848
2007-02-28,1.0986
2007-03-30,1.1421
2007-04-30,1.2230
2007-05-31,1.2363
2007-06-29,1.2089
2007-07-31,1.2055
2007-08-31,1.1827
2007-09-28,1.2010
2007-10-31,1.2963
2007-11-30,1.3310
2007-12-31,1.3236
2008-01-31,1.1649
2008-02-29,1.1347
2008-03-31,1.2065
2008-04-30,1.1129
2008-05-30,1.0767
2008-06-30,0.9477
2008-07-31,0.9101
2008-08-29,0.8689
2008-09-30,0.8418
2008-10-31,0.7245
2008-11-28,0.8235
2008-12-31,0.7789
2009-01-30,0.7141
2009-02-27,0.7391
2009-03-31,0.8136
2009-04-30,0.8528
2009-05-29,0.9205
2009-06-30,0.9047
2009-07-31,1.1710
2009-08-31,1.1432
2009-09-30,1.2374
2009-10-30,1.2627
2009-11-30,1.3493
2009-12-31,1.4011
2010-01-29,1.2334
2010-02-26,1.2156
2010-03-31,1.1701
2010-04-30,1.0827
2010-05-31,0
2010-06-30,0.9840
2010-07-30,1.0299
2010-08-31,1.0230
2010-09-30,1.0155
2010-10-29,1.0996
2010-11-30,1.1888
2010-12-31,1.2474
2011-01-31,1.1699
2011-02-28,1.2227
2011-03-31,1.2938
2011-04-29,1.3044
2011-05-31,1.2251
2011-06-30,1.1972
2011-07-29,1.1591
2011-08-31,1.1431
2011-09-30,1.0659
2011-10-31,1.1054
2011-11-30,1.0944
2011-12-30,1.1474
2012-01-31,1.0096
2012-02-29,1.0464
2012-03-30,1.1634
2012-04-30,1.1519
