,ROCR_daily_200
2000-01-31,0
2000-02-29,0
2000-03-31,0
2000-04-28,0
2000-05-31,0
2000-06-30,0
2000-07-31,0
2000-08-31,1.3073
2000-09-29,1.6884
2000-10-31,1.5668
2000-11-30,2.0137
2000-12-29,2.2256
2001-01-31,1.9530
2001-02-28,1.7985
2001-03-30,2.0417
2001-04-30,2.5716
2001-05-31,2.0972
2001-06-29,2.1250
2001-07-31,1.7412
2001-08-31,1.3868
2001-09-28,1.2706
2001-10-31,1.0265
2001-11-30,1.2889
2001-12-31,1.0891
2002-01-31,1.2403
2002-02-28,1.1244
2002-03-29,0
2002-04-30,1.3601
2002-05-31,1.4867
2002-06-28,1.2549
2002-07-31,1.1595
2002-08-30,1.2757
2002-09-30,1.4026
2002-10-31,1.2511
2002-11-29,0.9863
2002-12-31,1.0588
2003-01-31,0.8580
2003-02-28,0.8177
2003-03-31,0.9469
2003-04-30,1.0451
2003-05-30,1.0168
2003-06-30,0.9681
2003-07-31,1.0518
2003-08-29,1.2007
2003-09-30,1.2420
2003-10-31,1.4904
2003-11-28,1.8833
2003-12-31,1.5568
2004-01-30,1.6164
2004-02-27,1.4459
2004-03-31,1.3683
2004-04-30,1.2555
2004-05-31,0
2004-06-30,1.1225
2004-07-30,1.1845
2004-08-31,0.9481
2004-09-30,0.9111
2004-10-29,0.9061
2004-11-30,0.9144
2004-12-31,0.9590
2005-01-31,0.9139
2005-02-28,1.0451
2005-03-31,1.0777
2005-04-29,1.1506
2005-05-31,1.3225
2005-06-30,1.3350
2005-07-29,1.4689
2005-08-31,1.2845
2005-09-30,1.2144
2005-10-31,1.1379
2005-11-30,1.2189
2005-12-30,1.1862
2006-01-31,1.2775
2006-02-28,1.1439
2006-03-31,1.2169
2006-04-28,1.1185
2006-05-31,1.0627
2006-06-30,1.0830
2006-07-31,1.1700
2006-08-31,1.1962
2006-09-29,1.1093
2006-10-31,1.1077
2006-11-30,1.0774
2006-12-29,1.0353
2007-01-31,1.0935
2007-02-28,1.1076
2007-03-30,1.2066
2007-04-30,1.0735
2007-05-31,1.1363
2007-06-29,1.0259
2007-07-31,1.0644
2007-08-31,1.1727
2007-09-28,1.2064
2007-10-31,1.2699
2007-11-30,1.1286
2007-12-31,1.1781
2008-01-31,1.0805
2008-02-29,1.1427
2008-03-31,1.0908
2008-04-30,0.9962
2008-05-30,0.9786
2008-06-30,0.8732
2008-07-31,0.8655
2008-08-29,0.9929
2008-09-30,0.8705
2008-10-31,0.7473
2008-11-28,0.5935
2008-12-31,0.6428
2009-01-30,0.6711
2009-02-27,0.6689
2009-03-31,0.7525
2009-04-30,0.7969
2009-05-29,0.7671
2009-06-30,0.8166
2009-07-31,1.0969
2009-08-31,1.2822
2009-09-30,1.6174
2009-10-30,1.4391
2009-11-30,1.3096
2009-12-31,1.3737
2010-01-29,1.3141
2010-02-26,1.2338
2010-03-31,1.3386
2010-04-30,1.2710
2010-05-31,0
2010-06-30,0.9919
2010-07-30,0.9441
2010-08-31,1.0177
2010-09-30,1.1437
2010-10-29,1.0002
2010-11-30,1.0114
2010-12-31,1.0660
2011-01-31,1.0789
2011-02-28,1.1741
2011-03-31,1.2555
2011-04-29,1.3137
2011-05-31,1.3374
2011-06-30,1.2509
2011-07-29,1.1217
2011-08-31,1.1451
2011-09-30,1.0191
2011-10-31,1.0798
2011-11-30,0.9408
2011-12-30,0.9829
2012-01-31,1.0163
2012-02-29,1.0228
2012-03-30,1.0944
2012-04-30,1.0517
