,ROCR_daily_200
2000-01-31,0
2000-02-29,0
2000-03-31,0
2000-04-28,0
2000-05-31,0
2000-06-30,0
2000-07-31,0
2000-08-31,0.9599
2000-09-29,1.0797
2000-10-31,1.0264
2000-11-30,1.0803
2000-12-29,1.2813
2001-01-31,1.3910
2001-02-28,1.3566
2001-03-30,1.2765
2001-04-30,1.2011
2001-05-31,1.1724
2001-06-29,1.1150
2001-07-31,1.4225
2001-08-31,1.3335
2001-09-28,1.0979
2001-10-31,0.9217
2001-11-30,0.8255
2001-12-31,0.8568
2002-01-31,0.9911
2002-02-28,1.0466
2002-03-29,0
2002-04-30,1.2267
2002-05-31,1.1174
2002-06-28,1.1145
2002-07-31,1.2125
2002-08-30,1.1860
2002-09-30,1.1095
2002-10-31,1.2377
2002-11-29,1.1793
2002-12-31,1.0803
2003-01-31,1.0399
2003-02-28,0.9742
2003-03-31,1.0196
2003-04-30,1.1839
2003-05-30,1.1944
2003-06-30,1.3446
2003-07-31,1.3065
2003-08-29,1.3132
2003-09-30,1.2582
2003-10-31,1.3035
2003-11-28,1.3646
2003-12-31,1.3383
2004-01-30,1.4996
2004-02-27,1.7273
2004-03-31,1.6489
2004-04-30,1.4889
2004-05-31,0
2004-06-30,1.5825
2004-07-30,1.5790
2004-08-31,1.5693
2004-09-30,1.6618
2004-10-29,1.7286
2004-11-30,1.3784
2004-12-31,1.3320
2005-01-31,1.2886
2005-02-28,1.3282
2005-03-31,1.4060
2005-04-29,1.3544
2005-05-31,1.4303
2005-06-30,1.2944
2005-07-29,1.3232
2005-08-31,1.0225
2005-09-30,1.1469
2005-10-31,1.3607
2005-11-30,1.2537
2005-12-30,1.1797
2006-01-31,1.1944
2006-02-28,1.1077
2006-03-31,1.1614
2006-04-28,1.0841
2006-05-31,1.0738
2006-06-30,1.1746
2006-07-31,1.2447
2006-08-31,1.1127
2006-09-29,1.2858
2006-10-31,1.3143
2006-11-30,1.4660
2006-12-29,1.3716
2007-01-31,1.3949
2007-02-28,1.3979
2007-03-30,1.3736
2007-04-30,1.3265
2007-05-31,1.2094
2007-06-29,1.0281
2007-07-31,0.8575
2007-08-31,0.8502
2007-09-28,0.8245
2007-10-31,0.8684
2007-11-30,0.8030
2007-12-31,0.9060
2008-01-31,0.8372
2008-02-29,0.8644
2008-03-31,0.9126
2008-04-30,0.9855
2008-05-30,1.0742
2008-06-30,0.9399
2008-07-31,0.9958
2008-08-29,1.0906
2008-09-30,1.1674
2008-10-31,1.1882
2008-11-28,1.1524
2008-12-31,1.0479
2009-01-30,0.9413
2009-02-27,1.0268
2009-03-31,1.0860
2009-04-30,1.1105
2009-05-29,0.9504
2009-06-30,0.8179
2009-07-31,1.0276
2009-08-31,0.9206
2009-09-30,0.9175
2009-10-30,0.9988
2009-11-30,0.9804
2009-12-31,0.9660
2010-01-29,0.9690
2010-02-26,0.9826
2010-03-31,1.0489
2010-04-30,1.0397
2010-05-31,0
2010-06-30,0.8745
2010-07-30,0.9216
2010-08-31,0.8154
2010-09-30,0.8053
2010-10-29,0.7616
2010-11-30,0.8094
2010-12-31,0.9317
2011-01-31,0.8238
2011-02-28,0.9303
2011-03-31,0.8940
2011-04-29,1.0146
2011-05-31,1.0473
2011-06-30,1.0604
2011-07-29,1.0030
2011-08-31,0.9622
2011-09-30,0.8785
2011-10-31,0.9275
2011-11-30,0.9624
2011-12-30,1.0790
2012-01-31,1.0104
2012-02-29,0.9926
2012-03-30,1.0750
2012-04-30,0.9560
