,ROCR_daily_200
2000-01-31,0
2000-02-29,0
2000-03-31,0
2000-04-28,0
2000-05-31,0
2000-06-30,0
2000-07-31,0
2000-08-31,1.8970
2000-09-29,1.8179
2000-10-31,2.0919
2000-11-30,2.3374
2000-12-29,2.0503
2001-01-31,1.3462
2001-02-28,0.9175
2001-03-30,1.3463
2001-04-30,1.0336
2001-05-31,0.8515
2001-06-29,1.0836
2001-07-31,1.3536
2001-08-31,1.2821
2001-09-28,1.1398
2001-10-31,0.9791
2001-11-30,1.3563
2001-12-31,1.2817
2002-01-31,1.1832
2002-02-28,1.1913
2002-03-29,0
2002-04-30,1.0500
2002-05-31,0.9245
2002-06-28,0.8064
2002-07-31,0.7115
2002-08-30,0.6333
2002-09-30,0.6248
2002-10-31,0.6703
2002-11-29,0.8617
2002-12-31,0.6306
2003-01-31,0.6310
2003-02-28,0.7259
2003-03-31,0.7082
2003-04-30,0.8348
2003-05-30,1.3787
2003-06-30,1.3232
2003-07-31,1.6073
2003-08-29,1.6275
2003-09-30,1.3061
2003-10-31,1.6763
2003-11-28,2.2656
2003-12-31,2.3282
2004-01-30,2.3709
2004-02-27,2.2964
2004-03-31,1.9259
2004-04-30,1.7166
2004-05-31,0
2004-06-30,1.4801
2004-07-30,1.2989
2004-08-31,1.2103
2004-09-30,1.0962
2004-10-29,0.9676
2004-11-30,1.0363
2004-12-31,1.1522
2005-01-31,1.0060
2005-02-28,1.2886
2005-03-31,1.2381
2005-04-29,1.2079
2005-05-31,1.3266
2005-06-30,1.1762
2005-07-29,1.0899
2005-08-31,0.9007
2005-09-30,0.8185
2005-10-31,0.7454
2005-11-30,0.8229
2005-12-30,0.8125
2006-01-31,0.8243
2006-02-28,0.9416
2006-03-31,0.9185
2006-04-28,0.8884
2006-05-31,1.0982
2006-06-30,1.1478
2006-07-31,1.3599
2006-08-31,1.2263
2006-09-29,1.0915
2006-10-31,1.0414
2006-11-30,0.9805
2006-12-29,0.9314
2007-01-31,0.9877
2007-02-28,1.0259
2007-03-30,1.0329
2007-04-30,0.8940
2007-05-31,0.9280
2007-06-29,0.9021
2007-07-31,0.7605
2007-08-31,0.7322
2007-09-28,0.6621
2007-10-31,0.6988
2007-11-30,0.5761
2007-12-31,0.6306
2008-01-31,0.5960
2008-02-29,0.5883
2008-03-31,0.5717
2008-04-30,0.6141
2008-05-30,0.9480
2008-06-30,0.7804
2008-07-31,1.0315
2008-08-29,1.1232
2008-09-30,1.2215
2008-10-31,1.3983
2008-11-28,0.5521
2008-12-31,0.6880
2009-01-30,0.6675
2009-02-27,0.6679
2009-03-31,0.7911
2009-04-30,1.0501
2009-05-29,0.7821
2009-06-30,0.6299
2009-07-31,0.8660
2009-08-31,0.9726
2009-09-30,1.7342
2009-10-30,1.4537
2009-11-30,1.3112
2009-12-31,1.1915
2010-01-29,1.1272
2010-02-26,1.2459
2010-03-31,1.4596
2010-04-30,1.4955
2010-05-31,0
2010-06-30,1.1871
2010-07-30,1.2173
2010-08-31,1.1231
2010-09-30,1.5444
2010-10-29,1.3208
2010-11-30,1.6126
2010-12-31,1.3859
2011-01-31,1.1647
2011-02-28,1.4239
2011-03-31,1.3833
2011-04-29,1.6365
2011-05-31,2.0452
2011-06-30,1.7312
2011-07-29,1.4208
2011-08-31,1.3207
2011-09-30,1.0791
2011-10-31,1.2068
2011-11-30,1.3115
2011-12-30,1.2689
2012-01-31,1.3096
2012-02-29,1.3007
2012-03-30,1.3931
2012-04-30,1.3451
