,ROCR_daily_200
2000-01-31,0
2000-02-29,0
2000-03-31,0
2000-04-28,0
2000-05-31,0
2000-06-30,0
2000-07-31,0
2000-08-31,1.3609
2000-09-29,2.0310
2000-10-31,1.8601
2000-11-30,1.9555
2000-12-29,2.1802
2001-01-31,1.9381
2001-02-28,2.0035
2001-03-30,1.9434
2001-04-30,2.4777
2001-05-31,2.0676
2001-06-29,1.4248
2001-07-31,1.0955
2001-08-31,1.1618
2001-09-28,0.7892
2001-10-31,0.9198
2001-11-30,0.8001
2001-12-31,0.7724
2002-01-31,0.6839
2002-02-28,0.6220
2002-03-29,0
2002-04-30,0.6995
2002-05-31,0.8410
2002-06-28,0.8028
2002-07-31,0.9289
2002-08-30,1.0318
2002-09-30,1.0101
2002-10-31,1.0304
2002-11-29,1.0169
2002-12-31,0.9686
2003-01-31,0.9510
2003-02-28,1.0132
2003-03-31,1.1549
2003-04-30,1.2232
2003-05-30,1.2337
2003-06-30,1.4211
2003-07-31,1.4511
2003-08-29,1.2247
2003-09-30,1.2549
2003-10-31,1.1158
2003-11-28,1.2900
2003-12-31,1.2626
2004-01-30,1.2919
2004-02-27,1.2868
2004-03-31,1.0740
2004-04-30,1.0845
2004-05-31,0
2004-06-30,1.1582
2004-07-30,1.1859
2004-08-31,1.2174
2004-09-30,1.1711
2004-10-29,1.2200
2004-11-30,1.1813
2004-12-31,1.1874
2005-01-31,1.2641
2005-02-28,1.3823
2005-03-31,1.3057
2005-04-29,1.2148
2005-05-31,1.2622
2005-06-30,1.3072
2005-07-29,1.3017
2005-08-31,1.2251
2005-09-30,1.2683
2005-10-31,1.2100
2005-11-30,1.0901
2005-12-30,1.1400
2006-01-31,1.1794
2006-02-28,1.1699
2006-03-31,1.0362
2006-04-28,0.9725
2006-05-31,0.9829
2006-06-30,1.0344
2006-07-31,1.1569
2006-08-31,1.2423
2006-09-29,1.1389
2006-10-31,1.1810
2006-11-30,1.2358
2006-12-29,1.1698
2007-01-31,1.2780
2007-02-28,1.3016
2007-03-30,1.3359
2007-04-30,1.3682
2007-05-31,1.3657
2007-06-29,1.4551
2007-07-31,1.4575
2007-08-31,1.4475
2007-09-28,1.3036
2007-10-31,1.5110
2007-11-30,1.4107
2007-12-31,1.4064
2008-01-31,1.1300
2008-02-29,1.0136
2008-03-31,1.0543
2008-04-30,1.0085
2008-05-30,1.0801
2008-06-30,1.0891
2008-07-31,0.9808
2008-08-29,0.9166
2008-09-30,0.7016
2008-10-31,0.6579
2008-11-28,0.7282
2008-12-31,0.6758
2009-01-30,0.6442
2009-02-27,0.5912
2009-03-31,0.5864
2009-04-30,0.6165
2009-05-29,0.7581
2009-06-30,0.8666
2009-07-31,1.0357
2009-08-31,1.0269
2009-09-30,1.0460
2009-10-30,0.9729
2009-11-30,1.0160
2009-12-31,1.1887
2010-01-29,1.0586
2010-02-26,0.9032
2010-03-31,0.8890
2010-04-30,0.7815
2010-05-31,0
2010-06-30,0.8804
2010-07-30,0.9372
2010-08-31,0.9367
2010-09-30,0.8740
2010-10-29,0.8651
2010-11-30,0.8859
2010-12-31,0.9498
2011-01-31,0.9775
2011-02-28,1.0294
2011-03-31,1.0138
2011-04-29,1.0903
2011-05-31,1.0917
2011-06-30,1.0794
2011-07-29,1.0478
2011-08-31,1.1536
2011-09-30,1.1740
2011-10-31,1.1902
2011-11-30,1.2608
2011-12-30,1.2502
2012-01-31,1.0780
2012-02-29,1.0607
2012-03-30,1.0881
2012-04-30,1.0253
