,ROCR_daily_200
2000-01-31,0
2000-02-29,0
2000-03-31,0
2000-04-28,0
2000-05-31,0
2000-06-30,0
2000-07-31,0
2000-08-31,1.3831
2000-09-29,1.8357
2000-10-31,1.6264
2000-11-30,1.6647
2000-12-29,1.7836
2001-01-31,1.4331
2001-02-28,1.5038
2001-03-30,1.5573
2001-04-30,1.6392
2001-05-31,1.4493
2001-06-29,1.1470
2001-07-31,1.0051
2001-08-31,0.9606
2001-09-28,0.7215
2001-10-31,0.7262
2001-11-30,0.7060
2001-12-31,0.7547
2002-01-31,0.7315
2002-02-28,0.7539
2002-03-29,0
2002-04-30,0.8310
2002-05-31,1.0048
2002-06-28,0.9896
2002-07-31,1.1203
2002-08-30,1.1044
2002-09-30,1.0668
2002-10-31,1.0752
2002-11-29,1.0308
2002-12-31,1.0264
2003-01-31,0.9952
2003-02-28,0.9204
2003-03-31,0.9662
2003-04-30,1.2051
2003-05-30,1.2270
2003-06-30,1.3963
2003-07-31,1.2671
2003-08-29,1.2335
2003-09-30,1.2466
2003-10-31,1.2009
2003-11-28,1.3202
2003-12-31,1.3698
2004-01-30,1.3355
2004-02-27,1.2680
2004-03-31,1.1706
2004-04-30,1.2533
2004-05-31,0
2004-06-30,1.1240
2004-07-30,1.1066
2004-08-31,1.2089
2004-09-30,1.1867
2004-10-29,1.2348
2004-11-30,1.3067
2004-12-31,1.3344
2005-01-31,1.3920
2005-02-28,1.4829
2005-03-31,1.4415
2005-04-29,1.4898
2005-05-31,1.3353
2005-06-30,1.4359
2005-07-29,1.4629
2005-08-31,1.3283
2005-09-30,1.2629
2005-10-31,1.2396
2005-11-30,1.1867
2005-12-30,1.1911
2006-01-31,1.2848
2006-02-28,1.2430
2006-03-31,1.1148
2006-04-28,1.0321
2006-05-31,1.1237
2006-06-30,1.0565
2006-07-31,1.2207
2006-08-31,1.2454
2006-09-29,1.1335
2006-10-31,1.1112
2006-11-30,1.1070
2006-12-29,1.1211
2007-01-31,1.1842
2007-02-28,1.2286
2007-03-30,1.2028
2007-04-30,1.3341
2007-05-31,1.3733
2007-06-29,1.2719
2007-07-31,1.1811
2007-08-31,1.2227
2007-09-28,1.2432
2007-10-31,1.4092
2007-11-30,1.3130
2007-12-31,1.2628
2008-01-31,1.0624
2008-02-29,0.9903
2008-03-31,1.1475
2008-04-30,1.1296
2008-05-30,1.2655
2008-06-30,1.2048
2008-07-31,1.0220
2008-08-29,0.9771
2008-09-30,0.7498
2008-10-31,0.7126
2008-11-28,0.7361
2008-12-31,0.7015
2009-01-30,0.6434
2009-02-27,0.5810
2009-03-31,0.5193
2009-04-30,0.5420
2009-05-29,0.6724
2009-06-30,0.7718
2009-07-31,0.9424
2009-08-31,1.0197
2009-09-30,0.9350
2009-10-30,0.9127
2009-11-30,0.9267
2009-12-31,1.1323
2010-01-29,1.0034
2010-02-26,0.8845
2010-03-31,0.9209
2010-04-30,0.8725
2010-05-31,0
2010-06-30,0.7986
2010-07-30,0.8773
2010-08-31,0.9172
2010-09-30,0.8599
2010-10-29,0.8630
2010-11-30,0.9251
2010-12-31,0.9681
2011-01-31,1.0122
2011-02-28,1.0310
2011-03-31,1.0396
2011-04-29,1.0488
2011-05-31,1.0504
2011-06-30,1.0519
2011-07-29,1.0595
2011-08-31,1.1145
2011-09-30,1.0835
2011-10-31,1.0751
2011-11-30,1.1159
2011-12-30,1.1199
2012-01-31,1.0267
2012-02-29,0.9720
2012-03-30,0.9946
2012-04-30,0.9408
