,ROCR_daily_200
2000-01-31,0
2000-02-29,0
2000-03-31,0
2000-04-28,0
2000-05-31,0
2000-06-30,0
2000-07-31,0
2000-08-31,1.2488
2000-09-29,1.4395
2000-10-31,1.3063
2000-11-30,1.3712
2000-12-29,1.5164
2001-01-31,1.2357
2001-02-28,1.2800
2001-03-30,1.4228
2001-04-30,2.4168
2001-05-31,2.1666
2001-06-29,1.7278
2001-07-31,1.9906
2001-08-31,2.0858
2001-09-28,2.0805
2001-10-31,2.1002
2001-11-30,1.9165
2001-12-31,2.0932
2002-01-31,1.1705
2002-02-28,1.1793
2002-03-29,0
2002-04-30,1.2639
2002-05-31,1.2119
2002-06-28,1.2075
2002-07-31,1.2192
2002-08-30,1.2530
2002-09-30,1.3039
2002-10-31,1.2375
2002-11-29,1.0720
2002-12-31,1.1200
2003-01-31,1.0953
2003-02-28,1.0399
2003-03-31,1.1033
2003-04-30,1.1510
2003-05-30,1.1742
2003-06-30,1.2025
2003-07-31,1.0308
2003-08-29,1.1692
2003-09-30,1.0928
2003-10-31,1.0870
2003-11-28,1.0920
2003-12-31,1.0822
2004-01-30,1.0868
2004-02-27,1.0802
2004-03-31,1.0035
2004-04-30,1.0783
2004-05-31,0
2004-06-30,1.0363
2004-07-30,1.0440
2004-08-31,1.0755
2004-09-30,1.0481
2004-10-29,1.1132
2004-11-30,1.1519
2004-12-31,1.1253
2005-01-31,1.1944
2005-02-28,1.1930
2005-03-31,1.1389
2005-04-29,1.1754
2005-05-31,1.1768
2005-06-30,1.1933
2005-07-29,1.2087
2005-08-31,1.0766
2005-09-30,1.1226
2005-10-31,1.0974
2005-11-30,1.0767
2005-12-30,1.1090
2006-01-31,1.1254
2006-02-28,1.0570
2006-03-31,0.9913
2006-04-28,0.9458
2006-05-31,0.9671
2006-06-30,0.9425
2006-07-31,1.0368
2006-08-31,1.0430
2006-09-29,1.0114
2006-10-31,1.0741
2006-11-30,1.1218
2006-12-29,1.1275
2007-01-31,1.1892
2007-02-28,1.1719
2007-03-30,1.1689
2007-04-30,1.1913
2007-05-31,1.1131
2007-06-29,1.0355
2007-07-31,0.9923
2007-08-31,1.0178
2007-09-28,1.0231
2007-10-31,1.0318
2007-11-30,1.0700
2007-12-31,1.1321
2008-01-31,1.0075
2008-02-29,0.9632
2008-03-31,1.0553
2008-04-30,1.1187
2008-05-30,1.0681
2008-06-30,0.9937
2008-07-31,1.0176
2008-08-29,1.0686
2008-09-30,1.0020
2008-10-31,0.9378
2008-11-28,1.0503
2008-12-31,1.0661
2009-01-30,0.9491
2009-02-27,0.8561
2009-03-31,0.9046
2009-04-30,0.8554
2009-05-29,0.7885
2009-06-30,0.8497
2009-07-31,0.9612
2009-08-31,0.9505
2009-09-30,0.9080
2009-10-30,0.9497
2009-11-30,1.0666
2009-12-31,1.1693
2010-01-29,1.1262
2010-02-26,1.1464
2010-03-31,1.1462
2010-04-30,1.1569
2010-05-31,0
2010-06-30,1.0993
2010-07-30,1.1734
2010-08-31,1.2081
2010-09-30,1.1336
2010-10-29,1.1921
2010-11-30,1.2287
2010-12-31,1.1894
2011-01-31,1.1534
2011-02-28,1.1417
2011-03-31,1.1676
2011-04-29,1.1706
2011-05-31,1.1594
2011-06-30,1.1266
2011-07-29,1.1058
2011-08-31,1.1185
2011-09-30,1.1650
2011-10-31,1.1631
2011-11-30,1.1920
2011-12-30,1.2999
2012-01-31,1.2466
2012-02-29,1.1283
2012-03-30,1.1810
2012-04-30,1.1844
