,0
0,1.078361538350804
0,1.1178728525500397
0,1.094509784822021
0,1.1176858989610279
0,1.1746548413443922
0,1.1915968433232509
0,1.0000001436224184
0,1.0000000377553058
0,1.0000000505616953
0,1.000000051946733
0,1.0000000359693888
0,1.0000000318206836
0,1.0000000801129991
0,1.0000000635036967
0,1.0000000363020163
0,1.0000000678341048
0,1.0000001463065529
0,1.000000596846969
0,1.0000009310045876
0,1.0000006245181101
0,1.1153853462098313
0,1.0000002905946879
0,1.000000166794092
0,1.0000001688252524
0,1.000000218998832
0,1.0000001054534984
0,1.0000000606741226
0,1.0000000558035558
0,1.0000000393374733
0,1.000000034713706
0,1.0000000358396013
0,0.9999999868690237
0,1.0000000413871486
0,1.0000000786740468
0,1.0000001144236936
0,1.0000000576267094
0,1.00000007562522
0,1.0000003934266604
0,1.0000001119458608
0,1.000000271501421
0,1.0000479137131535
0,1.000000917101599
0,1.067061871194355
0,1.2200861944780916
0,1.1140466005489127
0,1.1401951879764378
0,1.089170835374199
0,1.072844001786045
0,1.1249364005647595
0,1.0404386969794712
0,1.0001116772833094
0,1.1449170735432472
0,1.1076422389684661
0,1.150734181694138
0,1.114505515101472
0,1.1157283035655219
0,1.1387005866311288
0,1.0693746692862969
0,1.0834980947555397
0,1.0822190869131245
0,1.0941547960154332
0,1.1366893668904534
0,1.0886278611006888
0,1.059298898888097
0,1.086026234961019
0,1.1505976097173676
0,1.0702839230699541
0,1.176633843439675
0,1.0806630005664102
0,1.0980608444737128
0,1.07758512384017
0,1.0678489790475807
0,1.0849494455752386
0,1.0244264818696553
0,1.0515036508933262
0,0.9715442391085377
0,1.0558764896104456
0,1.061587450118995
0,1.0606073666974372
0,1.1527015885411251
0,1.1123799415526614
0,1.0887830904398186
0,1.0524777267950045
0,1.1132041116909503
0,1.1344779421008822
0,1.1505855450045148
0,1.079835941624019
0,1.1161502402911332
0,0.8858218005989114
0,1.0236035859547261
0,1.0320303213515372
0,1.0943364819333163
0,1.1279622775986942
0,1.0526320081257774
0,1.0385958692260113
0,1.0688900011762568
0,1.0400377478319016
0,1.0301679973641091
0,1.132498845552918
