,0
0,1.0485144929308905
0,1.0765261490750018
0,1.0582632552662024
0,1.0483946761282716
0,1.1106804369934888
0,1.117994090843731
0,1.0000000861515115
0,1.0000000226506454
0,1.000000030340469
0,1.000000031174774
0,1.0000000216169742
0,0.999999997661203
0,1.0000000480143811
0,1.000000038103628
0,1.0000000217731173
0,1.0000000407125602
0,1.0000000877366924
0,1.000000358220113
0,1.0000005585864264
0,1.000000375163825
0,1.0706853339909639
0,1.0000001743465232
0,1.0000001001098264
0,1.00000010121697
0,1.0000001314014668
0,1.000000063285722
0,1.000000036446119
0,1.0000000334783703
0,1.000000023581131
0,1.0000000207918447
0,1.0000000214777856
0,1.0000000437873842
0,1.0000000248903231
0,1.0000000471787212
0,1.000000068672266
0,1.0000000345781968
0,1.0000000453664755
0,1.0000002354832414
0,1.000000067188452
0,1.0000001629476991
0,1.000028747770468
0,1.0000005507640037
0,1.0425398496854148
0,1.13070459877083
0,1.0774426100487826
0,1.087506579622878
0,1.0604170544779796
0,1.052805887430285
0,1.0778215183299213
0,1.026179612599775
0,0.9990090792884313
0,1.091350416789524
0,1.0680890702342423
0,1.0940368581389919
0,1.0702434291076421
0,1.0723210224105861
0,1.084422303705695
0,1.0455093209126929
0,1.0502713218770272
0,1.0638380175889595
0,1.0592134166401872
0,1.081572230696134
0,1.0535314934798043
0,1.0450598661785124
0,1.0515435038313707
0,1.0869761486641003
0,1.063441159553293
0,1.1087108238814196
0,1.0465121708508416
0,1.0571358826072084
0,1.0463809001715787
0,0.9891446564743298
0,1.0542829891585435
0,1.0186833966543969
0,1.0344827624719477
0,0.9774402727218373
0,1.035131745984289
0,1.0366488995665337
0,1.0332825185694225
0,1.0891811239016476
0,1.0747937502799232
0,1.055140904184356
0,1.0182016633654438
0,1.0815958696301888
0,1.0846853718861738
0,1.088945392434101
0,1.0479456019415105
0,1.0899408570707647
0,0.911579035843859
0,1.015663109126516
0,1.0182910291648397
0,1.0562171482618163
0,1.074499037563409
0,1.042342492588791
0,1.0210213776369732
0,1.0388635359903096
0,1.024699298606299
0,1.0191882055979173
0,1.0799071120034611
