,0
0,0.9666055532264161
0,1.1094784344625386
0,1.0906436976332687
0,1.1258275952323
0,1.1790101519299
0,1.0604311330883178
0,0.9784647008438839
0,1.0000000199145613
0,1.000000048742268
0,1.0000000500775499
0,1.000000014448961
0,1.0000000343140818
0,1.0000000691508077
0,1.0000000961451765
0,1.0000000271108602
0,1.0000000250436285
0,1.0000000326212337
0,1.0000000042228294
0,1.0000000120669437
0,0.9999999938846407
0,1.1542113846065851
0,1.0000000645034341
0,1.0000000600634709
0,1.0000000901005228
0,1.000000118853732
0,1.0000000563132583
0,1.0000000480018771
0,1.0000000475524784
0,1.0000000379115817
0,1.0000000398179585
0,1.0000000286008612
0,0.9999999895217048
0,1.000000037875168
0,1.0000000750233664
0,1.0000001251482593
0,1.0000000886691118
0,1.000000076602323
0,1.0000003248213054
0,1.0000000692501714
0,1.0000000789898384
0,1.0000049715225998
0,0.9999999888655795
0,0.9999999823069948
0,1.0372305319526518
0,1.0228668578807056
0,0.9996018989695923
0,1.0135477950353697
0,1.0104272053938212
0,1.0142786642383685
0,1.0074287244747764
0,1.0001753512820055
0,1.0169215728012306
0,1.0151146799168769
0,0.9954450365989039
0,1.0104000013027399
0,1.0155222508854724
0,0.9998063470145979
0,1.0051723908482315
0,1.0114236926458768
0,1.0111680851073486
0,1.011774828700801
0,1.0146312687754218
0,1.1183377998439037
0,1.0076867873446265
0,1.1458772216461335
0,1.2541464777051266
0,1.1174638789813187
0,1.2987563197297576
0,1.0999606241016373
0,1.1329398515374003
0,1.1051192792921132
0,1.0854952462926881
0,0.9774486413867681
0,1.0361211819674474
0,1.0284687341874799
0,0.979396944493717
0,1.0479825504832292
0,1.0566454619870216
0,1.0962918969066155
0,1.2098042409827112
0,1.1404420566115463
0,1.1648157239057026
0,1.0386124367335974
0,1.082336168038458
0,1.1012441138097206
0,1.1162309426286714
0,1.1078027766924494
0,1.150229492139696
0,0.8477717658409688
0,1.0401232993976344
0,1.0608513302118878
0,1.1801411872287058
0,1.246329984747364
0,1.1028783205057646
0,1.0693063420645632
0,1.1247530919768476
0,1.073732510479342
0,1.0556668735349828
0,1.0571999760577597
