,0
0,1.0671670328721177
0,1.1010338736143188
0,1.081008386990304
0,1.1008736276808815
0,1.1497041497237646
0,1.1642258657056437
0,1.00000012310493
0,1.0000000323616907
0,1.000000043338596
0,1.000000044525771
0,1.0000000308309047
0,1.0000000272748717
0,1.000000068668285
0,1.0000000544317402
0,1.0000000311160138
0,1.0000000581435182
0,1.0000001254056168
0,1.0000005115831163
0,0.9999999760133472
0,1.0000005353012373
0,1.0989017253227131
0,1.000000249081161
0,1.0000001429663647
0,1.0000001447073592
0,1.0000001877132845
0,1.000000090388713
0,1.000000052006391
0,1.0000000478316193
0,1.0000000337178343
0,1.000000029754605
0,1.0000000307196582
0,0.9999999887448775
0,1.0000000354746987
0,1.0000000674348972
0,1.0000000980774517
0,1.0000000493943224
0,1.0000000648216172
0,1.0000003372228516
0,1.000000095953595
0,1.0000002327155035
0,1.0000410688969887
0,1.000000786087085
0,1.0574816038808765
0,1.1886453095526515
0,1.0977542290419258
0,1.120167303979804
0,1.0764321446064562
0,1.06243771581661
0,1.1070883433412226
0,1.0346617402681184
0,1.000095723385694
0,1.1242146344656412
0,1.0922647762586866
0,1.1292007271664026
0,1.0981475843726902
0,1.0991956887704473
0,1.1188862171123963
0,1.0594640022453945
0,1.071569795504749
0,1.0704735030683914
0,1.0807041108703745
0,1.1171623144775311
0,1.0759667380863058
0,1.0508276276183688
0,1.0737367728237301
0,1.1290836654720295
0,1.0602433626313883
0,1.1514004372340076
0,1.0691397147712085
0,1.0840521524060398
0,1.0665015347201456
0,1.0581562677550695
0,1.0728138104930618
0,1.020936984459705
0,1.0441459864799838
0,0.9756093478073344
0,1.047894133951808
0,1.0527892429591401
0,1.0519491714549505
0,1.1308870758923866
0,1.0963256641879926
0,1.0760997918055588
0,1.0449809086814283
0,1.0970320957351003
0,1.1152668075150378
0,1.1290733242895827
0,1.0684308071063016
0,1.0995573488209711
0,0.9021329719419281
0,1.0202316451040505
0,1.0274545611584605
0,1.080859841657129
0,1.1096819522274521
0,1.0451131498220967
0,1.033082173622295
0,1.0590485724367922
0,1.0343180695702037
0,1.0258582834549514
0,1.113570439045357
