,0
0,1.0396662875239495
0,0.9972497999499764
0,1.0339913866124757
0,1.047185348212115
0,1.0671288069737126
0,1.022661674908119
0,1.0000000087258947
0,1.0000000074679605
0,1.0000000182783504
0,1.0000000187790812
0,1.000000014467428
0,1.0000000128677806
0,1.000000025931553
0,1.0000000360544412
0,1.0000000101665727
0,1.0000000093913608
0,1.0000000122329626
0,1.000000001583561
0,1.0000000045251038
0,0.9999999977067402
0,1.0578292692274693
0,1.0000000241887879
0,1.0000000225238015
0,1.000000033787696
0,1.0000000445701496
0,1.0000000211174718
0,1.000000018000704
0,1.0000000178321793
0,1.000000014216843
0,1.0000000149317343
0,1.0000000107253229
0,1.0000000184112021
0,1.000000014203188
0,1.0000000281337624
0,1.0000000469305972
0,1.000000033250917
0,1.0000000287258712
0,1.0000001218079895
0,1.0000000259688142
0,1.0000000296211895
0,1.000001864320975
0,0.9999999958245923
0,1.0039945063144764
0,1.0139614494822444
0,0.998290779901894
0,1.0088368093760351
0,1.0050804231382637
0,1.0039102020226829
0,1.0053544990893881
0,1.0027857716780413
0,1.000065756730752
0,1.0063455898004614
0,1.005668004968829
0,1.0050111801261297
0,1.0039000004885275
0,1.0058208440820522
0,0.9999273801304742
0,1.0033066905299042
0,1.0042838847422038
0,1.0041880319152556
0,0.997618901403055
0,1.0054867257907831
0,1.0443766749414638
0,1.031538781673326
0,1.0547039581173008
0,1.0953049291394228
0,1.0440489546179945
0,1.1120336198986598
0,1.0374852340381142
0,1.0498524443265251
0,1.0394197297345424
0,1.0320607173597582
0,0.9915432405200377
0,1.0135454432377926
0,0.992684026098988
0,0.9922738541851464
0,1.017993456431211
0,1.021242048245133
0,1.0361094613399784
0,1.0786765903685174
0,1.0526657712293288
0,1.0618058964646386
0,1.0144796637750988
0,1.0308760630144218
0,0.9821408625572753
0,1.0435866034857517
0,0.9859253184051657
0,1.056336059552386
0,0.9429144121903633
0,1.0150462372741131
0,1.0228192488294563
0,1.0675529452107644
0,1.0923737442802606
0,1.0385793701896617
0,0.9992159093441567
0,1.0467824094913185
0,1.0276496914297526
0,1.0208750775756186
0,1.065248714151558
