,ROC_daily_200
2000-01-31,0
2000-02-29,0
2000-03-31,0
2000-04-28,0
2000-05-31,0
2000-06-30,0
2000-07-31,0
2000-08-31,0
2000-09-29,0
2000-10-31,0
2000-11-30,0
2000-12-29,0
2001-01-31,0
2001-02-28,0
2001-03-30,0
2001-04-30,0
2001-05-31,0
2001-06-29,0
2001-07-31,0
2001-08-31,0
2001-09-28,0
2001-10-31,0
2001-11-30,0
2001-12-31,0
2002-01-31,0
2002-02-28,0
2002-03-29,0
2002-04-30,0
2002-05-31,0
2002-06-28,0
2002-07-31,0
2002-08-30,0
2002-09-30,0
2002-10-31,0
2002-11-29,0
2002-12-31,0
2003-01-31,0
2003-02-28,0
2003-03-31,0
2003-04-30,0
2003-05-30,0
2003-06-30,0
2003-07-31,41.9195
2003-08-29,43.8492
2003-09-30,12.5144
2003-10-31,5.9585
2003-11-28,21.8124
2003-12-31,44.2703
2004-01-30,38.4777
2004-02-27,32.3810
2004-03-31,27.3128
2004-04-30,35.9113
2004-05-31,0
2004-06-30,44.2959
2004-07-30,46.7298
2004-08-31,34.5169
2004-09-30,28.9775
2004-10-29,31.1883
2004-11-30,50.2056
2004-12-31,32.9358
2005-01-31,32.2993
2005-02-28,46.7701
2005-03-31,36.5546
2005-04-29,11.4600
2005-05-31,25.5170
2005-06-30,17.2694
2005-07-29,24.4141
2005-08-31,13.4590
2005-09-30,20.8156
2005-10-31,6.3092
2005-11-30,7.3675
2005-12-30,7.3640
2006-01-31,29.5054
2006-02-28,22.9181
2006-03-31,10.2401
2006-04-28,4.8330
2006-05-31,-4.2034
2006-06-30,-0.1586
2006-07-31,1.2060
2006-08-31,3.4241
2006-09-29,-16.0698
2006-10-31,-22.8756
2006-11-30,-12.2675
2006-12-29,-12.0337
2007-01-31,-14.3631
2007-02-28,-19.7927
2007-03-30,2.7084
2007-04-30,-4.0606
2007-05-31,7.3462
2007-06-29,10.7483
2007-07-31,12.6769
2007-08-31,0.4315
2007-09-28,0.0507
2007-10-31,12.8244
2007-11-30,7.3404
2007-12-31,23.5505
2008-01-31,7.4735
2008-02-29,36.2524
2008-03-31,33.4463
2008-04-30,56.3980
2008-05-30,89.9353
2008-06-30,84.5106
2008-07-31,34.4214
2008-08-29,38.5472
2008-09-30,18.4736
2008-10-31,0.0094
2008-11-28,-37.3391
2008-12-31,-49.2657
2009-01-30,-59.7072
2009-02-27,-71.2183
2009-03-31,-73.7327
2009-04-30,-56.1047
2009-05-29,-34.0620
2009-06-30,-42.5233
2009-07-31,-9.3565
2009-08-31,36.8724
2009-09-30,61.8602
2009-10-30,56.0520
2009-11-30,82.6052
2009-12-31,176.9847
2010-01-29,107.3691
2010-02-26,104.1675
2010-03-31,79.2391
2010-04-30,128.5167
2010-05-31,0
2010-06-30,76.4058
2010-07-30,52.3317
2010-08-31,45.5511
2010-09-30,33.5333
2010-10-29,37.0569
2010-11-30,42.1611
2010-12-31,50.6455
2011-01-31,63.6463
2011-02-28,61.8750
2011-03-31,45.0690
2011-04-29,47.3926
2011-05-31,41.3043
2011-06-30,31.1036
2011-07-29,19.6750
2011-08-31,-12.6025
2011-09-30,-35.9860
2011-10-31,-33.9929
2011-11-30,-37.1104
2011-12-30,-42.6257
2012-01-31,-45.6173
2012-02-29,-12.5095
2012-03-30,-10.1455
2012-04-30,-16.9002
2012-05-31,-23.5245
2012-06-29,-16.9784
2012-07-31,-1.8440
2012-08-31,-13.5505
2012-09-28,-7.1871
