,ROC_daily_200
2000-01-31,0
2000-02-29,0
2000-03-31,0
2000-04-28,0
2000-05-31,0
2000-06-30,0
2000-07-31,0
2000-08-31,43.2594
2000-09-29,99.1894
2000-10-31,23.7705
2000-11-30,20.4223
2000-12-29,37.5072
2001-01-31,-6.0062
2001-02-28,-18.4443
2001-03-30,-14.2295
2001-04-30,-1.0445
2001-05-31,-6.8079
2001-06-29,-27.2356
2001-07-31,-25.3855
2001-08-31,-15.6170
2001-09-28,-24.2739
2001-10-31,-19.0465
2001-11-30,-19.7819
2001-12-31,-7.2846
2002-01-31,-13.5506
2002-02-28,6.7039
2002-03-29,0
2002-04-30,18.2813
2002-05-31,13.5748
2002-06-28,7.4899
2002-07-31,-2.8941
2002-08-30,3.1649
2002-09-30,5.2648
2002-10-31,8.0939
2002-11-29,6.1015
2002-12-31,-4.0202
2003-01-31,-9.6942
2003-02-28,-12.8991
2003-03-31,-3.6395
2003-04-30,7.3346
2003-05-30,15.7244
2003-06-30,17.3437
2003-07-31,8.7598
2003-08-29,12.9997
2003-09-30,-0.5672
2003-10-31,15.8309
2003-11-28,24.6951
2003-12-31,36.2496
2004-01-30,42.2242
2004-02-27,25.8523
2004-03-31,25.8005
2004-04-30,55.2151
2004-05-31,0
2004-06-30,43.6598
2004-07-30,43.6178
2004-08-31,36.4982
2004-09-30,41.1385
2004-10-29,24.8927
2004-11-30,35.8919
2004-12-31,26.4725
2005-01-31,21.4527
2005-02-28,53.2508
2005-03-31,39.3507
2005-04-29,24.0049
2005-05-31,41.2305
2005-06-30,36.8439
2005-07-29,41.1159
2005-08-31,64.1008
2005-09-30,61.3539
2005-10-31,53.1936
2005-11-30,33.1032
2005-12-30,33.6091
2006-01-31,51.7301
2006-02-28,14.5185
2006-03-31,4.8286
2006-04-28,6.6220
2006-05-31,-8.0878
2006-06-30,5.0891
2006-07-31,-0.5575
2006-08-31,3.1243
2006-09-29,-26.0978
2006-10-31,-20.3320
2006-11-30,22.8282
2006-12-29,15.9475
2007-01-31,2.2939
2007-02-28,-13.5016
2007-03-30,7.0310
2007-04-30,-6.9743
2007-05-31,7.5442
2007-06-29,18.6816
2007-07-31,27.7586
2007-08-31,1.3517
2007-09-28,2.9060
2007-10-31,29.8914
2007-11-30,20.6438
2007-12-31,31.9479
2008-01-31,12.2302
2008-02-29,17.5547
2008-03-31,7.2661
2008-04-30,22.9462
2008-05-30,35.4756
2008-06-30,43.7225
2008-07-31,-6.6870
2008-08-29,-9.6503
2008-09-30,-40.4726
2008-10-31,-53.3401
2008-11-28,-54.1150
2008-12-31,-63.8609
2009-01-30,-68.8979
2009-02-27,-70.1052
2009-03-31,-63.3220
2009-04-30,-45.2310
2009-05-29,-16.3502
2009-06-30,-12.4833
2009-07-31,67.2194
2009-08-31,104.1689
2009-09-30,103.5390
2009-10-30,106.7540
2009-11-30,93.9450
2009-12-31,104.7983
2010-01-29,79.2674
2010-02-26,52.5388
2010-03-31,45.6351
2010-04-30,75.4296
2010-05-31,0
2010-06-30,10.7937
2010-07-30,14.6472
2010-08-31,9.6119
2010-09-30,29.3111
2010-10-29,12.1309
2010-11-30,26.8362
2010-12-31,40.4558
2011-01-31,38.7372
2011-02-28,29.1977
2011-03-31,33.9383
2011-04-29,38.1194
2011-05-31,47.4111
2011-06-30,29.4140
2011-07-29,12.6671
2011-08-31,-21.9180
2011-09-30,-44.5128
2011-10-31,-43.3437
2011-11-30,-35.9351
2011-12-30,-46.7166
