,ROC_daily_200
2000-01-31,0
2000-02-29,0
2000-03-31,0
2000-04-28,0
2000-05-31,0
2000-06-30,0
2000-07-31,0
2000-08-31,19.8605
2000-09-29,59.4246
2000-10-31,61.1523
2000-11-30,68.5691
2000-12-29,64.1304
2001-01-31,31.2188
2001-02-28,42.0091
2001-03-30,31.9939
2001-04-30,13.6343
2001-05-31,13.1434
2001-06-29,1.3406
2001-07-31,-14.9533
2001-08-31,-13.9421
2001-09-28,-15.2468
2001-10-31,-12.4292
2001-11-30,-7.4320
2001-12-31,-10.5921
2002-01-31,-10.3242
2002-02-28,-2.8347
2002-03-29,0
2002-04-30,9.7768
2002-05-31,20.6833
2002-06-28,11.6813
2002-07-31,10.5519
2002-08-30,6.0335
2002-09-30,2.1687
2002-10-31,6.8878
2002-11-29,13.4895
2002-12-31,7.1140
2003-01-31,-1.5523
2003-02-28,-8.1697
2003-03-31,1.4808
2003-04-30,12.6893
2003-05-30,23.5892
2003-06-30,37.3497
2003-07-31,18.1278
2003-08-29,16.8349
2003-09-30,9.1998
2003-10-31,12.0703
2003-11-28,19.8117
2003-12-31,15.3650
2004-01-30,13.0391
2004-02-27,11.0551
2004-03-31,2.6547
2004-04-30,5.9150
2004-05-31,0
2004-06-30,5.1504
2004-07-30,7.5793
2004-08-31,11.6651
2004-09-30,9.3482
2004-10-29,7.9931
2004-11-30,13.0537
2004-12-31,13.4532
2005-01-31,23.8452
2005-02-28,33.9658
2005-03-31,29.7727
2005-04-29,31.7519
2005-05-31,23.5641
2005-06-30,27.5607
2005-07-29,29.9887
2005-08-31,23.3722
2005-09-30,30.8291
2005-10-31,20.6617
2005-11-30,9.9083
2005-12-30,5.2310
2006-01-31,7.2970
2006-02-28,5.5683
2006-03-31,1.0441
2006-04-28,-7.6556
2006-05-31,-1.8787
2006-06-30,-7.0105
2006-07-31,-1.3720
2006-08-31,12.1106
2006-09-29,7.8395
2006-10-31,24.9283
2006-11-30,32.6011
2006-12-29,35.2189
2007-01-31,49.1461
2007-02-28,54.9646
2007-03-30,51.0274
2007-04-30,58.0507
2007-05-31,49.8484
2007-06-29,30.4848
2007-07-31,26.5481
2007-08-31,13.4856
2007-09-28,15.9569
2007-10-31,28.4018
2007-11-30,21.3262
2007-12-31,15.9901
2008-01-31,5.7213
2008-02-29,-5.2689
2008-03-31,6.2150
2008-04-30,17.6127
2008-05-30,16.0602
2008-06-30,9.7462
2008-07-31,4.2099
2008-08-29,-8.7161
2008-09-30,-26.6406
2008-10-31,-26.1460
2008-11-28,-21.1183
2008-12-31,-17.1214
2009-01-30,-21.6422
2009-02-27,-27.5932
2009-03-31,-22.7385
2009-04-30,-17.3426
2009-05-29,-1.6851
2009-06-30,4.4124
2009-07-31,37.1346
2009-08-31,34.5211
2009-09-30,22.5389
2009-10-30,4.1030
2009-11-30,5.7929
2009-12-31,8.5520
2010-01-29,-1.0013
2010-02-26,-16.8907
2010-03-31,-12.0220
2010-04-30,-6.7686
2010-05-31,0
2010-06-30,-8.5810
2010-07-30,1.6262
2010-08-31,9.9911
2010-09-30,0.4885
2010-10-29,13.4017
2010-11-30,13.5566
2010-12-31,11.5787
2011-01-31,13.6438
2011-02-28,8.0549
2011-03-31,9.8207
2011-04-29,10.0272
2011-05-31,14.7046
2011-06-30,10.1071
2011-07-29,2.5894
2011-08-31,10.1246
2011-09-30,9.4450
2011-10-31,7.2822
2011-11-30,5.3350
2011-12-30,18.7274
2012-01-31,11.7673
