,ROC_daily_200
2000-01-31,0
2000-02-29,0
2000-03-31,0
2000-04-28,0
2000-05-31,0
2000-06-30,0
2000-07-31,0
2000-08-31,0
2000-09-29,0
2000-10-31,0
2000-11-30,0
2000-12-29,0
2001-01-31,0
2001-02-28,0
2001-03-30,0
2001-04-30,0
2001-05-31,0
2001-06-29,0
2001-07-31,0
2001-08-31,0
2001-09-28,0
2001-10-31,-1.3809
2001-11-30,-10.9774
2001-12-31,3.2623
2002-01-31,8.9629
2002-02-28,2.9862
2002-03-29,0
2002-04-30,3.7006
2002-05-31,-3.8765
2002-06-28,-8.2906
2002-07-31,-0.3695
2002-08-30,-2.7432
2002-09-30,-9.2766
2002-10-31,-20.3281
2002-11-29,-12.0494
2002-12-31,-17.3382
2003-01-31,-20.7023
2003-02-28,-25.2744
2003-03-31,-22.9705
2003-04-30,-18.4224
2003-05-30,-11.8334
2003-06-30,-3.5017
2003-07-31,9.5583
2003-08-29,4.3510
2003-09-30,4.1974
2003-10-31,5.8672
2003-11-28,20.1901
2003-12-31,24.2145
2004-01-30,20.3491
2004-02-27,25.3515
2004-03-31,13.0811
2004-04-30,17.3078
2004-05-31,0
2004-06-30,18.8117
2004-07-30,5.8013
2004-08-31,9.3401
2004-09-30,2.9530
2004-10-29,5.1657
2004-11-30,4.8399
2004-12-31,6.1598
2005-01-31,4.9440
2005-02-28,3.1012
2005-03-31,-0.1151
2005-04-29,-1.6819
2005-05-31,1.9558
2005-06-30,-1.4389
2005-07-29,6.7083
2005-08-31,-4.1771
2005-09-30,-1.6424
2005-10-31,-3.3805
2005-11-30,-4.5660
2005-12-30,-5.4387
2006-01-31,-3.4521
2006-02-28,4.7114
2006-03-31,7.4645
2006-04-28,16.0803
2006-05-31,18.6251
2006-06-30,16.9990
2006-07-31,16.2261
2006-08-31,20.5283
2006-09-29,22.7805
2006-10-31,27.8357
2006-11-30,34.4215
2006-12-29,21.6245
2007-01-31,26.6206
2007-02-28,11.1739
2007-03-30,14.5063
2007-04-30,15.9081
2007-05-31,16.5602
2007-06-29,17.3793
2007-07-31,5.8551
2007-08-31,7.6475
2007-09-28,4.6815
2007-10-31,2.9062
2007-11-30,2.4436
2007-12-31,4.6311
2008-01-31,-7.5739
2008-02-29,-1.5416
2008-03-31,3.5907
2008-04-30,3.4805
2008-05-30,20.1878
2008-06-30,6.7660
2008-07-31,12.8124
2008-08-29,12.5552
2008-09-30,9.7831
2008-10-31,1.0486
2008-11-28,-7.1358
2008-12-31,-14.0358
2009-01-30,-20.5491
2009-02-27,-30.4185
2009-03-31,-32.0419
2009-04-30,-27.5319
2009-05-29,-26.4215
2009-06-30,-29.1420
2009-07-31,-10.6392
2009-08-31,-1.1662
2009-09-30,12.7049
2009-10-30,18.4538
2009-11-30,27.5339
2009-12-31,34.9985
2010-01-29,31.8969
2010-02-26,30.7591
2010-03-31,33.5281
2010-04-30,30.9486
2010-05-31,0
2010-06-30,12.6622
2010-07-30,14.4463
2010-08-31,14.0151
2010-09-30,14.3617
2010-10-29,17.4440
2010-11-30,11.5200
2010-12-31,8.0672
2011-01-31,5.8721
2011-02-28,9.9337
2011-03-31,9.5862
2011-04-29,16.4808
2011-05-31,23.6943
2011-06-30,16.7805
2011-07-29,10.1849
2011-08-31,12.2893
2011-09-30,4.2657
2011-10-31,12.9687
2011-11-30,12.6187
2011-12-30,15.3185
2012-01-31,6.1348
2012-02-29,3.1889
2012-03-30,4.7501
2012-04-30,2.9632
