,ROC_daily_200
2000-01-31,0
2000-02-29,0
2000-03-31,0
2000-04-28,0
2000-05-31,0
2000-06-30,0
2000-07-31,0
2000-08-31,-48.9429
2000-09-29,-57.0863
2000-10-31,-50.1509
2000-11-30,-64.0561
2000-12-29,-69.5090
2001-01-31,-31.8689
2001-02-28,-36.8158
2001-03-30,-47.7988
2001-04-30,14.1777
2001-05-31,11.9678
2001-06-29,27.8428
2001-07-31,36.9930
2001-08-31,1.4979
2001-09-28,-5.2380
2001-10-31,11.7970
2001-11-30,-4.5577
2001-12-31,30.9462
2002-01-31,14.7118
2002-02-28,-42.9452
2002-03-29,0
2002-04-30,-43.6581
2002-05-31,-48.5811
2002-06-28,-43.4805
2002-07-31,-67.6387
2002-08-30,-60.7743
2002-09-30,-73.0855
2002-10-31,-59.6373
2002-11-29,-47.0661
2002-12-31,-31.0367
2003-01-31,-27.3051
2003-02-28,-29.7320
2003-03-31,-18.3055
2003-04-30,24.0633
2003-05-30,138.5957
2003-06-30,95.5181
2003-07-31,132.6845
2003-08-29,80.2162
2003-09-30,88.6067
2003-10-31,56.0327
2003-11-28,86.7245
2003-12-31,86.3523
2004-01-30,82.7670
2004-02-27,51.4978
2004-03-31,16.7149
2004-04-30,11.3752
2004-05-31,0
2004-06-30,8.4622
2004-07-30,2.6239
2004-08-31,4.4462
2004-09-30,8.8756
2004-10-29,0.7655
2004-11-30,11.9963
2004-12-31,19.1075
2005-01-31,4.4268
2005-02-28,2.5115
2005-03-31,-1.0718
2005-04-29,6.7592
2005-05-31,18.7210
2005-06-30,10.1827
2005-07-29,4.7834
2005-08-31,-9.4904
2005-09-30,-9.5618
2005-10-31,0.1826
2005-11-30,6.1741
2005-12-30,1.9084
2006-01-31,0.7955
2006-02-28,-1.7089
2006-03-31,-0.2342
2006-04-28,-11.1685
2006-05-31,-18.9357
2006-06-30,-26.5234
2006-07-31,-19.7758
2006-08-31,-18.0866
2006-09-29,-19.1511
2006-10-31,-14.3654
2006-11-30,-20.1102
2006-12-29,-17.1925
2007-01-31,-6.8593
2007-02-28,6.0791
2007-03-30,24.3031
2007-04-30,36.9272
2007-05-31,23.1090
2007-06-29,8.1600
2007-07-31,6.1207
2007-08-31,8.5981
2007-09-28,15.4177
2007-10-31,5.8357
2007-11-30,-8.2206
2007-12-31,-0.6083
2008-01-31,-16.8755
2008-02-29,-16.2590
2008-03-31,-12.1950
2008-04-30,-15.0498
2008-05-30,11.3105
2008-06-30,-6.2446
2008-07-31,-9.0807
2008-08-29,-5.3995
2008-09-30,-24.6493
2008-10-31,-17.6890
2008-11-28,-29.4699
2008-12-31,-16.9352
2009-01-30,-18.9223
2009-02-27,-28.4768
2009-03-31,-26.5223
2009-04-30,-19.8498
2009-05-29,-27.3173
2009-06-30,-18.9697
2009-07-31,27.6157
2009-08-31,41.9568
2009-09-30,26.8238
2009-10-30,17.2919
2009-11-30,19.2177
2009-12-31,36.6160
2010-01-29,28.4689
2010-02-26,29.2942
2010-03-31,35.4737
2010-04-30,28.5487
2010-05-31,0
2010-06-30,-18.5171
2010-07-30,-13.4944
2010-08-31,-16.7364
2010-09-30,-7.5109
2010-10-29,-0.5242
2010-11-30,4.4677
2010-12-31,4.5517
2011-01-31,4.8005
2011-02-28,14.0855
2011-03-31,19.6265
2011-04-29,27.2274
2011-05-31,28.4252
2011-06-30,13.7416
2011-07-29,2.2878
2011-08-31,-9.2271
2011-09-30,-19.9847
2011-10-31,-13.6456
