,ROC_daily_200
2000-01-31,0
2000-02-29,0
2000-03-31,0
2000-04-28,0
2000-05-31,0
2000-06-30,0
2000-07-31,0
2000-08-31,29.6111
2000-09-29,54.2451
2000-10-31,48.0509
2000-11-30,57.1733
2000-12-29,54.7796
2001-01-31,12.7503
2001-02-28,20.1815
2001-03-30,24.9717
2001-04-30,13.2666
2001-05-31,3.6211
2001-06-29,-8.5714
2001-07-31,-10.2257
2001-08-31,-18.7207
2001-09-28,-24.9717
2001-10-31,-21.4151
2001-11-30,-16.4078
2001-12-31,-24.6612
2002-01-31,-26.1947
2002-02-28,-17.6573
2002-03-29,0
2002-04-30,-5.6392
2002-05-31,-10.9470
2002-06-28,-33.6245
2002-07-31,-37.4227
2002-08-30,-38.9557
2002-09-30,-42.7471
2002-10-31,-42.2789
2002-11-29,-42.4492
2002-12-31,-48.1004
2003-01-31,-46.3558
2003-02-28,-53.1780
2003-03-31,-39.0338
2003-04-30,-44.6000
2003-05-30,-29.8846
2003-06-30,-23.9688
2003-07-31,-5.7395
2003-08-29,27.4008
2003-09-30,1.0573
2003-10-31,-17.4814
2003-11-28,2.9777
2003-12-31,14.0552
2004-01-30,10.7353
2004-02-27,21.0693
2004-03-31,3.3651
2004-04-30,12.7764
2004-05-31,0
2004-06-30,3.5554
2004-07-30,-10.3902
2004-08-31,1.5586
2004-09-30,-3.4500
2004-10-29,-19.6122
2004-11-30,-14.0437
2004-12-31,-4.1282
2005-01-31,-14.2792
2005-02-28,-16.3256
2005-03-31,-22.7917
2005-04-29,-8.0346
2005-05-31,12.1243
2005-06-30,11.9634
2005-07-29,27.9701
2005-08-31,19.2054
2005-09-30,33.4823
2005-10-31,28.8404
2005-11-30,22.5654
2005-12-30,31.4038
2006-01-31,11.6902
2006-02-28,18.3575
2006-03-31,6.8727
2006-04-28,6.6896
2006-05-31,1.6532
2006-06-30,5.0917
2006-07-31,15.3992
2006-08-31,34.7021
2006-09-29,24.9645
2006-10-31,21.4282
2006-11-30,34.7350
2006-12-29,37.4067
2007-01-31,46.3129
2007-02-28,44.1797
2007-03-30,52.9728
2007-04-30,45.9377
2007-05-31,22.3268
2007-06-29,13.6474
2007-07-31,8.4882
2007-08-31,3.2228
2007-09-28,2.7496
2007-10-31,2.0393
2007-11-30,-3.7726
2007-12-31,-0.0842
2008-01-31,-15.7348
2008-02-29,-16.7929
2008-03-31,-13.9058
2008-04-30,-10.5643
2008-05-30,1.9551
2008-06-30,-10.3765
2008-07-31,-20.4526
2008-08-29,-16.8135
2008-09-30,-32.4771
2008-10-31,-34.8714
2008-11-28,-29.7511
2008-12-31,-17.5093
2009-01-30,-18.9752
2009-02-27,-40.0617
2009-03-31,-34.0474
2009-04-30,-30.9004
2009-05-29,-27.4337
2009-06-30,-18.7787
2009-07-31,-15.9340
2009-08-31,-6.4570
2009-09-30,-12.0530
2009-10-30,-0.9060
2009-11-30,9.9536
2009-12-31,9.8204
2010-01-29,14.1253
2010-02-26,31.6962
2010-03-31,23.2504
2010-04-30,19.5294
2010-05-31,0
2010-06-30,-0.7298
2010-07-30,-0.6999
2010-08-31,-17.1349
2010-09-30,-0.3407
2010-10-29,8.6552
2010-11-30,2.5670
2010-12-31,-6.8117
2011-01-31,-20.0974
2011-02-28,-6.5833
2011-03-31,13.1300
2011-04-29,22.2931
2011-05-31,18.5644
2011-06-30,17.0319
2011-07-29,-3.7650
2011-08-31,-19.5963
2011-09-30,-19.1870
2011-10-31,-6.0701
