,ROC_daily_200
2000-01-31,0
2000-02-29,0
2000-03-31,0
2000-04-28,0
2000-05-31,0
2000-06-30,0
2000-07-31,0
2000-08-31,0
2000-09-29,0
2000-10-31,0
2000-11-30,0
2000-12-29,0
2001-01-31,0
2001-02-28,0
2001-03-30,0
2001-04-30,0
2001-05-31,0
2001-06-29,0
2001-07-31,0
2001-08-31,0
2001-09-28,0
2001-10-31,0
2001-11-30,0
2001-12-31,0
2002-01-31,0
2002-02-28,0
2002-03-29,0
2002-04-30,0
2002-05-31,0
2002-06-28,0
2002-07-31,0
2002-08-30,0
2002-09-30,0
2002-10-31,0
2002-11-29,0
2002-12-31,0
2003-01-31,0
2003-02-28,0
2003-03-31,0
2003-04-30,0
2003-05-30,0
2003-06-30,0
2003-07-31,0
2003-08-29,0
2003-09-30,0
2003-10-31,0
2003-11-28,0
2003-12-31,0
2004-01-30,0
2004-02-27,0
2004-03-31,0
2004-04-30,0
2004-05-31,0
2004-06-30,0
2004-07-30,0
2004-08-31,0
2004-09-30,0
2004-10-29,0
2004-11-30,0
2004-12-31,0
2005-01-31,0
2005-02-28,0
2005-03-31,0
2005-04-29,0
2005-05-31,0
2005-06-30,162.6339
2005-07-29,104.2300
2005-08-31,54.7033
2005-09-30,76.0263
2005-10-31,86.0979
2005-11-30,107.4028
2005-12-30,131.3905
2006-01-31,133.8703
2006-02-28,58.5432
2006-03-31,41.9214
2006-04-28,39.8447
2006-05-31,28.3373
2006-06-30,38.3927
2006-07-31,28.4513
2006-08-31,-4.6452
2006-09-29,-3.7342
2006-10-31,1.9867
2006-11-30,41.6000
2006-12-29,35.9270
2007-01-31,24.7016
2007-02-28,16.1370
2007-03-30,18.5331
2007-04-30,12.9730
2007-05-31,35.1178
2007-06-29,33.3759
2007-07-31,19.5780
2007-08-31,7.1139
2007-09-28,17.2215
2007-10-31,42.1734
2007-11-30,50.1723
2007-12-31,56.8515
2008-01-31,19.3528
2008-02-29,2.8777
2008-03-31,-12.8197
2008-04-30,3.8518
2008-05-30,15.1789
2008-06-30,0.3125
2008-07-31,-23.6023
2008-08-29,-29.8630
2008-09-30,-42.2923
2008-10-31,-40.1854
2008-11-28,-44.9582
2008-12-31,-29.9458
2009-01-30,-25.6027
2009-02-27,-42.0257
2009-03-31,-39.0982
2009-04-30,-23.2750
2009-05-29,-16.9873
2009-06-30,-3.6718
2009-07-31,22.1499
2009-08-31,58.6495
2009-09-30,57.0338
2009-10-30,79.3103
2009-11-30,62.9949
2009-12-31,86.1243
2010-01-29,39.6427
2010-02-26,32.0268
2010-03-31,36.0751
2010-04-30,19.9751
2010-05-31,0
2010-06-30,-6.3500
2010-07-30,-7.8425
2010-08-31,-20.7502
2010-09-30,-11.7402
2010-10-29,4.0434
2010-11-30,2.6621
2010-12-31,4.8676
2011-01-31,9.1276
2011-02-28,20.0673
2011-03-31,17.0547
2011-04-29,10.1372
2011-05-31,8.7735
2011-06-30,5.3554
2011-07-29,11.1154
2011-08-31,-9.1541
2011-09-30,-12.7494
2011-10-31,-5.0530
2011-11-30,-3.9670
2011-12-30,15.0599
2012-01-31,0.2766
2012-02-29,16.7501
2012-03-30,27.4958
2012-04-30,14.3513
2012-05-31,4.2406
2012-06-29,9.0214
2012-07-31,13.2346
2012-08-31,11.1149
2012-09-28,20.5984
2012-10-31,8.8494
2012-11-30,14.5319
2012-12-31,14.8363
2013-01-31,20.9878
2013-02-28,30.5609
2013-03-29,0
2013-04-30,44.3600
