,ROC_daily_200
2000-01-31,0
2000-02-29,0
2000-03-31,0
2000-04-28,0
2000-05-31,0
2000-06-30,0
2000-07-31,0
2000-08-31,34.5710
2000-09-29,0.0000
2000-10-31,-5.7217
2000-11-30,-13.5236
2000-12-29,-16.3799
2001-01-31,-12.3588
2001-02-28,0.9798
2001-03-30,-24.2061
2001-04-30,-39.0890
2001-05-31,-7.4720
2001-06-29,-24.6875
2001-07-31,-9.9119
2001-08-31,-27.7554
2001-09-28,-33.4278
2001-10-31,-36.5000
2001-11-30,-33.9852
2001-12-31,-26.5334
2002-01-31,-15.8116
2002-02-28,-27.8702
2002-03-29,0
2002-04-30,-23.3884
2002-05-31,-16.5927
2002-06-28,-20.3810
2002-07-31,-44.1955
2002-08-30,-27.0916
2002-09-30,-37.7982
2002-10-31,-19.2233
2002-11-29,-1.3013
2002-12-31,-5.2962
2003-01-31,-13.5922
2003-02-28,3.6998
2003-03-31,9.5499
2003-04-30,42.1326
2003-05-30,99.3528
2003-06-30,86.5412
2003-07-31,78.4639
2003-08-29,20.1264
2003-09-30,12.3246
2003-10-31,12.4661
2003-11-28,14.5570
2003-12-31,19.0796
2004-01-30,7.3193
2004-02-27,10.2007
2004-03-31,-1.6717
2004-04-30,5.3312
2004-05-31,0
2004-06-30,5.5846
2004-07-30,27.3210
2004-08-31,32.2489
2004-09-30,28.3904
2004-10-29,29.9608
2004-11-30,37.2272
2004-12-31,28.7380
2005-01-31,25.1612
2005-02-28,21.3389
2005-03-31,24.3299
2005-04-29,7.6017
2005-05-31,17.2072
2005-06-30,10.5663
2005-07-29,4.3624
2005-08-31,1.5437
2005-09-30,4.8650
2005-10-31,-5.1424
2005-11-30,2.0405
2005-12-30,3.1198
2006-01-31,5.4741
2006-02-28,10.6241
2006-03-31,6.9669
2006-04-28,4.5007
2006-05-31,-1.0302
2006-06-30,2.0055
2006-07-31,7.0768
2006-08-31,15.7267
2006-09-29,16.6525
2006-10-31,28.2463
2006-11-30,19.9931
2006-12-29,12.2040
2007-01-31,17.1505
2007-02-28,20.4380
2007-03-30,27.3262
2007-04-30,29.2653
2007-05-31,27.2805
2007-06-29,18.0344
2007-07-31,5.7157
2007-08-31,9.4261
2007-09-28,6.8588
2007-10-31,-2.6261
2007-11-30,-9.4351
2007-12-31,-6.1904
2008-01-31,-21.8641
2008-02-29,-27.3998
2008-03-31,-26.7208
2008-04-30,-26.2781
2008-05-30,-7.4681
2008-06-30,-10.3245
2008-07-31,-8.7877
2008-08-29,4.1946
2008-09-30,-0.9534
2008-10-31,-25.3605
2008-11-28,-19.7820
2008-12-31,-13.5858
2009-01-30,-16.1103
2009-02-27,-26.6529
2009-03-31,-29.1649
2009-04-30,-30.8514
2009-05-29,-36.2669
2009-06-30,-35.3850
2009-07-31,-17.7680
2009-08-31,-3.9929
2009-09-30,1.2106
2009-10-30,3.0567
2009-11-30,8.2549
2009-12-31,26.2163
2010-01-29,14.9086
2010-02-26,13.5865
2010-03-31,18.7681
2010-04-30,31.4442
2010-05-31,0
2010-06-30,12.1217
2010-07-30,12.2651
2010-08-31,16.8687
2010-09-30,14.0864
2010-10-29,25.9834
2010-11-30,30.2332
2010-12-31,39.7945
2011-01-31,27.5043
2011-02-28,15.2279
2011-03-31,11.0794
2011-04-29,20.5858
2011-05-31,24.6283
2011-06-30,10.0376
2011-07-29,-7.1123
2011-08-31,-12.0118
2011-09-30,-29.5566
2011-10-31,-28.2884
2011-11-30,-35.0279
