,ROCR_daily_20
2000-01-31,0.8967
2000-02-29,0.8820
2000-03-31,1.1103
2000-04-28,0.8979
2000-05-31,0.9224
2000-06-30,1.0217
2000-07-31,0.9879
2000-08-31,1.2602
2000-09-29,1.0859
2000-10-31,1.0348
2000-11-30,1.0465
2000-12-29,1.0736
2001-01-31,1.0181
2001-02-28,0.8809
2001-03-30,1.1699
2001-04-30,0.9259
2001-05-31,0.8491
2001-06-29,1.1424
2001-07-31,1.0479
2001-08-31,1.0402
2001-09-28,0.9556
2001-10-31,0.9704
2001-11-30,1.0719
2001-12-31,1.1927
2002-01-31,1.0876
2002-02-28,1.0107
2002-03-29,0
2002-04-30,1.1729
2002-05-31,0.9843
2002-06-28,0.9996
2002-07-31,0.9274
2002-08-30,1.1473
2002-09-30,1.0186
2002-10-31,0.9987
2002-11-29,0.9485
2002-12-31,0.9556
2003-01-31,0.9788
2003-02-28,1.0609
2003-03-31,0.9641
2003-04-30,1.0793
2003-05-30,1.3045
2003-06-30,0.9987
2003-07-31,0.8851
2003-08-29,1.0260
2003-09-30,1.0392
2003-10-31,1.0803
2003-11-28,1.0053
2003-12-31,1.0378
2004-01-30,0.9313
2004-02-27,1.0828
2004-03-31,1.0702
2004-04-30,0.8595
2004-05-31,0
2004-06-30,1.0507
2004-07-30,0.9447
2004-08-31,1.0834
2004-09-30,1.1981
2004-10-29,0.9734
2004-11-30,1.0537
2004-12-31,1.1790
2005-01-31,1.0407
2005-02-28,1.1626
2005-03-31,0.9561
2005-04-29,0.9580
2005-05-31,1.1846
2005-06-30,1.1168
2005-07-29,1.0745
2005-08-31,0.9389
2005-09-30,0.9921
2005-10-31,0.8920
2005-11-30,1.0698
2005-12-30,1.0273
2006-01-31,1.0487
2006-02-28,0.8680
2006-03-31,0.9925
2006-04-28,0.9389
2006-05-31,0.8641
2006-06-30,0.8973
2006-07-31,0.9274
2006-08-31,0.9401
2006-09-29,1.0243
2006-10-31,1.0362
2006-11-30,1.1635
2006-12-29,0.9921
2007-01-31,1.0573
2007-02-28,0.9630
2007-03-30,0.8645
2007-04-30,1.0337
2007-05-31,1.0289
2007-06-29,0.8621
2007-07-31,0.8142
2007-08-31,0.9880
2007-09-28,0.8609
2007-10-31,0.9624
2007-11-30,0.8153
2007-12-31,1.0340
2008-01-31,1.3114
2008-02-29,0.8790
2008-03-31,1.0334
2008-04-30,0.8036
