,ROCR_daily_20
2000-01-31,0.8464
2000-02-29,0.9765
2000-03-31,1.0567
2000-04-28,1.1788
2000-05-31,0.8785
2000-06-30,0.7192
2000-07-31,0.9970
2000-08-31,1.1417
2000-09-29,0.7696
2000-10-31,1.0700
2000-11-30,0.9316
2000-12-29,1.3563
2001-01-31,1.1571
2001-02-28,0.9873
2001-03-30,0.9180
2001-04-30,1.0323
2001-05-31,1.1963
2001-06-29,0.9302
2001-07-31,0.9976
2001-08-31,0.8768
2001-09-28,0.7305
2001-10-31,1.0197
2001-11-30,1.1868
2001-12-31,1.0629
2002-01-31,0.9975
2002-02-28,1.1744
2002-03-29,0
2002-04-30,0.9640
2002-05-31,0.9604
2002-06-28,0.8536
2002-07-31,0.9864
2002-08-30,0.8676
2002-09-30,0.6575
2002-10-31,0.8392
2002-11-29,1.1807
2002-12-31,0.8305
2003-01-31,0.7550
2003-02-28,0.7477
2003-03-31,1.2672
2003-04-30,1.1064
2003-05-30,1.0567
2003-06-30,0.7931
2003-07-31,1.0129
2003-08-29,1.2580
2003-09-30,0.8577
2003-10-31,0.9800
2003-11-28,0.9783
2003-12-31,1.1576
2004-01-30,1.2087
2004-02-27,0.8462
2004-03-31,0.9839
2004-04-30,0.9798
2004-05-31,0
2004-06-30,1.0330
2004-07-30,1.1876
2004-08-31,0.9991
2004-09-30,0.9405
2004-10-29,0.9282
2004-11-30,1.2520
2004-12-31,1.1400
2005-01-31,1.0532
2005-02-28,0.9408
2005-03-31,0.9239
2005-04-29,0.9089
2005-05-31,1.1824
2005-06-30,1.0391
2005-07-29,1.1685
2005-08-31,0.9683
2005-09-30,0.9335
2005-10-31,0.9918
2005-11-30,1.1016
2005-12-30,1.0105
2006-01-31,0.8999
2006-02-28,0.7639
2006-03-31,1.0790
2006-04-28,0.9804
2006-05-31,0.8989
2006-06-30,0.8824
2006-07-31,0.9910
2006-08-31,1.2285
2006-09-29,1.0662
2006-10-31,1.0720
2006-11-30,1.0984
2006-12-29,1.2457
2007-01-31,1.1763
2007-02-28,0.9972
2007-03-30,1.1471
2007-04-30,1.0664
2007-05-31,1.0652
2007-06-29,0.9621
2007-07-31,0.8018
2007-08-31,1.0465
2007-09-28,1.1135
2007-10-31,1.0124
2007-11-30,0.9719
2007-12-31,0.9816
2008-01-31,0.9396
2008-02-29,1.0754
2008-03-31,0.9520
2008-04-30,0.9838
2008-05-30,0.9210
2008-06-30,0.7272
2008-07-31,1.1185
2008-08-29,1.0214
2008-09-30,0.7490
2008-10-31,0.7108
2008-11-28,0.7583
2008-12-31,1.0119
2009-01-30,1.0335
2009-02-27,0.7014
2009-03-31,1.6738
2009-04-30,1.6934
2009-05-29,1.0419
2009-06-30,0.9321
2009-07-31,1.4761
2009-08-31,0.9192
2009-09-30,1.0751
2009-10-30,0.8391
2009-11-30,1.0644
2009-12-31,1.0036
2010-01-29,0.9245
2010-02-26,0.9730
2010-03-31,0.9497
2010-04-30,1.0427
2010-05-31,0
2010-06-30,0.8395
2010-07-30,1.0543
2010-08-31,0.8105
2010-09-30,1.1280
2010-10-29,0.9419
2010-11-30,0.9363
2010-12-31,1.2030
2011-01-31,1.0025
2011-02-28,1.2161
2011-03-31,1.0715
2011-04-29,1.2116
2011-05-31,0.9989
2011-06-30,1.0024
2011-07-29,0.9642
2011-08-31,0.8039
2011-09-30,0.8360
2011-10-31,1.5326
2011-11-30,1.0294
2011-12-30,1.0180
2012-01-31,0.9174
2012-02-29,0.9892
2012-03-30,0.8552
2012-04-30,0.9786
2012-05-31,0.9381
2012-06-29,1.1966
2012-07-31,1.0026
2012-08-31,1.0932
2012-09-28,1.0348
2012-10-31,0.9276
2012-11-30,1.0825
2012-12-31,1.0960
2013-01-31,0.9814
