,ROCR_daily_20
2000-01-31,1.1250
2000-02-29,1.0000
2000-03-31,1.1549
2000-04-28,0.8250
2000-05-31,0.8932
2000-06-30,1.0923
2000-07-31,0.8835
2000-08-31,0.9040
2000-09-29,0.8462
2000-10-31,0.8431
2000-11-30,0.8264
2000-12-29,1.1428
2001-01-31,1.7225
2001-02-28,0.9959
2001-03-30,0.9492
2001-04-30,1.0857
2001-05-31,0.9470
2001-06-29,1.0088
2001-07-31,1.4013
2001-08-31,1.1039
2001-09-28,0.9218
2001-10-31,1.2529
2001-11-30,1.0810
2001-12-31,1.1612
2002-01-31,1.0911
2002-02-28,1.1850
2002-03-29,0
2002-04-30,1.1712
2002-05-31,0.9855
2002-06-28,1.2704
2002-07-31,0.9023
2002-08-30,1.1617
2002-09-30,0.9564
2002-10-31,1.2765
2002-11-29,1.1708
2002-12-31,0.8630
2003-01-31,0.9302
2003-02-28,0.8921
2003-03-31,1.0277
2003-04-30,1.2762
2003-05-30,1.0783
2003-06-30,1.0296
2003-07-31,1.1712
2003-08-29,1.2386
2003-09-30,0.9209
2003-10-31,1.2140
2003-11-28,1.0502
2003-12-31,0.8944
2004-01-30,1.0861
2004-02-27,1.0254
2004-03-31,0.8924
2004-04-30,1.0052
2004-05-31,0
2004-06-30,1.0712
2004-07-30,0.8913
2004-08-31,0.9966
2004-09-30,0.8602
2004-10-29,1.1102
2004-11-30,0.8784
2004-12-31,1.0925
2005-01-31,0.9621
2005-02-28,1.2106
2005-03-31,1.0095
2005-04-29,0.9499
2005-05-31,1.0787
2005-06-30,1.0935
2005-07-29,1.1450
2005-08-31,0.9409
2005-09-30,0.9130
2005-10-31,1.0543
2005-11-30,1.0822
2005-12-30,0.9753
2006-01-31,0.9649
2006-02-28,1.2176
2006-03-31,1.0621
2006-04-28,0.9893
2006-05-31,0.8555
2006-06-30,0.9330
2006-07-31,0.8276
2006-08-31,0.9102
2006-09-29,1.1334
2006-10-31,0.9794
2006-11-30,0.9863
2006-12-29,0.9393
2007-01-31,1.1257
2007-02-28,1.0379
2007-03-30,1.0100
2007-04-30,1.0047
2007-05-31,1.0411
2007-06-29,0.9543
2007-07-31,0.9160
2007-08-31,1.0382
2007-09-28,0.9574
2007-10-31,0.8931
2007-11-30,1.0029
2007-12-31,0.8762
2008-01-31,1.1269
2008-02-29,0.9715
2008-03-31,1.0556
2008-04-30,0.8741
2008-05-30,0.9377
2008-06-30,0.8359
2008-07-31,1.3450
2008-08-29,1.0999
2008-09-30,0.9479
2008-10-31,1.1275
2008-11-28,0.9704
2008-12-31,1.0106
2009-01-30,0.9328
2009-02-27,0.9032
2009-03-31,1.2207
2009-04-30,1.0916
2009-05-29,0.9505
2009-06-30,0.9986
2009-07-31,1.1918
2009-08-31,0.9727
2009-09-30,1.0581
2009-10-30,0.9574
2009-11-30,1.0445
2009-12-31,1.0790
2010-01-29,0.9379
2010-02-26,1.0625
2010-03-31,1.0250
2010-04-30,1.1308
2010-05-31,0
2010-06-30,0.9026
2010-07-30,1.1350
2010-08-31,0.9837
2010-09-30,1.1294
2010-10-29,1.0097
2010-11-30,1.0889
2010-12-31,1.0671
2011-01-31,1.0582
2011-02-28,1.0286
2011-03-31,1.1275
2011-04-29,1.0336
2011-05-31,1.0621
2011-06-30,1.0759
2011-07-29,0.9856
2011-08-31,0.9657
2011-09-30,1.0221
2011-10-31,1.1778
2011-11-30,1.0192
2011-12-30,0.9712
2012-01-31,1.1514
2012-02-29,1.0597
2012-03-30,1.0456
2012-04-30,1.0867
2012-05-31,0.9175
2012-06-29,0.9271
2012-07-31,1.0831
2012-08-31,1.0579
2012-09-28,1.0357
2012-10-31,0.9817
2012-11-30,0.9264
2012-12-31,0.9859
2013-01-31,1.1288
2013-02-28,1.1033
2013-03-29,0
2013-04-30,1.0444
2013-05-31,1.0353
2013-06-28,1.0497
2013-07-31,1.0453
2013-08-30,0.9946
2013-09-30,1.0978
2013-10-31,1.0462
2013-11-29,1.0279
2013-12-31,1.0528
2014-01-31,0.8660
2014-02-28,1.0480
2014-03-31,1.0068
2014-04-30,0.9375
2014-05-30,0.9773
2014-06-30,0.9285
2014-07-31,1.0210
2014-08-29,1.0946
2014-09-30,0.9159
2014-10-31,1.1813
2014-11-28,1.0663
2014-12-31,1.0297
2015-01-30,1.0298
2015-02-27,1.0600
2015-03-31,0.9824
2015-04-30,1.0159
2015-05-29,1.0149
2015-06-30,1.0154
2015-07-31,1.0244
2015-08-31,0.9360
2015-09-30,1.0251
2015-10-30,1.0642
2015-11-30,0.9693
2015-12-31,0.9564
2016-01-29,1.0234
2016-02-29,0.9599
2016-03-31,1.0375
2016-04-29,1.0310
2016-05-31,1.0079
2016-06-30,0.9434
2016-07-29,1.0052
2016-08-31,0.9260
2016-09-30,0.8010
2016-10-31,0.9344
2016-11-30,1.1688
2016-12-30,0.9968
2017-01-31,0.9718
2017-02-28,0.9553
2017-03-31,0.9528
2017-04-28,0.9018
2017-05-31,0.8845
2017-06-30,0.9748
2017-07-31,1.0352
2017-08-31,1.0773
2017-09-29,1.0635
2017-10-31,0.9536
2017-11-30,1.1560
2017-12-29,1.0954
2018-01-31,1.0075
2018-02-28,0.8352
2018-03-30,0
2018-04-30,1.1260
2018-05-31,1.0942
2018-06-29,1.0181
2018-07-31,1.0304
2018-08-31,1.1268
2018-09-28,1.0508
2018-10-31,1.0342
2018-11-30,1.0329
2018-12-31,0.8814
