,ROCR_daily_20
2000-01-31,0.7895
2000-02-29,1.7269
2000-03-31,1.4348
2000-04-28,1.1914
2000-05-31,1.2754
2000-06-30,0.9660
2000-07-31,0.9440
2000-08-31,1.2674
2000-09-29,1.0315
2000-10-31,0.8216
2000-11-30,0.6519
2000-12-29,0.8091
2001-01-31,1.7244
2001-02-28,0.8563
2001-03-30,1.4897
2001-04-30,1.2831
2001-05-31,0.9620
2001-06-29,1.0266
2001-07-31,0.9128
2001-08-31,0.9703
2001-09-28,0.6442
2001-10-31,1.4997
2001-11-30,1.1745
2001-12-31,1.2244
2002-01-31,0.9768
2002-02-28,0.7795
2002-03-29,0
2002-04-30,0.8193
2002-05-31,0.9838
2002-06-28,0.5134
2002-07-31,0.6893
2002-08-30,1.0813
2002-09-30,0.8467
2002-10-31,1.3886
2002-11-29,1.4395
2002-12-31,0.6771
2003-01-31,0.8383
2003-02-28,1.2421
2003-03-31,1.0379
2003-04-30,1.0762
2003-05-30,1.8148
2003-06-30,0.9268
2003-07-31,0.8028
2003-08-29,0.9214
2003-09-30,0.8867
2003-10-31,1.0513
2003-11-28,1.1834
2003-12-31,1.0821
2004-01-30,0.9591
2004-02-27,1.0155
2004-03-31,1.2071
2004-04-30,0.7914
2004-05-31,0
2004-06-30,0.8737
2004-07-30,0.7896
2004-08-31,0.8413
2004-09-30,1.1433
2004-10-29,0.9570
2004-11-30,1.2943
2004-12-31,1.1857
2005-01-31,0.9728
2005-02-28,1.2670
2005-03-31,0.8465
2005-04-29,0.9320
2005-05-31,1.2403
2005-06-30,0.9418
2005-07-29,1.0127
2005-08-31,1.1020
2005-09-30,1.1170
2005-10-31,0.9526
2005-11-30,1.0908
2005-12-30,0.9995
2006-01-31,1.2298
2006-02-28,1.0306
2006-03-31,1.1648
2006-04-28,1.0169
2006-05-31,0.7447
2006-06-30,0.8934
2006-07-31,1.0399
2006-08-31,1.1970
2006-09-29,1.0165
2006-10-31,1.2322
2006-11-30,1.1495
2006-12-29,1.0005
2007-01-31,0.8282
2007-02-28,1.0078
2007-03-30,0.9667
2007-04-30,1.1428
2007-05-31,1.0545
2007-06-29,1.1843
2007-07-31,1.0634
