,ROCR_daily_20
2000-01-31,1.0324
2000-02-29,0.7825
2000-03-31,1.0256
2000-04-28,1.0580
2000-05-31,1.0739
2000-06-30,0.9558
2000-07-31,1.0462
2000-08-31,1.0066
2000-09-29,0.8787
2000-10-31,0.8552
2000-11-30,1.0269
2000-12-29,1.1703
2001-01-31,1.1634
2001-02-28,0.9785
2001-03-30,0.9992
2001-04-30,1.0174
2001-05-31,0.9318
2001-06-29,0.9786
2001-07-31,0.8637
2001-08-31,1.0035
2001-09-28,0.9530
2001-10-31,1.1589
2001-11-30,0.9256
2001-12-31,1.0749
2002-01-31,1.0110
2002-02-28,1.1533
2002-03-29,0
2002-04-30,0.9862
2002-05-31,1.0383
2002-06-28,1.0266
2002-07-31,0.8905
2002-08-30,1.0208
2002-09-30,0.8922
2002-10-31,1.0612
2002-11-29,0.9851
2002-12-31,0.9487
2003-01-31,0.8867
2003-02-28,1.0205
2003-03-31,1.0481
2003-04-30,1.0609
2003-05-30,0.9784
2003-06-30,0.9859
2003-07-31,0.8439
2003-08-29,1.0376
2003-09-30,0.8896
2003-10-31,1.0298
2003-11-28,1.0125
2003-12-31,0.9747
2004-01-30,1.0729
2004-02-27,1.0651
2004-03-31,0.9048
2004-04-30,1.0034
2004-05-31,0
2004-06-30,1.0000
2004-07-30,0.9266
2004-08-31,0.9971
2004-09-30,0.9299
2004-10-29,1.0694
2004-11-30,1.0719
2004-12-31,1.0508
2005-01-31,0.8896
2005-02-28,1.0367
2005-03-31,0.9847
2005-04-29,0.9913
2005-05-31,1.0523
2005-06-30,1.0567
2005-07-29,1.0432
2005-08-31,0.9385
2005-09-30,0.9826
2005-10-31,1.0186
2005-11-30,1.0188
2005-12-30,1.0206
2006-01-31,0.9941
2006-02-28,1.0784
2006-03-31,1.0121
2006-04-28,1.0719
2006-05-31,0.9755
2006-06-30,0.9840
2006-07-31,1.0205
2006-08-31,1.0215
2006-09-29,1.0493
2006-10-31,0.9941
2006-11-30,0.9962
2006-12-29,1.0161
2007-01-31,1.0204
2007-02-28,1.0422
2007-03-30,1.0244
2007-04-30,0.9865
2007-05-31,1.0391
2007-06-29,0.9340
2007-07-31,0.8885
2007-08-31,0.9920
2007-09-28,1.1275
2007-10-31,0.9949
2007-11-30,0.9537
2007-12-31,0.9664
2008-01-31,0.9517
2008-02-29,0.9517
2008-03-31,1.0075
2008-04-30,0.8662
2008-05-30,0.9493
2008-06-30,0.8549
2008-07-31,1.0248
2008-08-29,1.1195
2008-09-30,0.9051
2008-10-31,0.8472
2008-11-28,1.0315
2008-12-31,0.7768
2009-01-30,0.8262
2009-02-27,0.6589
2009-03-31,1.2889
2009-04-30,1.5738
2009-05-29,1.1063
2009-06-30,0.8867
2009-07-31,1.2581
2009-08-31,1.0227
2009-09-30,1.1486
2009-10-30,0.9706
2009-11-30,1.0034
2009-12-31,1.0027
2010-01-29,0.8975
2010-02-26,0.9719
2010-03-31,1.0873
2010-04-30,1.0928
2010-05-31,0
2010-06-30,0.8592
2010-07-30,1.0660
2010-08-31,0.9199
2010-09-30,1.1513
2010-10-29,0.9811
2010-11-30,0.9459
2010-12-31,1.0330
2011-01-31,1.0589
2011-02-28,1.0026
2011-03-31,0.9933
2011-04-29,0.9963
2011-05-31,0.9588
2011-06-30,0.9299
2011-07-29,0.9835
2011-08-31,0.9627
2011-09-30,0.8626
2011-10-31,1.3285
2011-11-30,1.0269
2011-12-30,1.0611
2012-01-31,1.1437
2012-02-29,0.9951
2012-03-30,0.9802
2012-04-30,1.0219
2012-05-31,0.9944
2012-06-29,1.0272
2012-07-31,0.9719
2012-08-31,1.0564
2012-09-28,1.0773
2012-10-31,1.0938
2012-11-30,1.0419
2012-12-31,1.0211
2013-01-31,1.0385
2013-02-28,0.9934
2013-03-29,0
2013-04-30,1.0193
2013-05-31,1.0303
2013-06-28,0.9708
2013-07-31,1.0345
2013-08-30,0.9185
2013-09-30,1.0870
2013-10-31,1.0850
2013-11-29,1.0294
2013-12-31,1.0836
2014-01-31,0.9602
2014-02-28,1.0658
2014-03-31,0.9388
2014-04-30,0.9937
2014-05-30,0.9804
2014-06-30,1.0591
2014-07-31,1.0454
2014-08-29,1.0382
2014-09-30,1.0174
2014-10-31,0.9575
2014-11-28,1.0438
2014-12-31,1.0578
2015-01-30,0.9680
2015-02-27,1.0397
2015-03-31,0.9919
2015-04-30,0.9537
2015-05-29,1.0416
2015-06-30,1.0376
2015-07-31,1.0574
2015-08-31,0.9736
2015-09-30,0.9759
2015-10-30,1.0448
2015-11-30,1.0570
2015-12-31,0.9875
2016-01-29,0.8864
2016-02-29,0.9851
2016-03-31,1.0987
2016-04-29,1.0000
2016-05-31,1.0148
2016-06-30,1.0119
2016-07-29,1.0801
2016-08-31,0.9955
2016-09-30,0.9895
2016-10-31,0.9190
2016-11-30,0.9800
2016-12-30,0.9826
2017-01-31,1.0600
2017-02-28,1.0636
2017-03-31,0.9560
2017-04-28,1.0080
2017-05-31,1.1568
2017-06-30,1.0051
2017-07-31,0.9832
2017-08-31,0.9230
2017-09-29,0.8838
2017-10-31,0.9462
2017-11-30,0.7611
2017-12-29,0.9977
2018-01-31,0.8357
2018-02-28,1.0070
2018-03-30,0
2018-04-30,1.1173
2018-05-31,0.8864
2018-06-29,1.1155
2018-07-31,0.9970
2018-08-31,0.8261
2018-09-28,0.9286
2018-10-31,0.7777
2018-11-30,1.4276
2018-12-31,0.7811
2019-01-31,1.1367
2019-02-28,0.7866
2019-03-29,0.9487
2019-04-30,0.9313
2019-05-31,0.9318
2019-06-28,1.1490
2019-07-31,0.9504
2019-08-30,1.0973
2019-09-30,1.1277
2019-10-31,1.0469
2019-11-29,1.0256
2019-12-31,1.0021
2020-01-31,1.0236
2020-02-28,0.7831
2020-03-31,0.8584
2020-04-30,1.1203
2020-05-29,0.9635
2020-06-30,1.1466
2020-07-31,1.0269
2020-08-31,0.9888
2020-09-30,1.0909
2020-10-30,1.0161
2020-11-30,1.2170
2020-12-31,1.0005
2021-01-29,1.1395
2021-02-26,0.9557
2021-03-31,1.0989
2021-04-30,0.9963
2021-05-31,0
2021-06-30,0.9602
2021-07-30,0.9016
2021-08-31,1.0167
2021-09-30,0.8817
2021-10-29,1.0146
2021-11-30,0.9207
2021-12-31,1.0111
2022-01-31,1.0627
2022-02-28,1.0425
2022-03-31,0.8988
