,ROCR_daily_20
2000-01-31,0.9098
2000-02-29,0.9122
2000-03-31,1.5064
2000-04-28,1.2340
2000-05-31,1.1854
2000-06-30,0.9278
2000-07-31,1.0734
2000-08-31,0.9736
2000-09-29,1.0871
2000-10-31,1.0937
2000-11-30,0.9481
2000-12-29,0.6417
2001-01-31,1.2124
2001-02-28,1.1392
2001-03-30,0.8509
2001-04-30,1.3040
2001-05-31,1.2329
2001-06-29,1.2599
2001-07-31,0.7416
2001-08-31,0.9322
2001-09-28,0.9177
2001-10-31,1.2068
2001-11-30,1.2785
2001-12-31,1.1865
2002-01-31,1.0910
2002-02-28,1.1141
2002-03-29,0
2002-04-30,1.0980
2002-05-31,0.8817
2002-06-28,1.0058
2002-07-31,0.9949
2002-08-30,1.2241
2002-09-30,1.0317
2002-10-31,1.0487
2002-11-29,0.8970
2002-12-31,0.8481
2003-01-31,0.9691
2003-02-28,1.0617
2003-03-31,1.0491
2003-04-30,1.1040
2003-05-30,0.7941
2003-06-30,1.2825
2003-07-31,1.0042
2003-08-29,1.0194
2003-09-30,0.9351
2003-10-31,1.0647
2003-11-28,0.9785
2003-12-31,0.9889
2004-01-30,1.0666
2004-02-27,1.0780
2004-03-31,1.1065
2004-04-30,1.0218
2004-05-31,0
2004-06-30,1.0982
2004-07-30,1.0817
2004-08-31,1.0497
2004-09-30,1.0314
2004-10-29,1.0344
2004-11-30,1.2896
2004-12-31,1.1259
2005-01-31,1.0832
2005-02-28,0.9328
2005-03-31,0.9737
2005-04-29,1.0204
2005-05-31,1.0015
2005-06-30,1.1307
2005-07-29,0.9795
2005-08-31,0.9291
2005-09-30,0.9287
2005-10-31,0.9666
2005-11-30,1.1375
2005-12-30,0.9830
2006-01-31,0.9739
2006-02-28,1.0777
2006-03-31,1.2591
2006-04-28,0.9586
2006-05-31,0.9466
2006-06-30,0.9974
2006-07-31,0.8528
2006-08-31,0.9825
2006-09-29,1.1027
2006-10-31,0.9833
2006-11-30,1.0011
2006-12-29,1.1258
2007-01-31,1.0529
2007-02-28,1.0612
2007-03-30,0.9290
2007-04-30,1.1396
2007-05-31,1.0774
2007-06-29,1.1107
2007-07-31,0.9561
2007-08-31,1.0282
2007-09-28,1.0111
2007-10-31,1.0417
2007-11-30,0.9688
2007-12-31,1.0000
2008-01-31,0.8754
2008-02-29,0.8788
2008-03-31,0.9542
2008-04-30,0.9626
2008-05-30,1.0718
2008-06-30,0.6995
2008-07-31,0.9976
2008-08-29,1.2083
2008-09-30,0.7845
2008-10-31,0.9616
2008-11-28,1.1229
2008-12-31,1.0685
2009-01-30,0.8723
2009-02-27,1.0286
2009-03-31,1.3840
2009-04-30,1.3818
2009-05-29,0.9721
2009-06-30,0.8744
2009-07-31,1.1232
2009-08-31,0.8916
2009-09-30,0.9726
2009-10-30,0.9639
2009-11-30,1.0661
2009-12-31,0.9859
2010-01-29,0.9858
2010-02-26,0.8370
2010-03-31,1.1759
2010-04-30,1.0991
2010-05-31,0
2010-06-30,0.8891
2010-07-30,1.1873
2010-08-31,1.0021
2010-09-30,1.0260
2010-10-29,1.1034
2010-11-30,1.0598
2010-12-31,0.9907
2011-01-31,1.0165
